,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kanagawa Prefecture,Municipality_Fujisawa City,District_Asahicho,District_Chogo,District_Daigiri,District_Endo,District_Engyo,District_Enoshima,District_Fujigaoka,District_Fujisawa,District_Hananoki,District_Hatori,District_Honcho,District_Honfujisawa,District_Honkugenuma,District_Imada,District_Inari,District_Ishikawa,District_Jonan,District_Kameino,District_Karasawa,District_Katase,District_Katasekaigan,District_Katasemejiroyama,District_Kataseyama,District_Kawana,District_Kotsuka,District_Kugenuma,District_Kugenumafujigaya,District_Kugenumahanazawacho,District_Kugenumaishigami,District_Kugenumakaigan,District_Kugenumamatsugaoka,District_Kugenumasakuragaoka,District_Kugenumashimmei,District_Kugenumatachibana,District_Kuzuhara,District_Minamifujisawa,District_Mirokuji,District_Misonodai,District_Miyabara,District_Miyamae,District_Muraokahigashi,District_Namikidai,District_Nishimatano,District_Nishitomi,District_Oba,District_Osogo,District_Shimotsuchidana,District_Shirahata,District_Shobuzawa,District_Shonandai,District_Takakura,District_Takaya,District_Tateishi,District_Tenjincho,District_Tsuchidana,District_Tsujido,District_Tsujidohigashikaigan,District_Tsujidokandai,District_Tsujidomotomachi,District_Tsujidonishikaigan,District_Tsujidoshimmachi,District_Tsujidotaiheidai,District_Uchimodori,District_Watauchi,District_Yoda,District_Zengyo,District_Zengyozaka,Nearest_Station_Chigasaki,Nearest_Station_Chogo,Nearest_Station_Enoshima,Nearest_Station_Fujisawa,Nearest_Station_Fujisawahonmachi,Nearest_Station_Honkugenuma,Nearest_Station_Ishigami,Nearest_Station_Kadosawabashi,Nearest_Station_Kataseenoshima,Nearest_Station_Kataseyama,Nearest_Station_Kitakamakura,Nearest_Station_Kozashibuya,Nearest_Station_Kugenuma,Nearest_Station_Kugenumakaigan,Nearest_Station_Kurami,Nearest_Station_Mejiroyamashita,Nearest_Station_Miyayama,Nearest_Station_Mutsuainichidaimae,Nearest_Station_None,Nearest_Station_Ofuna,Nearest_Station_Samukawa,Nearest_Station_Shichirigahama,Nearest_Station_Shonandai,Nearest_Station_Shonanenoshima,Nearest_Station_Shonanfukasawa,Nearest_Station_Shonankaigankoen,Nearest_Station_Shonanmachiya,Nearest_Station_Tsujido,Nearest_Station_Yanagikoji,Nearest_Station_Zengyo,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
