,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Osaka Prefecture,Municipality_Suita City,District_Aobaokakita,District_Aobaokaminami,District_Aoyamadai,District_Asahigaokacho,District_Asahimachi,District_Deguchicho,District_Enokicho,District_Esakacho,District_Fujigaokacho,District_Fujishirodai,District_Furuedai,District_Haracho,District_Higashiotabicho,District_Hiroshibacho,District_Honamicho,District_Izumicho,District_Kamiyamada,District_Kamiyamatecho,District_Kashikiriyama,District_Kasuga,District_Katayamacho,District_Kishibekita,District_Kishibeminami,District_Kotobukicho,District_Maruyamacho,District_Minamikaneden,District_Minamishojaku,District_Minamisuita,District_Minamitakahamacho,District_Momoyamadai,District_Naganohigashi,District_Naganonishi,District_Nakanoshimacho,District_Nishiotabicho,District_Saidera,District_Saideraminamigaoka,District_Satakedai,District_Satsukigaokahigashi,District_Satsukigaokakita,District_Satsukigaokaminami,District_Satsukigaokanishi,District_Senriokakami,District_Senriokakita,District_Senriokanaka,District_Senriokanishi,District_Senriokashimo,District_Senriyamahigashi,District_Senriyamahoshigaoka,District_Senriyamamatsugaoka,District_Senriyamanijigaoka,District_Senriyamanishi,District_Senriyamatakatsuka,District_Senriyamatakezono,District_Senriyamatsukigaoka,District_Shakutani,District_Shimizu,District_Shin-ashiyakami,District_Shin-ashiyashimo,District_Showacho,District_Suehirocho,District_Takanodai,District_Takashirocho,District_Takemidai,District_Taketanicho,District_Tarumicho,District_Tendocho,District_Toyotsucho,District_Tsukumodai,District_Uchihommachi,District_Yamadahigashi,District_Yamadaichiba,District_Yamadakita,District_Yamadaminami,District_Yamadanishi,District_Yamatecho,District_Yoshinocho,Nearest_Station_Aikawa,Nearest_Station_Banpakukinenkoen (Osaka),Nearest_Station_Esaka,Nearest_Station_Ibaraki,Nearest_Station_Kamishinjo,Nearest_Station_Kandaimae,Nearest_Station_Kishibe,Nearest_Station_Kitasenri,Nearest_Station_Koenhigashiguchi,Nearest_Station_Minamisenri,Nearest_Station_Minamisettsu,Nearest_Station_Momoyamadai,Nearest_Station_Ryokuchikoen,Nearest_Station_Senrichuo,Nearest_Station_Senrioka,Nearest_Station_Senriyama,Nearest_Station_Shimoshinjo,Nearest_Station_Shojaku,Nearest_Station_Suita (Hankyu),Nearest_Station_Suita (JR),Nearest_Station_Toyotsu (Osaka),Nearest_Station_Unobe,Nearest_Station_Yamada (Osaka),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5DK,Layout_5LDK,Layout_5LDK+S,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
