,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ishikawa Prefecture,Municipality_Komatsu City,District_Akebonomachi,District_Aojicho,District_Arayamachi,District_Asahimachi,District_Ashidamachi,District_Atakamachi,District_Atakashimmachi,District_Awazumachi,District_Birugawamachi,District_Bomarumachi,District_Daimonjicho,District_Dairyomachi,District_Dairyonakamachi,District_Doiharamachi,District_Fudojimamachi,District_Fukunomiyamachi,District_Furukawamachi,District_Futatsunashimachi,District_Futsumachi,District_Hamadamachi,District_Hamasamihommachi,District_Hayashimachi,District_Higashicho,District_Hinodemachi,District_Hiraomotemachi,District_Hitotsuharimachi,District_Hommachi,District_Hongomachi,District_Honkajimachi,District_Imaemachi,District_Inokuchimachi,District_Itomachi,District_Izumimachi,District_Johokumachi,District_Kakehashimachi,District_Kamiarayamachi,District_Kamikomatsumachi,District_Kamimakimachi,District_Karumimachi,District_Kawabemachi,District_Kibadai,District_Kibogaoka,District_Kitaasaimachi,District_Kodamachi,District_Kofumachi,District_Kojomachi,District_Kokufudai,District_Kommademachi,District_Kushichayamachi,District_Kushimachi,District_Kyomachi,District_Marunouchikoemmachi,District_Marunouchimachi,District_Matsuoicho,District_Midorimachi,District_Minamiasaimachi,District_Mukaimotoorimachi,District_Muramatsumachi,District_Nagadamachi,District_Nagasakimachi,District_Nakaumimachi,District_Nan-yomachi,District_Natamachi,District_Nishikarumimachi,District_Nishikimachi,District_Nomimachi,District_Obishimachi,District_Okawamachi,District_Okimachi,District_Omiyamachi,District_Rendaijimachi,District_Ryusukecho,District_Saikucho,District_Saiwaicho,District_Sandanimachi,District_Sasakimachi,District_Seginomachi,District_Seirokumachi,District_Sendaimachi,District_Shichomachi,District_Shimadamachi,District_Shimamachi,District_Shimmachi,District_Shimoawazumachi,District_Shimomakimachi,District_Shiraemachi,District_Shiramatsumachi,District_Shiranemachi,District_Sonomachi,District_Suamamachi,District_Suehiromachi,District_Teramachi,District_Tonomachi,District_Tozumachi,District_Tsukimigaoka,District_Tsukizumachi,District_Uchikoshimachi,District_Ukishiromachi,District_Ukiyanagimachi,District_Umedamachi,District_Urushimachi,District_Wakasugimachi,District_Yasatodai,District_Yatamachi,District_Yatanomachi,District_Yawata,District_Yawatamachi,District_Yazakimachi,District_Yoshinakacho,District_Yoshitakemachi,District_Yunokamimachi,District_Zaimokucho,Nearest_Station_Awazu (Ishikawa),Nearest_Station_Iburihashi,Nearest_Station_Komatsu,Nearest_Station_Meiho,Nearest_Station_None,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
