,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,"Municipality_Chuo Ward,Sapporo City",District_Asahigaoka,District_Bankei,District_Fushimi,District_Futagoyama,District_Kita10jonishi,District_Kita12jonishi,District_Kita13jonishi,District_Kita14jonishi,District_Kita15jonishi,District_Kita16jonishi,District_Kita17jonishi,District_Kita18jonishi,District_Kita1jonishi,District_Kita20jonishi,District_Kita2johigashi,District_Kita2jonishi,District_Kita3johigashi,District_Kita3jonishi,District_Kita4johigashi,District_Kita4jonishi,District_Kita5jonishi,District_Kita6jonishi,District_Kita7jonishi,District_Kita8jonishi,District_Kita9jonishi,District_Maruyamanishimachi,District_Minami10jonishi,District_Minami11jonishi,District_Minami12jonishi,District_Minami13jonishi,District_Minami14jonishi,District_Minami15jonishi,District_Minami16jonishi,District_Minami17jonishi,District_Minami18jonishi,District_Minami19jonishi,District_Minami1johigashi,District_Minami1jonishi,District_Minami20jonishi,District_Minami21jonishi,District_Minami22jonishi,District_Minami23jonishi,District_Minami24jonishi,District_Minami25jonishi,District_Minami26jonishi,District_Minami27jonishi,District_Minami28jonishi,District_Minami29jonishi,District_Minami2johigashi,District_Minami2jonishi,District_Minami30jonishi,District_Minami3jonishi,District_Minami4johigashi,District_Minami4jonishi,District_Minami5jonishi,District_Minami6jonishi,District_Minami7jonishi,District_Minami8jonishi,District_Minami9jonishi,District_Miyagaoka,District_Miyanomori1jo,District_Miyanomori2jo,District_Miyanomori3jo,District_Miyanomori4jo,District_Odoorihigashi,District_Odoorinishi,District_Sakaigawa,Nearest_Station_Bus Center Mae,Nearest_Station_Horohirabashi,Nearest_Station_Hosui Susukino,Nearest_Station_Kita 18-jo,Nearest_Station_Maruyamakoen,Nearest_Station_Minamihiragishi,Nearest_Station_Naebo,Nearest_Station_Nakajimakoen,Nearest_Station_Nijuyonken,Nearest_Station_Nishi 11-chome,Nearest_Station_Nishi 18-chome,Nearest_Station_Nishi 28-chome,Nearest_Station_Odori,Nearest_Station_Ropeway Iriguchi,Nearest_Station_Sapporo (Sapporoshiei),Nearest_Station_Soen,Nearest_Station_Sumikawa,Nearest_Station_Susukino (Shiei),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
