,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Shimogyo Ward,Kyoto City",District_Annei Gakku,District_Baikei Gakku,District_Bomoncho,District_Chudojiawatacho,District_Chudojibojocho,District_Chudojikagitacho,District_Chudojikitamachi,District_Chudojikushigecho,District_Chudojimaedacho,District_Chudojimibukawacho,District_Chudojiminamimachi,District_Chudojinishideracho,District_Chudojishonouchicho,District_Hoen Gakku,District_Ikubun Gakku,District_Jumpuu Gakku,District_Kaichi Gakku,District_Kaizan Gakku,District_Kakuchi Gakku,District_Kikuhama Gakku,District_Kosakacho,District_Nagamatsu Gakku,District_Nishishichijogoryocho,District_Nishishichijohigashiishigatsubocho,District_Nishishichijohigashikubocho,District_Nishishichijohigashiommaedacho,District_Nishishichijohiwadacho,District_Nishishichijoichibecho,District_Nishishichijoishiicho,District_Nishishichijokakegoshicho,District_Nishishichijokitahigashinocho,District_Nishishichijokitakinutacho,District_Nishishichijokitanishinocho,District_Nishishichijokitatsukiyomicho,District_Nishishichijominamihigashinocho,District_Nishishichijominamikinutacho,District_Nishishichijominaminakanocho,District_Nishishichijominaminishinocho,District_Nishishichijominamitsukiyomicho,District_Nishishichijonakanocho,District_Nishishichijonakuracho,District_Nishishichijonishihattandacho,District_Nishishichijonishiishigatsubocho,District_Nishishichijonishikubocho,District_Nishishichijoommaedacho,District_Ouchi Gakku,District_Seisen Gakku,District_Seitoku Gakku,District_Shichijogoshonouchihommachi,District_Shichijogoshonouchikitamachi,District_Shichijogoshonouchiminamimachi,District_Shichijogoshonouchinakamachi,District_Shichijogoshonouchinishimachi,District_Shokuryu Gakku,District_Shotoku Gakku,District_Shutoku Gakku,District_Suujin Gakku,District_Umekojihigashimachi,District_Umekojihigashinakamachi,District_Umekojihommachi,District_Umekojiishibashicho,District_Umekojinishinakamachi,District_Umekojitakahatacho,District_Wakamatsu Gakku,District_Yuurin Gakku,Nearest_Station_Gojo (Kyotoshiei),Nearest_Station_Karasuma,Nearest_Station_Kawaramachi (Kyoto),Nearest_Station_Kiyomizugojou,Nearest_Station_Kyoto,Nearest_Station_Nishikyogoku,Nearest_Station_Nishioji,Nearest_Station_Omiya (Kyoto),Nearest_Station_Saiin (Hankyu),Nearest_Station_Shichijo,Nearest_Station_Shijo (Kyotoshiei),Nearest_Station_Tanbaguchi,Nearest_Station_Tofukuji,Nearest_Station_Umekoji-Kyotonishi,City Planning_Category I Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
