,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kumamoto Prefecture,"Municipality_Kita Ward,Kumamoto City",District_Arakimachi,District_Asoda,District_Hakenomiya,District_Hida,District_Ikeda,District_Kajiomachi,District_Kanokogimachi,District_Koitoyamamachi,District_Kusunoki,District_Kusunomachi,District_Manrakujimachi,District_Meitokumachi,District_Mitsugumachi,District_Murozonomachi,District_Musashigaoka,District_Nirenoki,District_Nishikajiomachi,District_Okubo,District_Shimizuhigashimachi,District_Shimizuhommachi,District_Shimizuiwakura,District_Shimizukameimachi,District_Shimizumangoku,District_Shimizushinchi,District_Shimosuzurikawa,District_Shimosuzurikawamachi,District_Suzurikawamachi,District_Takahira,District_Tarozakomachi,District_Tatsuda,District_Tatsudajinnai,District_Tatsudayuge,District_Tokuo,District_Tokuomachi,District_Tsunouramachi,District_Tsuruhada,District_Tsuruhadamachi,District_Uchigoshimachi,District_Uekimachiabumida,District_Uekimachidaiwa,District_Uekimachihetano,District_Uekimachihirai,District_Uekimachihirano,District_Uekimachihirozumi,District_Uekimachihitotsugi,District_Uekimachiichibo,District_Uekimachiimafuji,District_Uekimachiishikawa,District_Uekimachiiwano,District_Uekimachikameko,District_Uekimachikiyomizu,District_Uekimachikurakake,District_Uekimachimono,District_Uekimachinatatsuka,District_Uekimachiogisako,District_Uekimachiono,District_Uekimachishose,District_Uekimachisuzumugi,District_Uekimachitarumizu,District_Uekimachitodoroki,District_Uekimachitomio,District_Uekimachitoyoda,District_Uekimachitoyoka,District_Uekimachiueki,District_Uekimachiuekoga,District_Uekimachiyamamoto,District_Uekimachiyonetsuka,District_Usagidani,District_Yamamuro,District_Yomogimachi,District_Yuge,Nearest_Station_Hakenomiya,Nearest_Station_Haramizu,Nearest_Station_Hikarinomori,Nearest_Station_Horikawa,Nearest_Station_Ikeda (Kumamoto),Nearest_Station_Kamei,Nearest_Station_Kamikumamoto,Nearest_Station_Kitakumamoto,Nearest_Station_Konoha,Nearest_Station_Kuroishi (Kumamoto),Nearest_Station_Mitsuishi,Nearest_Station_Musashizuka,Nearest_Station_Nishisato,Nearest_Station_None,Nearest_Station_Sanrigi,Nearest_Station_Shinsuya,Nearest_Station_Sojodaigakumae,Nearest_Station_Suizenji,Nearest_Station_Suya,Nearest_Station_Tabaruzaka,Nearest_Station_Tatsutaguchi,Nearest_Station_Uchigoshi,Nearest_Station_Ueki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
