,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,"Municipality_Yahatanishi Ward,Kitakyushu City",District_Aioicho,District_Anoo,District_Aoyama,District_Asakawa,District_Asakawadai,District_Asakawagakuendai,District_Asakawahinomine,District_Asakawamachi,District_Babayama,District_Babayamahara,District_Babayamahigashi,District_Babayamamidori,District_Babayamanishi,District_Besshomachi,District_Bettomachi,District_Chaurimachi,District_Chayanoharu,District_Chiyo,District_Chiyogasaki,District_Daizen,District_Einomaru,District_Einomaruhigashimachi,District_Einomaruminamimachi,District_Einomarunishimachi,District_Fujita,District_Fujiwara,District_Funakoshi,District_Funamachi,District_Hagiwara,District_Higashiishizakamachi,District_Higashikambaramachi,District_Higashikawagashiramachi,District_Higashinarumizu,District_Higashiojimachi,District_Higashioriomachi,District_Hikino,District_Hiyoshidai,District_Hokuchiku,District_Honjo,District_Honjogakkendai,District_Honjohigashi,District_Hoshigaoka,District_Ichinose,District_Ikeda,District_Ishisaka,District_Iwasaki,District_Izumigaura,District_Jin-yama,District_Jinnoharu,District_Kamikatsuki,District_Kamikojaku,District_Kasugadai,District_Katsukichuo,District_Katsukinishi,District_Kifunedai,District_Kishinoura,District_Kisshojimachi,District_Kitatakamimachi,District_Kobai,District_Kogasakimachi,District_Komine,District_Kominedai,District_Komyo,District_Kongo,District_Kosagidamachi,District_Koyanose,District_Kumade,District_Kumanishi,District_Kurosaki,District_Kusubashihigashi,District_Kusubashikamikata,District_Kusubashiminami,District_Kusubashinishi,District_Kusubashishimokata,District_Kusukita,District_Kusunoki,District_Kyoragimachi,District_Machikojakuhigashi,District_Machikojakunishi,District_Manago,District_Maruomachi,District_Matobamachi,District_Miharamachi,District_Minamiojimachi,District_Minamitakamimachi,District_Minamiyachiyomachi,District_Mitsugashira,District_Mitsusadadai,District_Miyoshinomachi,District_Morishitamachi,District_Motoshiromachi,District_Mukueda,District_Nakanoharu,District_Nakasu,District_Narumizumachi,District_Nishikambaramachi,District_Nishikawagashiramachi,District_Nishinarumizu,District_Nishiojimachi,District_Nishioriomachi,District_Nobu,District_Norimatsu,District_Norimatsuhigashi,District_Oaza Asakawa,District_Oaza Honjo,District_Oaza Katsuki,District_Oaza Kusubashi,District_Oaza Nobu,District_Oaza Norimatsu,District_Oaza Sasada,District_Ohatamachi,District_Ohira,District_Ohiradai,District_Ohiraki,District_Okadamachi,District_Okita,District_Orio,District_Oura,District_Rikimarumachi,District_Sainokami,District_Sangamori,District_Satonaka,District_Satsukidai,District_Seino,District_Seita,District_Seiwamachi,District_Shimohatamachi,District_Shimokojaku,District_Shimokojakumotomachi,District_Shiraiwamachi,District_Shojusan,District_Sugawaramachi,District_Takae,District_Takamidai,District_Takanosu,District_Takesue,District_Tamachi,District_Tetsuo,District_Tetsuryu,District_Tochiku,District_Tomoda,District_Tono,District_Tsutsuimachi,District_Uenoharu,District_Wakaba,District_Warikogawa,District_Yachiyomachi,District_Yamaderamachi,District_Yashiki,District_Yatsue,District_Yofukujimachi,Nearest_Station_Ano,Nearest_Station_Chikuhokatsuki,Nearest_Station_Chikuhonakama,Nearest_Station_Einomaru,Nearest_Station_Futajima,Nearest_Station_Hagiwara (Fukuoka),Nearest_Station_Higashimizumaki,Nearest_Station_Honjo,Nearest_Station_Imaike (Fukuoka),Nearest_Station_Jinnoharu,Nearest_Station_Kibougaokakoukoumae,Nearest_Station_Koyanose,Nearest_Station_Kumanishi,Nearest_Station_Kurosaki,Nearest_Station_Kusubashi,Nearest_Station_Morishita (Fukuoka),Nearest_Station_Nishiyama (Fukuoka),Nearest_Station_None,Nearest_Station_Ongano,Nearest_Station_Orio,Nearest_Station_Sangamori,Nearest_Station_Shinkoyanose,Nearest_Station_Toritani,Nearest_Station_Yahata (Fukuoka),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
