,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saitama Prefecture,Municipality_Kumagaya City,District_Akagicho,District_Akebonocho,District_Beppu,District_Chuo,District_Dai,District_Dekijima,District_Dogayato,District_Enami,District_Enko,District_Enokicho,District_Funakidai,District_Ginza,District_Hakoda,District_Harajima,District_Higashibeppu,District_Hiharu,District_Hinata,District_Hirato,District_Hirose,District_Honcho,District_Hongoku,District_Hoshikawa,District_Ichinotsubo,District_Iizuka,District_Ikegami,District_Imai,District_Isecho,District_Ishihara,District_Itai,District_Jurokken,District_Kabutoyama,District_Kagoharaminami,District_Kakinuma,District_Kamakuracho,District_Kamichujo,District_Kamiebukuro,District_Kamigawakami,District_Kaminara,District_Kamine,District_Kamino,District_Kamisudo,District_Kawaraaketo,District_Kawaracho,District_Koizuka,District_Kojima,District_Konanchuo,District_Koyatsubayashi,District_Kubojima,District_Kuge,District_Kuzuwada,District_Magechi,District_Mampeicho,District_Menuma,District_Menumachuo,District_Menumadai,District_Menumahigashi,District_Menumakojima,District_Midoricho,District_Miharashicho,District_Mikajiri,District_Minowa,District_Mishoshinden,District_Mitsumoto,District_Miyacho,District_Miyamaecho,District_Miyamotocho,District_Muraoka,District_Nagaiota,District_Nakanara,District_Nakanishi,District_Nakaonda,District_Narashinden,District_Narisawa,District_Niibori,District_Niiborishinden,District_Niijima,District_Nishibeppu,District_Nishijo,District_Nishino,District_Nohara,District_Oaso,District_Oegawa,District_Ohara,District_Oi,District_Onuma,District_Oshikiri,District_Ozone,District_Sakuracho,District_Sakuragicho,District_Sayada,District_Senami,District_Sendai,District_Shihoji,District_Shimogawakami,District_Shimomasuda,District_Shimonara,District_Shimoonda,District_Shio,District_Suehiro,District_Takayanagi,District_Tamai,District_Tamaiminami,District_Tamatsukuri,District_Tode,District_Tsudashinden,District_Tsukimicho,District_Tsukuba,District_Yagii,District_Yagita,District_Yatogo,District_Yatsukuchi,District_Yayoi,District_Zengashima,Nearest_Station_Fukiage (Saitama),Nearest_Station_Gyoda,Nearest_Station_Higashimatsuyama,Nearest_Station_Hiroseyachonomori,Nearest_Station_Ishiwara (Saitama),Nearest_Station_Kagohara,Nearest_Station_Kamikumagaya,Nearest_Station_Kumagaya,Nearest_Station_Oaso,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
