,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tochigi Prefecture,Municipality_Utsunomiya City,District_Akebonocho,District_Asahi,District_Ashinumacho,District_Babadoori,District_Chuo,District_Chuohoncho,District_Daikan,District_Daishindemmachi,District_Daishinden,District_Demmacho,District_Dojojukumachi,District_Ekimaedoori,District_Enomachi,District_Esojima,District_Esojimahoncho,District_Esojimamachi,District_Fudomae,District_Fujimicho,District_Fujimigaoka,District_Fukuokamachi,District_Furutacho,District_Futaaramachi,District_Futaba,District_Godai,District_Hachimandai,District_Hagyudacho,District_Hanabusa,District_Hanabusahoncho,District_Hanawada,District_Hanazonocho,District_Harigaya,District_Harigayacho,District_Higashihanawada,District_Higashiharamachi,District_Higashiimaizumi,District_Higashikinoshiromachi,District_Higashimachi,District_Higashiminemachi,District_Higashiokamotocho,District_Higashiosakabemachi,District_Higashishukugo,District_Higashitakaragicho,District_Higashiuramachi,District_Higashiyanaze,District_Higashiyokotamachi,District_Himuromachi,District_Hinode,District_Hiraidemachi,District_Hiramatsucho,District_Hiramatsuhoncho,District_Hiratsukamachi,District_Hommarumachi,District_Honcho,District_Hoshigaoka,District_Hosoya,District_Hosoyacho,District_Hyogotsuka,District_Hyogotsukamachi,District_Ichibancho,District_Ichijo,District_Ichinosawa,District_Ichinosawamachi,District_Imaizumi,District_Imaizumicho,District_Imaizumishimmachi,District_Imamiya,District_Imazatocho,District_Inter-park,District_Ishiimachi,District_Itadomachi,District_Iwaharamachi,District_Iwazomachi,District_Izumicho,District_Izumigaoka,District_Jonan,District_Joto,District_Kaidomachi,District_Kamikakemachi,District_Kamikoguracho,District_Kamikoikemachi,District_Kamikomoriyamachi,District_Kamikuwajimamachi,District_Kamimitacho,District_Kamiotsukacho,District_Kamiozomachi,District_Kamitawaracho,District_Kamitomatsuri,District_Kamitomatsuricho,District_Kamiyokotamachi,District_Kampakucho,District_Kanedacho,District_Kanoyacho,District_Karinumamachi,District_Kasugacho,District_Kawadamachi,District_Kawamatacho,District_Kawarayacho,District_Kikusuicho,District_Kitaichinosawamachi,District_Kitawakamatsuhara,District_Kiyoharadai,District_Kiyosumi,District_Koedo,District_Koedomachi,District_Komanyu,District_Komanyumachi,District_Koteyamamachi,District_Kyomachi,District_Makutamachi,District_Matsubara,District_Matsudashindencho,District_Matsugamine,District_Mennouchicho,District_Midori,District_Midorinomachi,District_Minamiichinosawamachi,District_Minamimachi,District_Minamiodori,District_Minamitakasagocho,District_Mine,District_Minemachi,District_Mitanagashimacho,District_Miyahara,District_Miyamachi,District_Miyamotocho,District_Miyanouchi,District_Miyayamadacho,District_Miyukicho,District_Miyukigaharamachi,District_Miyukihoncho,District_Mizuho,District_Mobara,District_Mobaracho,District_Motoimaizumi,District_Nagaokacho,District_Nakagawaramachi,District_Nakaichinosawamachi,District_Nakaimaizumi,District_Nakajimacho,District_Nakakubo,District_Nakaokamotocho,District_Nakatomatsuri,District_Nakatomatsuricho,District_Nakazatocho,District_Nibancho,District_Nishi,District_Nishidaikan,District_Nishihara,District_Nishiharacho,District_Nishiichinosawamachi,District_Nishikawata,District_Nishikawatahigashimachi,District_Nishikawatahoncho,District_Nishikawatamachi,District_Nishikawataminami,District_Nishiki,District_Nishinomiya,District_Nishiosakabemachi,District_Nissatomachi,District_Nogoyamachi,District_Nozawamachi,District_Obata,District_Odoori,District_Okuramachi,District_Otsukacho,District_Oyamachi,District_Ozo,District_Rokudomachi,District_Ryubukucho,District_Sagehashicho,District_Saiwaicho,District_Sakura,District_Saruyamamachi,District_Satsuki,District_Sekiboricho,District_Shimmachi,District_Shimoaraharimachi,District_Shimogawara,District_Shimoguri,District_Shimogurimachi,District_Shimohiraidemachi,District_Shimokanaimachi,District_Shimokawamatamachi,District_Shimokoguracho,District_Shimokoikemachi,District_Shimokuwajimamachi,District_Shimookamotocho,District_Shimosorimachicho,District_Shimotawaracho,District_Shimotokamicho,District_Shimotomatsuri,District_Shinoimachi,District_Shintomicho,District_Shirasawacho,District_Shofuudai,District_Shukugo,District_Suehiro,District_Sumiyoshicho,District_Sunatamachi,District_Suzumenomiya,District_Suzumenomiyacho,District_Tagemachi,District_Takaragicho,District_Takaragihoncho,District_Takasagocho,District_Takebayashimachi,District_Takeshitamachi,District_Takinohara,District_Takiyacho,District_Tanomachi,District_Tenjin,District_Tokamicho,District_Tokujiromachi,District_Tomatsuri,District_Tomatsuricho,District_Tomatsuridai,District_Tomatsurimotocho,District_Ton-yamachi,District_Toyacho,District_Toyosatodai,District_Tsuruta,District_Tsurutamachi,District_Uenomachi,District_Uwadacho,District_Wakakusa,District_Wakamatsuhara,District_Yachiyo,District_Yaitamachi,District_Yamamoto,District_Yamamotomachi,District_Yamato,District_Yanaze,District_Yanazemachi,District_Yayoi,District_Yokotashimmachi,District_Yokoyama,District_Yonan,District_Yoshino,District_Yoto,District_Yuinomori,Nearest_Station_Esojima,Nearest_Station_Fubasami,Nearest_Station_Ishibashi (Tochigi),Nearest_Station_Minamiutsunomiya,Nearest_Station_Nishikawada,Nearest_Station_None,Nearest_Station_Okamoto (Tochigi),Nearest_Station_Shimotsukeosawa,Nearest_Station_Suzumenomiya,Nearest_Station_Tobuutsunomiya,Nearest_Station_Tsuruta,Nearest_Station_Ujiie,Nearest_Station_Utsunomiya,Nearest_Station_Yasuzuka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
