,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kagoshima Prefecture,Municipality_Kagoshima City,District_Arata,District_Chuocho,District_Chuzan,District_Chuzancho,District_Daikokucho,District_Daimyogaoka,District_Dairyucho,District_Fukuyamacho,District_Funatsucho,District_Furusatocho,District_Gionnosucho,District_Gofukumachi,District_Gokabeppucho,District_Hanaomachi,District_Harara,District_Hararacho,District_Haruyamacho,District_Higashikoorimotocho,District_Higashimatacho,District_Higashisakamoto,District_Higashisengokucho,District_Higashitaniyama,District_Hikariyama,District_Hinodecho,District_Hirakawacho,District_Hiranocho,District_Hiroki,District_Hiyamizucho,District_Hommyocho,District_Horiecho,District_Hoshigamine,District_Ikenouecho,District_Inaricho,District_Inuzakocho,District_Irisacho,District_Ishidanicho,District_Ishiki,District_Ishikicho,District_Ishikidai,District_Izumicho,District_Jigenjicho,District_Jiyuugaoka,District_Jonancho,District_Josei,District_Kajiyacho,District_Kamifukumotocho,District_Kamihommachi,District_Kamitaniguchicho,District_Kamitatsuocho,District_Kamoike,District_Kamoikeshimmachi,District_Kasugacho,District_Kawadacho,District_Kawakamicho,District_Kenohikarigaoka,District_Kibogaokacho,District_Kiirecho,District_Kiirehitokuracho,District_Kiiremaenohamacho,District_Kiirenakamyocho,District_Kiirenukumicho,District_Kiiresesekushicho,District_Kinkocho,District_Kinkodai,District_Komatsubara,District_Koorimoto,District_Koorimotocho,District_Kooriyamacho,District_Kooriyamatakemachi,District_Koraicho,District_Kotokujidai,District_Kotsukicho,District_Koyamadacho,District_Koyo,District_Masagocho,District_Masagohommachi,District_Matsubaracho,District_Meiwa,District_Meizancho,District_Midorigaokacho,District_Minamikoorimotocho,District_Minamishimmachi,District_Miyanouracho,District_Murasakibaru,District_Muregaoka,District_Nagatacho,District_Nagayoshi,District_Nakamachi,District_Nanrinjicho,District_Naokicho,District_Nishibeppucho,District_Nishida,District_Nishiishiki,District_Nishimatacho,District_Nishimurasakibarucho,District_Nishisakamotocho,District_Nishisengokucho,District_Obaracho,District_Ogawacho,District_Okanoharacho,District_Ono,District_Oroshihommachi,District_Sakamotocho,District_Sakanoue,District_Sakuragaoka,District_Sanwacho,District_Seiryo,District_Seiwa,District_Sennen,District_Sennichicho,District_Shimizucho,District_Shimmachi,District_Shimoarata,District_Shimofukumotocho,District_Shimoishiki,District_Shimotacho,District_Shimotatsuocho,District_Shin-eicho,District_Shin-yashikicho,District_Shinshoincho,District_Shiroyama,District_Shiroyamacho,District_Shoyodaicho,District_Somuta,District_Somutacho,District_Tagami,District_Tagamicho,District_Tagamidai,District_Takashi,District_Take,District_Takeoka,District_Tamazatocho,District_Tamazatodanchi,District_Taniyamachuo,District_Tempozancho,District_Tenokuchicho,District_Terukunicho,District_Tokiwa,District_Tokiwacho,District_Toso,District_Tsuzumigawacho,District_Uearatacho,District_Uenosonocho,District_Uomicho,District_Usuki,District_Wada,District_Wakabacho,District_Yakushi,District_Yamadacho,District_Yamanokuchicho,District_Yamashitacho,District_Yanagimachi,District_Yasuicho,District_Yoshinocho,District_Yusukicho,Nearest_Station_Goino,Nearest_Station_Hirakawa,Nearest_Station_Hiroki,Nearest_Station_Ijuin,Nearest_Station_Jigenji,Nearest_Station_Kagoshima,Nearest_Station_Kagoshimachuo,Nearest_Station_Kakamyo,Nearest_Station_Kamiijuin,Nearest_Station_Kareigawa,Nearest_Station_Kiire,Nearest_Station_Korimoto (JR),Nearest_Station_Maenohama,Nearest_Station_Minamikagoshima,Nearest_Station_None,Nearest_Station_Nukumi,Nearest_Station_Ryugamizu,Nearest_Station_Sakanoue,Nearest_Station_Sasanuki,Nearest_Station_Satsumamatsumoto,Nearest_Station_Sesekushi,Nearest_Station_Shigetomi,Nearest_Station_Taniyama (JR),Nearest_Station_Usuki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings in which auction or arbiter participates","Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
