,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Gifu Prefecture,Municipality_Gifu City,"Municipality_Ginan Town,Hashima County",Municipality_Kakamigahara City,Municipality_Kani City,Municipality_Minokamo City,Municipality_Mizunami City,Municipality_Ogaki City,Municipality_Seki City,Municipality_Tajimi City,Municipality_Takayama City,Municipality_Toki City,District_Akanabehishino,District_Akanabehongo,District_Akanabenakajima,District_Akanabeokawa,District_Akanabeshinsho,District_Akanabeterayashiki,District_Akutamiminamiyama,District_Amagasakicho,District_Aratamachi,District_Asahimachi,District_Awanonishi,District_Bentencho,District_Fujiecho,District_Fukumitsuhigashi,District_Fukumitsuminamimachi,District_Fukuzumicho,District_Godo,District_Gotemmachi,District_Gotsubo,District_Haba,District_Hakusancho,District_Hananokicho,District_Hanasatomachi,District_Hashimotocho,District_Hayashimachi,District_Heiwadoori,District_Higashijima,District_Higashikimpocho,District_Higashimae,District_Hikarimachi,District_Hinominami,District_Hinonishi,District_Hiragacho,District_Hirokoji,District_Hiromi,District_Hommachi,District_Honjo,District_Honjonishi,District_Hosobata,District_Ichihashi,District_Ikedacho,District_Imojima,District_Irifunecho,District_Iwachi,District_Izumicho,District_Jotodori,District_Kaburagicho,District_Kagashimaminami,District_Kagashimaseika,District_Kaguracho,District_Kakomachi,District_Kamitsuchii,District_Kamizaimokucho,District_Kanazonocho,District_Kanohongokucho,District_Kanokamihommachi,District_Kanokotobukicho,District_Kanomikasacho,District_Kanomizunomachi,District_Kanoryukocho,District_Kanosakaemachidori,District_Kanosakuradacho,District_Kashimacho,District_Kayabaminami,District_Kikuchicho,District_Kimpocho,District_Kiridooshi,District_Kitaisshiki,District_Kitayama,District_Kiyozumicho,District_Kokeizancho,District_Komeyacho,District_Konomachi,District_Koran,District_Kumoicho,District_Kuruwamachi,District_Marunouchi,District_Masagocho,District_Midoricho,District_Midorien,District_Minamitakahashicho,District_Minamitonomachi,District_Misonocho,District_Mitarashi,District_Mitsuyacho,District_Mitsuzukacho,District_Miyakitacho,District_Murohommachi,District_Muromuracho,District_Nagara,District_Nagaraoka,District_Nagararyutocho,District_Nakahabashitacho,District_Nakahamamicho,District_Nakahibaricho,District_Nakahiyoshicho,District_Nakamachi,District_Nakanishinomachi,District_Nakashinnakacho,District_Nakashonancho,District_Nakatakeyacho,District_Nakatoacho,District_Nakayuuhigaokacho,District_Naniwacho,District_Nishikicho,District_Nishikimachi,District_Nishinosho,District_Nishitogawacho,District_Noginomoricho,District_Noisshiki,District_Noritake,District_Noritakenaka,District_Obusasakuramachi,District_Odamachi,District_Odazukacho,District_Osugakita,District_Otacho,District_Otowacho,District_Oze,District_Rokujohigashi,District_Rokujominami,District_Rokujoomizo,District_Ryoge,District_Sagiyama,District_Sagiyamahigashi,District_Sagiyamashimmachi,District_Sakaemachi,District_Sakaeshimmachi,District_Sakaimachi,District_Sei,District_Seihommachi,District_Shimasakaemachi,District_Shimashimmachi,District_Shimootamachi,District_Shimotsuchii,District_Shinnagasawacho,District_Showamachi,District_Shukujicho,District_Sodenhigashimachi,District_Sodensakaemachi,District_Sogaya,District_Soharakakizawacho,District_Soharakibocho,District_Soharamidorimachi,District_Soharamurasamecho,District_Sohararokkencho,District_Soharasawagamicho,District_Soharashinsakaemachi,District_Soharatoeicho,District_Soharatsukiokacho,District_Suminoecho,District_Taiheicho,District_Takamicho,District_Takasagocho,District_Takejimacho,District_Tashirocho,District_Tashogoecho,District_Tatsutamachi,District_Tawaramachi,District_Tejikaracho,District_Temmacho,District_Tetsumeidoori,District_Toeicho,District_Tokicho,District_Tokuda,District_Toyookacho,District_Tsukinoecho,District_Tsurumaicho,District_Tsurumicho,District_Uenocho,District_Unumafuruichibacho,District_Unumahigashimachi,District_Unumakakamigaharacho,District_Unumakawasakicho,District_Unumaminamimachi,District_Unumamitsuikecho,District_Unumayamazakicho,District_Utsuboyacho,District_Wagoshimmachi,District_Wakamiyacho,District_Wakinoshimacho,District_Yabutaminami,District_Yabutanaka,District_Yakushicho,District_Yamabukicho,District_Yanaizuchohasuike,District_Yanaizuchohigashizuka,District_Yanaizuchohongo,District_Yashiro,District_Yasuicho,District_Yoshinomachi,Nearest_Station_Chajo,Nearest_Station_Gifu,Nearest_Station_Ginan,Nearest_Station_Hosobata,Nearest_Station_Hozumi,Nearest_Station_Kagamigahara,Nearest_Station_Kakamigaharashiyakushomae,Nearest_Station_Kiridoshi,Nearest_Station_Meidenkakamigahara,Nearest_Station_Meitetsugifu,Nearest_Station_Mikakino,Nearest_Station_Minoota,Nearest_Station_Mizunami,Nearest_Station_Nagamori,Nearest_Station_Naka,Nearest_Station_Nijikken,Nearest_Station_Nishigifu,Nearest_Station_Nishikasamatsu,Nearest_Station_None,Nearest_Station_Ogaki,Nearest_Station_Rokken (Gifu),Nearest_Station_Seki (Gifu),Nearest_Station_Sekitomioka,Nearest_Station_Shin-unuma,Nearest_Station_Shinkani,Nearest_Station_Shinkano,Nearest_Station_Shinnaka,Nearest_Station_Sohara,Nearest_Station_Tagami,Nearest_Station_Tajimi,Nearest_Station_Takayama,Nearest_Station_Tejikara,Nearest_Station_Tokishi,Nearest_Station_Unuma,Nearest_Station_Yanaizu (Gifu),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
