,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gifu Prefecture,Municipality_Gifu City,District_Ajiki,District_Akanabehishino,District_Akanabehongo,District_Akanabenakajima,District_Akanabenose,District_Akanabeokawa,District_Akanabeono,District_Akanabeshinseiji,District_Akanabeshinsho,District_Akanabetatsushin,District_Akanabeterayashiki,District_Akanecho,District_Akisawa,District_Akitsumachi,District_Akutami,District_Akutamidaihannya,District_Akutamihigashiyama,District_Akutamikageyama,District_Akutamikaitoyama,District_Akutamikiyomizu,District_Akutamimachiya,District_Akutamiminamiyama,District_Akutaminagayama,District_Akutaminakanobata,District_Akutamiobune,District_Akutamionogi,District_Amagasakicho,District_Amaike,District_Aoyagicho,District_Aratamachi,District_Asagiricho,District_Asahimachi,District_Atakamachi,District_Awano,District_Awanodai,District_Awanohigashi,District_Awanonishi,District_Bairinnishimachi,District_Bandaicho,District_Bentencho,District_Chayashinden,District_Chiyodamachi,District_Chojamachi,District_Chusetsucho,District_Common-hills-kitayama,District_Dachibokubora,District_Daifukucho,District_Daihocho,District_Daikokucho,District_Dannoshima,District_Dannoshimamiyamachi,District_Dannoshimanaka,District_Dannoshimanakamachi,District_Dannoshimanishimachi,District_Ebisucho,District_Egawacho,District_Eguchi,District_Eirakucho,District_Esakikita,District_Esakiminami,District_Ezoe,District_Fudocho,District_Fukiagecho,District_Fukumitsuhigashi,District_Fukumitsuminamimachi,District_Fukumitsunishi,District_Fukutamachi,District_Fukutomi,District_Furuichiba,District_Gakuencho,District_Godo,District_Gomo,District_Gonnoshima,District_Gotandacho,District_Gotsubo,District_Gyokuseicho,District_Hachimancho,District_Hagoromocho,District_Hakusancho,District_Hananokicho,District_Hanazonocho,District_Haruchikafuruichiba,District_Hashizumecho,District_Hatsuhimachi,District_Hatsunecho,District_Heiwadoori,District_Hibarigaoka,District_Hichikencho,District_Higashiakemicho,District_Higashijima,District_Higashikaiden,District_Higashikawate,District_Higashikimpocho,District_Higashikogancho,District_Higashinakajima,District_Higashiuzura,District_Higashizaimokucho,District_Hikarimachi,District_Hikie,District_Himigaikecho,District_Hinakura,District_Hinodemachi,District_Hinohigashi,District_Hinokita,District_Hinominami,District_Hinonishi,District_Hitoichiba,District_Hitoichibakitamachi,District_Hommachi,District_Hongocho,District_Honjo,District_Honjocho,District_Honjonakanomachi,District_Honjonishi,District_Hora,District_Hosobata,District_Ibaragicho,District_Ibukicho,District_Ichihashi,District_Ichinotsubocho,District_Ikedamachi,District_Ikenouecho,District_Ikutamachi,District_Imagawacho,District_Imamine,District_Imojima,District_Iorimachi,District_Ishigai,District_Ishihara,District_Ishikiricho,District_Ishinagacho,District_Isshodo,District_Iwachi,District_Iwaeicho,District_Iwai,District_Iwakuracho,District_Iwari,District_Iwasaki,District_Iwatahigashi,District_Iwatakinishi,District_Iwatanishi,District_Iwatazaka,District_Jobocho,District_Jotodori,District_Kagashima,District_Kagashimaminami,District_Kagashimanaka,District_Kagashimanishi,District_Kagashimaseika,District_Kagiyahigashimachi,District_Kagiyanakamachi,District_Kagiyanishimachi,District_Kaguracho,District_Kakomachi,District_Kamiakutami,District_Kamichayamachi,District_Kamikanoyama,District_Kamikawate,District_Kamiokuwacho,District_Kamiotamachi,District_Kamisaigo,District_Kamishikke,District_Kamishimmachi,District_Kamitakecho,District_Kamitakeyacho,District_Kamitsuchii,District_Kamurocho,District_Kanayacho,District_Kanayayokocho,District_Kanazonocho,District_Kandamachi,District_Kano,District_Kanoaofujicho,District_Kanoasahimachi,District_Kanodaikokucho,District_Kanofunadacho,District_Kanofushimicho,District_Kanohananokicho,District_Kanohommachi,District_Kanohongokucho,District_Kanohottacho,District_Kanojonandori,District_Kanokamihommachi,District_Kanokotobukicho,District_Kanokurokicho,District_Kanokutsuicho,District_Kanomikasacho,District_Kanominamihiroecho,District_Kanomizunomachi,District_Kanomuramatsucho,District_Kanonagaicho,District_Kanonaginatabori,District_Kanonakahiroecho,District_Kanonan-yocho,District_Kanonishihiroecho,District_Kanonishimarucho,District_Kanonishiyamacho,District_Kanookudairacho,District_Kanootemachi,District_Kanosakaemachidori,District_Kanosakaimachi,District_Kanoshimizucho,District_Kanoshimmeicho,District_Kanoshin-yanagimachi,District_Kanoshinhommachi,District_Kanotachibanacho,District_Kanotakashomachi,District_Kanotakayanagicho,District_Kanotenjimmachi,District_Kanoteppocho,District_Kanotoyocho,District_Kanoumedacho,District_Kanoyabacho,District_Kashimacho,District_Kasugamachi,District_Katoricho,District_Kawabe,District_Kayabacho,District_Kayabahigashimachi,District_Kayabakitamachi,District_Kayabaminami,District_Kayo,District_Kida,District_Kidaiji,District_Kikuchicho,District_Kikuicho,District_Kinencho,District_Kinkacho,District_Kinomotocho,District_Kinoshitacho,District_Kinryucho,District_Kiridooshi,District_Kisaragicho,District_Kitaisshiki,District_Kitajima,District_Kitakakigase,District_Kitanohigashi,District_Kitanonishiyama,District_Kitauzura,District_Kitayama,District_Kiyozumicho,District_Kizukuricho,District_Koeicho,District_Kogancho,District_Koganemachi,District_Kokicho,District_Kokonoecho,District_Komeyacho,District_Kono,District_Konohanacho,District_Konomachi,District_Koran,District_Kosaigo,District_Kotobukicho,District_Kotozuka,District_Koyanagicho,District_Koyocho,District_Kubomicho,District_Kumanocho,District_Kumoicho,District_Kuranomae,District_Kurono,District_Kuronominami,District_Kusunokicho,District_Kyomachi,District_Maeisshiki,District_Maeisshikinishimachi,District_Mannencho,District_Manrikicho,District_Masagocho,District_Masaki,District_Masakiminami,District_Masakinaka,District_Masakinishimachi,District_Matamaru,District_Matsubaracho,District_Matsugaecho,District_Matsushitacho,District_Matsuyacho,District_Matsuyamacho,District_Midorimachi,District_Miejicho,District_Mikasacho,District_Minamihonjo,District_Minamisemi,District_Minamitonomachi,District_Minamiuzura,District_Mishimacho,District_Misonocho,District_Mitahora,District_Mitahorahigashi,District_Mitosecho,District_Mitsuhashicho,District_Mitsumatacho,District_Miwa,District_Miwamiyamae,District_Miyakitacho,District_Miyakodoori,District_Miyauracho,District_Mizobatacho,District_Mizokuchi,District_Mizuhocho,District_Mizukaido,District_Mochi,District_Moriguchicho,District_Motomachi,District_Motomiyacho,District_Motozumicho,District_Mukaigano,District_Murasamecho,District_Murasatocho,District_Murotsumachi,District_Myojincho,District_Nagahatacho,District_Nagamori,District_Nagamorihommachi,District_Nagara,District_Nagaraaoicho,District_Nagaraariakecho,District_Nagarahigashi,District_Nagarahigashimachi,District_Nagarahokyujicho,District_Nagarakaiyocho,District_Nagarakimpekicho,District_Nagarakobuncho,District_Nagarakomatsucho,District_Nagaramiyaguchicho,District_Nagaramiyajicho,District_Nagaramorimachi,District_Nagaranan-yocho,District_Nagaraomaecho,District_Nagararyutocho,District_Nagarasakuraicho,District_Nagarasendamachi,District_Nagarashinseicho,District_Nagarashironishicho,District_Nagarasuginocho,District_Nagaratogocho,District_Nagatamachi,District_Nagazumicho,District_Naka,District_Nakagawara,District_Nakamichikita,District_Nakasaigo,District_Nakasucho,District_Nakauzura,District_Nakayahigashi,District_Nameki,District_Nawatemachi,District_Nibancho,District_Nikkocho,District_Nishiakisawa,District_Nishigodo,District_Nishijimacho,District_Nishikaiden,District_Nishikaidenhichikoku,District_Nishikawate,District_Nishikicho,District_Nishinakajima,District_Nishinomachi,District_Nishinosho,District_Nishitoiyamachi,District_Nishiuzura,District_Nishizonocho,District_Noisshiki,District_Norimatsu,District_Noritake,District_Noritakehigashi,District_Noritakenaka,District_Noritakenishi,District_Oborakashiwadai,District_Oborakirigaoka,District_Oboramidoriyama,District_Oboramomijigaoka,District_Oborasakuradai,District_Obusamidorimachi,District_Obusasakuramachi,District_Obusayanagimachi,District_Odazukacho,District_Oikecho,District_Okinohashicho,District_Okuracho,District_Okuradai,District_Omiyacho,District_Onawaba,District_Oritate,District_Osugakita,District_Osugaminami,District_Osugicho,District_Oyanagicho,District_Rokujo,District_Rokujoehigashi,District_Rokujofukujucho,District_Rokujohigashi,District_Rokujokatada,District_Rokujokita,District_Rokujominami,District_Rokujoomizo,District_Ryoge,District_Sagiyama,District_Sagiyamahigashi,District_Sagiyamakitamachi,District_Sakaedacho,District_Sakaeshimmachi,District_Sakaimachi,District_Sakumacho,District_Sakuradoori,District_Sakuragicho,District_Sambancho,District_Sanaecho,District_Sasadoicho,District_Sei,District_Seihommachi,District_Sengokucho,District_Senjudokitamachi,District_Senjudonakamachi,District_Shikishimacho,District_Shikke,District_Shimada,District_Shimadahigashimachi,District_Shimadanakamachi,District_Shimadanishimachi,District_Shimasakaemachi,District_Shimashimmachi,District_Shimmeicho,District_Shimokawate,District_Shimonara,District_Shimosaigo,District_Shimoshikke,District_Shimoshimmachi,District_Shimotakecho,District_Shimotsuchii,District_Shimoukai,District_Shinkocho,District_Shinsakaemachi,District_Shiomachi,District_Shiragikucho,District_Shizugaokacho,District_Shokocho,District_Showamachi,District_Soden-odori,District_Sodencho,District_Sodenhigashimachi,District_Sodenhommachi,District_Sodensakaemachi,District_Sogaya,District_Suehirocho,District_Suga,District_Sugaharacho,District_Sugo,District_Suminoecho,District_Sumiyoshicho,District_Suwayama,District_Tagami,District_Taiheicho,District_Takagawara,District_Takamoricho,District_Takanomachi,District_Takasagocho,District_Takata,District_Taromaru,District_Tatsutamachi,District_Tejikaracho,District_Tenjimmachi,District_Tennocho,District_Terajimacho,District_Tetsumeidoori,District_Toeicho,District_Toiyamachi,District_Tokiwacho,District_Tokocho,District_Tomizawacho,District_Tonomachi,District_Tsubakibora,District_Tsukasamachi,District_Tsukinoecho,District_Tsukiokacho,District_Tsurutamachi,District_Tsushimacho,District_Uchikoshi,District_Umegaecho,District_Umegawacho,District_Uoyacho,District_Usa,District_Usahigashimachi,District_Usaminami,District_Utsuboyacho,District_Wakafukucho,District_Wakamiyacho,District_Wakasugicho,District_Wakatakecho,District_Yabutahigashi,District_Yabutaminami,District_Yabutanaka,District_Yabutanishi,District_Yajimacho,District_Yakuracho,District_Yakushicho,District_Yamabukicho,District_Yamagataiwahigashi,District_Yamaguchicho,District_Yamasakicho,District_Yanagasedoori,District_Yanagawacho,District_Yanagimoricho,District_Yanaizuchohasuike,District_Yanaizuchohigashizuka,District_Yanaizuchohongo,District_Yanaizuchokamisaba,District_Yanaizuchokamisabanishi,District_Yanaizuchokitazuka,District_Yanaizuchomaruno,District_Yanaizuchominamizuka,District_Yanaizuchomiyahigashi,District_Yanaizuchosakaemachi,District_Yanaizuchoshimosaba,District_Yanaizuchotakakuwa,District_Yanaizuchotakakuwahigashi,District_Yanaizuchotakakuwanishi,District_Yanaizuchoumematsu,District_Yanazawacho,District_Yasakacho,District_Yashiro,District_Yatsuumecho,District_Yayoicho,District_Yorocho,District_Yoshicho,District_Yoyasu,District_Yukimicho,District_Zuiuncho,Nearest_Station_Gifu,Nearest_Station_Hosobata,Nearest_Station_Hozumi,Nearest_Station_Kiridoshi,Nearest_Station_Kisogawa,Nearest_Station_Nishigifu,Nearest_Station_Nishikasamatsu,Nearest_Station_None,Nearest_Station_Takadabashi,Nearest_Station_Yanaizu (Gifu),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
