,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Seto City,District_Akashigecho,District_Akazucho,District_Akibacho,District_Anadacho,District_Asahimachi,District_Asebicho,District_Azumacho,District_Boganecho,District_Dosencho,District_Ebisucho,District_Fujinodai,District_Fukagawacho,District_Fukumotocho,District_Goizukacho,District_Hachimandai,District_Hagidonocho,District_Haginodai,District_Hagiyamadai,District_Hakusancho,District_Harayamacho,District_Harayamadai,District_Hariharacho,District_Hatanishicho,District_Hatanocho,District_Hatayamacho,District_Higashiakashigecho,District_Higashigongencho,District_Higashihaitocho,District_Higashihishinocho,District_Higashihommachi,District_Higashiibaracho,District_Higashiinzocho,District_Higashikomeizumicho,District_Higashikosetocho,District_Higashimatsuyamacho,District_Higashinaganecho,District_Higashiterayamacho,District_Higashitomizukacho,District_Higashiyamacho,District_Higashiyasudocho,District_Higashiyokoyamacho,District_Higashiyoshidacho,District_Himawaridai,District_Hiramachi,District_Hishinocho,District_Hishinodai,District_Hongocho,District_Ichibacho,District_Idoganecho,District_Ikedacho,District_Imabayashicho,District_Imaikecho,District_Ishidacho,District_Izumicho,District_Jitsukencho,District_Jokojicho,District_Kamagamicho,District_Kamamachi,District_Kamamotocho,District_Kamihommachi,District_Kamikawacho,District_Kamimatsuyamacho,District_Kamimizunocho,District_Kaminokiricho,District_Kamishinanocho,District_Kanoricho,District_Kawabatacho,District_Kawaicho,District_Kawakitacho,District_Kawanishicho,District_Kikyodai,District_Kitamatsuyamacho,District_Kitamizunozaka,District_Kitaokacho,District_Kitauracho,District_Kitawakicho,District_Kitayamacho,District_Kobukicho,District_Kohancho,District_Komamaecho,District_Kon-yadacho,District_Kosakacho,District_Kosetocho,District_Kumanocho,District_Kyoeidoori,District_Kyomachi,District_Maedacho,District_Magotacho,District_Matsubaracho,District_Midoricho,District_Minamigaokacho,District_Minaminakanokiricho,District_Minamiyamacho,District_Minamiyamaguchicho,District_Minasecho,District_Minonoikecho,District_Misawacho,District_Mitsukecho,District_Miyajicho,District_Miyawakicho,District_Miyazatocho,District_Mizunozaka,District_Motomachi,District_Naebacho,District_Nakagiricho,District_Nakagocho,District_Nakamizunocho,District_Nakashinanocho,District_Nishiboracho,District_Nishidanicho,District_Nishigamacho,District_Nishihaitocho,District_Nishiharacho,District_Nishihonjicho,District_Nishiibaracho,District_Nishiinzocho,District_Nishikomeizumicho,District_Nishimatsuyamacho,District_Nishinaganecho,District_Nishioiwakecho,District_Nishiterayamacho,District_Nishiwakicho,District_Nishiyamacho,District_Nishiyoshidacho,District_Odazumacho,District_Oganecho,District_Oiwakecho,District_Osakacho,District_Otsubocho,District_Sakauecho,District_Satsukidai,District_Setogawacho,District_Setoguchicho,District_Shimmeicho,District_Shimohadagawacho,District_Shimojin-yacho,District_Shinanocho,District_Shindocho,District_Shingocho,District_Shintocho,District_Shiokusacho,District_Shiroganecho,District_Shiroyashikicho,District_Sugitsukacho,District_Suharacho,District_Suihokucho,District_Suinancho,District_Sumiredai,District_Tabatacho,District_Takanecho,District_Takaragaokacho,District_Takinoyucho,District_Tanakacho,District_Togencho,District_Togocho,District_Toriharacho,District_Toseicho,District_Toshirocho,District_Uchidacho,District_Uenoyamacho,District_Wakamiyacho,District_Yakatacho,District_Yamaguchicho,District_Yamanotacho,District_Yamatecho,District_Yamatezaka,District_Yanagatsubocho,District_Yasudocho,District_Yatocho,District_Yoshinocho,Nearest_Station_Jokoji,Nearest_Station_Kozoji,Nearest_Station_Mizuno,Nearest_Station_Nakamizuno,Nearest_Station_Owariseto,Nearest_Station_Sango (Aichi),Nearest_Station_Setoguchi,Nearest_Station_Setoshi,Nearest_Station_Setoshiyakushomae,Nearest_Station_Shinseto,Nearest_Station_Yakusa (Aichikanjotetsudo),Nearest_Station_Yamaguchi (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
