,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shizuoka Prefecture,Municipality_Iwata City,District_Akaike,District_Akuro,District_Arashima,District_Ebijima,District_Ebitsuka,District_Fujikambara,District_Fujimicho,District_Fujimidai,District_Fukude,District_Fukudenakajima,District_Godaijima,District_Higashibara,District_Higashikaizuka,District_Higashikojima,District_Hiruike,District_Hitokoto,District_Horinouchi,District_Ieta,District_Ikago,District_Ikeda,District_Ikkanji,District_Imanoura,District_Iwai,District_Jurojima,District_Kaketsuka,District_Kamada,District_Kamiaraya,District_Kamikanzo,District_Kamimanno,District_Kaminobe,District_Kamiokata,District_Kamionogo,District_Kamo,District_Kanzo,District_Kasaume,District_Kawabukuro,District_Kegojima,District_Kinosaki,District_Kitajima,District_Kodateno,District_Kojima,District_Komaba,District_Konodai,District_Kusasaki,District_Maeno,District_Manshoji,District_Matsumoto,District_Matsunokijima,District_Midorigaoka,District_Mikanodai,District_Minamishima,District_Mitsuke,District_Miyanoisshiki,District_Mizuhori,District_Morimoto,District_Morioka,District_Morishita,District_Mototenjincho,District_Mukasaaraya,District_Mukasanishi,District_Mukasatakenouchi,District_Myogajima,District_Myogajimahara,District_Nagamori,District_Nagasuka,District_Nakada,District_Nakahiramatsu,District_Nakaizumi,District_Nakano,District_Ninomiya,District_Ninomiyahigashi,District_Nishihiramatsu,District_Nishijima,District_Nishikaizuka,District_Nishinoshima,District_Nobako,District_Oizumicho,District_Oka,District_Okubo,District_Onakaze,District_Otosho,District_Owara,District_Ryuyonakajima,District_Sagisakakami,District_Sagisakanaka,District_Sagisakashin,District_Samejima,District_Senzudo,District_Shikiji,District_Shimohongo,District_Shimokanzo,District_Shimomanno,District_Shimonobe,District_Shimookata,District_Shimoonogo,District_Shingai,District_Shinkai,District_Shinowara,District_Shioshinden,District_Shirabyoshi,District_Shirowa,District_Takagi,District_Takamigaoka,District_Tateno,District_Tenryu,District_Teradani,District_Tobihiramatsu,District_Tomei,District_Tomigaoka,District_Torinose,District_Toshincho,District_Toyoda,District_Toyodanishinoshima,District_Toyohama,District_Toyohamanakano,District_Toyooka,District_Toyoshima,District_Waguchi,District_Yatotajima,Nearest_Station_Fukuroi,Nearest_Station_Iwata,Nearest_Station_None,Nearest_Station_Toyodacho,Nearest_Station_Toyooka (Shizuoka),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
