,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kyoto Prefecture,"Municipality_Nakagyo Ward,Kyoto City",District_Chikkan Gakku,District_Doda Gakku,District_Fuyuu Gakku,District_Hatsune Gakku,District_Honno Gakku,District_Inui Gakku,District_Joson Gakku,District_Jurakumawarihigashimachi,District_Jurakumawariminamimachi,District_Jurakumawarinakamachi,District_Kyogyo Gakku,District_Meirin Gakku,District_Mibuaiaicho,District_Mibuamagaikecho,District_Mibubambacho,District_Mibubojocho,District_Mibugoshonouchicho,District_Mibuhigashiotakecho,District_Mibuhinokicho,District_Mibukamiotakecho,District_Mibukayogoshocho,District_Mibumorimachi,District_Mibumorimaecho,District_Mibunishihinokicho,District_Mibusennencho,District_Mibushimmeicho,District_Mibushimomizocho,District_Mibushujakucho,District_Mibutakahicho,District_Mibutsujimachi,District_Nishinokyoemmachi,District_Nishinokyoharamachi,District_Nishinokyohigashigekkocho,District_Nishinokyohinokuchicho,District_Nishinokyokamihiracho,District_Nishinokyokangakuincho,District_Nishinokyokasugacho,District_Nishinokyokitatsuboicho,District_Nishinokyokoboricho,District_Nishinokyokoboriikecho,District_Nishinokyominamiemmachi,District_Nishinokyominamiharamachi,District_Nishinokyominamikamiaicho,District_Nishinokyonakamikadonishimachi,District_Nishinokyonanseicho,District_Nishinokyonishinakaaicho,District_Nishinokyoryomachi,District_Nishinokyosanjobocho,District_Nishinokyoshikagakicho,District_Nishinokyoshimanouchicho,District_Nishinokyoshimoaicho,District_Nishinokyoshindatecho,District_Nishinokyoshokujicho,District_Nishinokyotoganoocho,District_Nishinokyotsukinowacho,District_Nishinokyoumaryocho,District_Nissho Gakku,District_Ryuchi Gakku,District_Seisho Gakku,District_Tatsuike Gakku,District_Umeya Gakku,Nearest_Station_Enmachi,Nearest_Station_Gojo (Kyotoshiei),Nearest_Station_Imadegawa,Nearest_Station_Jingumarutamachi,Nearest_Station_Karasuma,Nearest_Station_Karasumaoike,Nearest_Station_Kawaramachi (Kyoto),Nearest_Station_Kyotoshiyakushomae,Nearest_Station_Marutamachi (Kyotoshiei),Nearest_Station_Nijo,Nearest_Station_Nijojomae,Nearest_Station_Nishikyogoku,Nearest_Station_Nishiojioike,Nearest_Station_None,Nearest_Station_Omiya (Kyoto),Nearest_Station_Oyamazaki,Nearest_Station_Saiin (Hankyu),Nearest_Station_Shijo (Kyotoshiei),Nearest_Station_Shijoomiya,Nearest_Station_Tanbaguchi,Nearest_Station_Yamanouchi (Kyoto),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_4LDK,Layout_6LDK,Layout_Open Floor,City Planning_Category I Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
