,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamanashi Prefecture,Municipality_Fuefuki City,District_Ichinomiyachohashidate,District_Ichinomiyachohigashiarai,District_Ichinomiyachohigashibara,District_Ichinomiyachoichinokura,District_Ichinomiyachoichinomiya,District_Ichinomiyachoishi,District_Ichinomiyachokaneta,District_Ichinomiyachokanzawa,District_Ichinomiyachokitanoro,District_Ichinomiyachokitsunearai,District_Ichinomiyachokojo,District_Ichinomiyachokokubu,District_Ichinomiyachominaminoro,District_Ichinomiyachomotomiyakozuka,District_Ichinomiyachonakao,District_Ichinomiyachosembeiji,District_Ichinomiyachoshimoyahagi,District_Ichinomiyachoshioda,District_Ichinomiyachotakeharada,District_Ichinomiyachotanaka,District_Ichinomiyachotsuboi,District_Ichinomiyachotsuchizuka,District_Isawachoekimae,District_Isawachohatta,District_Isawachohigashiaburakawa,District_Isawachohigashitakahashi,District_Isawachohirose,District_Isawachoichibe,District_Isawachoido,District_Isawachoimai,District_Isawachokamihirai,District_Isawachokarakashiwa,District_Isawachokawanakajima,District_Isawachokochi,District_Isawachokoisawa,District_Isawachokubonakajima,District_Isawachomatsumoto,District_Isawachonakagawa,District_Isawachoshimohirai,District_Isawachosunahara,District_Isawachoyamazaki,District_Isawachoyokkaichiba,District_Kasugaichobetsuden,District_Kasugaichokamo,District_Kasugaichoko,District_Kasugaichokomatsu,District_Kasugaichokumanodo,District_Kasugaichokuwado,District_Kasugaichoshimoiwashita,District_Kasugaichoshizume,District_Kasugaichoteramoto,District_Misakachoinoue,District_Misakachokamikurokoma,District_Misakachokanegawabara,District_Misakachokokuga,District_Misakachokuriai,District_Misakachonarita,District_Misakachonatsumehara,District_Misakachoninomiya,District_Misakachoshimokurokoma,District_Misakachoshimonohara,District_Misakachosobatsuka,District_Misakachoyachikura,District_Sakaigawachoishibashi,District_Sakaigawachokogurosaka,District_Sakaigawachokoyama,District_Sakaigawachomaemada,District_Sakaigawachomitsukunugi,District_Sakaigawachootsubo,District_Sakaigawachoterao,District_Yatsushirochokita,District_Yatsushirochokoka,District_Yatsushirochomasari,District_Yatsushirochominami,District_Yatsushirochonagai,District_Yatsushirochooka,District_Yatsushirochoomada,District_Yatsushirochotakei,District_Yatsushirochoyonekura,Nearest_Station_Isawaonsen,Nearest_Station_Kaisumiyoshi,Nearest_Station_Kasugaicho,Nearest_Station_Katsunumabudokyo,Nearest_Station_Kofu,Nearest_Station_Minamikofu,Nearest_Station_None,Nearest_Station_Ryuo,Nearest_Station_Sakaori,Nearest_Station_Yamanashishi,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
