,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Asahikawa City,District_10jodoori,District_11jodoori,District_1jodoori,District_2jodoori,District_2jonishi,District_3jodoori,District_3jonishi,District_4jodoori,District_4jonishi,District_5jodoori,District_5jonishi,District_6jodoori,District_6jonishi,District_7jodoori,District_7jonishi,District_8jodoori,District_8jonishi,District_9jodoori,District_9jonishi,District_Akebono1jo,District_Akebono2jo,District_Akebono3jo,District_Akebonokita2jo,District_Akebonokita3jo,District_Akitsuki1jo,District_Akitsuki2jo,District_Akitsuki3jo,District_Asahigaoka,District_Asahimachi1jo,District_Asahimachi2jo,District_Chikabumicho,District_Chuwa1jo,District_Chuwa2jo,District_Chuwa3jo,District_Chuwa4jo,District_Chuwa5jo,District_Chuwa6jo,District_Chuwa7jo,District_Chuwa8jo,District_Daiba1jo,District_Daiba2jo,District_Daiba3jo,District_Daiba4jo,District_Daibahigashi,District_Etambetsucho,District_Hanasakicho,District_Higashi1jo,District_Higashi2jo,District_Higashi3jo,District_Higashi4jo,District_Higashi5jo,District_Higashi6jo,District_Higashi7jo,District_Higashi8jo,District_Higashiasahikawacho,District_Higashiasahikawakita1jo,District_Higashiasahikawakita2jo,District_Higashiasahikawakita3jo,District_Higashiasahikawaminami1jo,District_Higashiasahikawaminami2jo,District_Higashitakasu11sen,District_Higashitakasu1jo,District_Higashitakasu2jo,District_Higashitakasu3jo,District_Higashitakasu4jo,District_Higashitakasu4sen,District_Higashitakasu7sen,District_Higashitakasu8sen,District_Higashitakasuhigashi1jo,District_Hokumoncho,District_Kagura1jo,District_Kagura2jo,District_Kagura3jo,District_Kagura4jo,District_Kagura5jo,District_Kagura6jo,District_Kagura7jo,District_Kaguraoka10jo,District_Kaguraoka11jo,District_Kaguraoka12jo,District_Kaguraoka13jo,District_Kaguraoka14jo,District_Kaguraoka15jo,District_Kaguraoka16jo,District_Kaguraoka1jo,District_Kaguraoka2jo,District_Kaguraoka3jo,District_Kaguraoka4jo,District_Kaguraoka5jo,District_Kaguraoka6jo,District_Kaguraoka7jo,District_Kaguraoka8jo,District_Kaguraoka9jo,District_Kamekichi1jo,District_Kamekichi2jo,District_Kamekichi3jo,District_Kamui1jo,District_Kamui2jo,District_Kamui3jo,District_Kamui4jo,District_Kamui5jo,District_Kamui6jo,District_Kamui7jo,District_Kamui8jo,District_Kamui9jo,District_Kamuicho,District_Kawabatacho1jo,District_Kawabatacho2jo,District_Kawabatacho3jo,District_Kawabatacho4jo,District_Kawabatacho5jo,District_Kogyodanchi1jo,District_Kyokushin1jo,District_Kyokushin2jo,District_Kyokushin3jo,District_Kyokushincho,District_Midorigaoka1jo,District_Midorigaoka2jo,District_Midorigaoka3jo,District_Midorigaoka4jo,District_Midorigaoka5jo,District_Midorigaokahigashi2jo,District_Midorigaokahigashi3jo,District_Midorigaokahigashi4jo,District_Midorigaokahigashi5jo,District_Midorigaokaminami1jo,District_Midorigaokaminami2jo,District_Midorigaokaminami3jo,District_Midorigaokaminami4jo,District_Midorimachi,District_Minami1jodoori,District_Minami2jodoori,District_Minami3jodoori,District_Minami4jodoori,District_Minami5jodoori,District_Minami6jodoori,District_Minami7jodoori,District_Minami8jodoori,District_Minami9jodoori,District_Minamigaoka,District_Miyamae1jo,District_Miyashitadoori,District_Motomachi,District_Nagayama10jo,District_Nagayama11jo,District_Nagayama12jo,District_Nagayama1jo,District_Nagayama2jo,District_Nagayama3jo,District_Nagayama4jo,District_Nagayama5jo,District_Nagayama6jo,District_Nagayama7jo,District_Nagayama8jo,District_Nagayama9jo,District_Nagayamacho,District_Nagayamakita1jo,District_Nagayamakita2jo,District_Nakatokiwacho,District_Nishigoryo1jo,District_Nishigoryo2jo,District_Nishigoryo3jo,District_Nishigoryo4jo,District_Nishikagura1sen,District_Nishikagura3sen,District_Nishikagura4sen,District_Nishikagurakita1jo,District_Nishikagurakita2jo,District_Nishikaguraminami1jo,District_Nishikaguraminami2jo,District_Nishikimachi,District_Omachi1jo,District_Omachi2jo,District_Omachi3jo,District_Ryutsuudanchi2jo,District_Ryutsuudanchi3jo,District_Ryutsuudanchi4jo,District_Shinseicho,District_Shintomi1jo,District_Shintomi2jo,District_Shintomi3jo,District_Shunko1jo,District_Shunko2jo,District_Shunko3jo,District_Shunko4jo,District_Shunko5jo,District_Shunko6jo,District_Shunko7jo,District_Shunkocho,District_Shunkodai1jo,District_Shunkodai2jo,District_Shunkodai3jo,District_Shunkodai4jo,District_Shunkodai5jo,District_Suehiro1jo,District_Suehiro2jo,District_Suehiro3jo,District_Suehiro4jo,District_Suehiro5jo,District_Suehiro6jo,District_Suehiro7jo,District_Suehiro8jo,District_Suehirohigashi1jo,District_Suehirohigashi2jo,District_Suehirohigashi3jo,District_Sumiyoshi4jo,District_Sumiyoshi5jo,District_Sumiyoshi6jo,District_Taisetsudoori,District_Takasagodai,District_Toko10jo,District_Toko11jo,District_Toko12jo,District_Toko13jo,District_Toko14jo,District_Toko15jo,District_Toko16jo,District_Toko17jo,District_Toko18jo,District_Toko19jo,District_Toko1jo,District_Toko20jo,District_Toko21jo,District_Toko22jo,District_Toko23jo,District_Toko24jo,District_Toko2jo,District_Toko3jo,District_Toko4jo,District_Toko5jo,District_Toko6jo,District_Toko7jo,District_Toko8jo,District_Toko9jo,District_Toyooka10jo,District_Toyooka11jo,District_Toyooka12jo,District_Toyooka13jo,District_Toyooka14jo,District_Toyooka15jo,District_Toyooka16jo,District_Toyooka1jo,District_Toyooka2jo,District_Toyooka3jo,District_Toyooka4jo,District_Toyooka5jo,District_Toyooka6jo,District_Toyooka7jo,District_Toyooka8jo,District_Toyooka9jo,Nearest_Station_Asahikawa,Nearest_Station_Asahikawayojo,Nearest_Station_Chikabumi,Nearest_Station_Higashiasahikawa,Nearest_Station_Ino,Nearest_Station_Kaguraoka,Nearest_Station_Kamikawa,Nearest_Station_Minaminagayama,Nearest_Station_Nagayama,Nearest_Station_Nishikagura,Nearest_Station_None,Nearest_Station_Shin-asahikawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
