,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kagawa Prefecture,Municipality_Takamatsu City,District_Akanecho,District_Asahimachi,District_Bancho,District_Busshozancho,District_Chokushicho,District_Chuocho,District_Daikumachi,District_Danshicho,District_Enzacho,District_Fujitsukacho,District_Fukudamachi,District_Fukuokacho,District_Furubabacho,District_Furujimmachi,District_Fuseishicho,District_Gobomachi,District_Gotocho,District_Hamanocho,District_Hananomiyacho,District_Hanazonocho,District_Hayashicho,District_Higashitamachi,District_Higashiyamasakicho,District_Hommachi,District_Hyakkemmachi,District_Hyogomachi,District_Ichinomiyacho,District_Iidacho,District_Ikushimacho,District_Imajimmachi,District_Imazatocho,District_Jotocho,District_Kagawachoasano,District_Kagawachokawahigashikami,District_Kagawachokawahigashishimo,District_Kagawachokawanaihara,District_Kagawachoono,District_Kagawachoterai,District_Kagawachoyasuharashimo,District_Kajiyamachi,District_Kamedacho,District_Kamedaminamimachi,District_Kameicho,District_Kameokacho,District_Kamifukuokacho,District_Kamihayashicho,District_Kamimachi,District_Kaminocho,District_Kamitenjincho,District_Kankocho,District_Kankodori,District_Kanotsunocho,District_Kasugacho,District_Kataharamachi,District_Kawanabecho,District_Kawaramachi,District_Kawashimahigashimachi,District_Kawashimahommachi,District_Kinashicho,District_Kitacho,District_Kitahamacho,District_Kokubunjichofuke,District_Kokubunjichokashihara,District_Kokubunjichokokubu,District_Kokubunjichonii,District_Kokubunjichoshimmyo,District_Kon-yamachi,District_Konanchoikenouchi,District_Konanchonishinosho,District_Konanchoyokoi,District_Konanchoyusa,District_Kozaihigashimachi,District_Kozaihommachi,District_Kozaikitamachi,District_Kozaiminamimachi,District_Kozainishimachi,District_Kusugamicho,District_Maedahigashimachi,District_Maedanishimachi,District_Marugamemachi,District_Marunouchi,District_Matsufukucho,District_Matsunamicho,District_Matsunawacho,District_Matsushimacho,District_Mimayacho,District_Minamishimmachi,District_Mineyamacho,District_Mitanicho,District_Miyawakicho,District_Motoyamacho,District_Murechohara,District_Murechomure,District_Murechoomachi,District_Murojimmachi,District_Muromachi,District_Nakanocho,District_Nakatsumacho,District_Nakayamacho,District_Nariaicho,District_Nishihazemachi,District_Nishikasugacho,District_Nishikimachi,District_Nishimachi,District_Nishinomarucho,District_Nishiuchimachi,District_Nishiyamasakicho,District_Ogimachi,District_Okamotocho,District_Omorecho,District_Otakamimachi,District_Otashimomachi,District_Ritsurincho,District_Rokujocho,District_Saihocho,District_Sakuramachi,District_Sammyocho,District_Sanjocho,District_Setouchicho,District_Shimotaicho,District_Shindencho,District_Shinkitamachi,District_Shinzaikawakubocho,District_Shiogamicho,District_Shioyamachi,District_Shiuncho,District_Showacho,District_Shussakucho,District_Sogawahigashimachi,District_Sogawanishimachi,District_Suehirocho,District_Tagacho,District_Tahikamimachi,District_Tahishimomachi,District_Takamatsucho,District_Tamuracho,District_Tarumicho,District_Tenjimmae,District_Teraicho,District_Togiyamachi,District_Tokiwacho,District_Toorimachi,District_Tsukijicho,District_Tsuruichicho,District_Tsuruyamachi,District_Uchimachi,District_Uematsucho,District_Yasakamachi,District_Yashimahigashimachi,District_Yashimanakamachi,District_Yashimanishimachi,District_Yuracho,Nearest_Station_Busshozan,Nearest_Station_Enza,Nearest_Station_Furutakamatsu,Nearest_Station_Furutakamatsuminami,Nearest_Station_Fusazaki,Nearest_Station_Hanazono (Takamatsu),Nearest_Station_Hara (Takamatsu),Nearest_Station_Hashioka,Nearest_Station_Hatada,Nearest_Station_Hayashimichi,Nearest_Station_Ichinomiya,Nearest_Station_Ido,Nearest_Station_Ikenobe,Nearest_Station_Imabashi,Nearest_Station_Kasugagawa,Nearest_Station_Kataharamachi (Takamatsu),Nearest_Station_Katamoto,Nearest_Station_Kawaramachi,Nearest_Station_Kazashigaoka,Nearest_Station_Kinashi,Nearest_Station_Kitacho,Nearest_Station_Kitahigashiguchi,Nearest_Station_Kokubu (Kagawa),Nearest_Station_Kotoden-yashima,Nearest_Station_Kozai,Nearest_Station_Kukodori,Nearest_Station_Matsushima 2-chome,Nearest_Station_Mizuta,Nearest_Station_Motoyama (Takamatsu),Nearest_Station_Nishimaeda,Nearest_Station_Nogakubumae,Nearest_Station_None,Nearest_Station_Okamoto (Takamatsu),Nearest_Station_Okimatsushima,Nearest_Station_Omachi (Takamatsu),Nearest_Station_Ota (Takamatsu),Nearest_Station_Ritsurin,Nearest_Station_Ritsurinkoen,Nearest_Station_Ritsurinkoenkitaguchi,Nearest_Station_Rokumanji,Nearest_Station_Sanjo (Takamatsu),Nearest_Station_Sanukimure,Nearest_Station_Shioya (Takamatsu),Nearest_Station_Showacho (Kagawa),Nearest_Station_Takamatsu (Kagawa),Nearest_Station_Takamatsuchikko,Nearest_Station_Takata (Takamatsu),Nearest_Station_Utazu,Nearest_Station_Yakuri,Nearest_Station_Yakuriguchi,Nearest_Station_Yakurishinmichi,Nearest_Station_Yashima,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
