,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Nakagyo Ward,Kyoto City",District_Chikkan Gakku,District_Doda Gakku,District_Fuyuu Gakku,District_Hatsune Gakku,District_Honno Gakku,District_Inui Gakku,District_Joson Gakku,District_Jurakumawarihigashimachi,District_Jurakumawarimatsushitacho,District_Jurakumawariminamimachi,District_Jurakumawarinakamachi,District_Jurakumawarinishimachi,District_Kyogyo Gakku,District_Meirin Gakku,District_Mibuaiaicho,District_Mibuamagaikecho,District_Mibubambacho,District_Mibubojocho,District_Mibudoinouchicho,District_Mibufuchidacho,District_Mibugoshonouchicho,District_Mibuhanaicho,District_Mibuhigashidoinouchicho,District_Mibuhigashifuchidacho,District_Mibuhigashihinokicho,District_Mibuhigashiotakecho,District_Mibuhigashitakadacho,District_Mibuhinokicho,District_Mibukamiotakecho,District_Mibukayogoshocho,District_Mibumatsubaracho,District_Mibumorimachi,District_Mibumorimaecho,District_Mibunakagawacho,District_Mibunishidoinouchicho,District_Mibunishihinokicho,District_Mibunishiotakecho,District_Mibushimmeicho,District_Mibushimomizocho,District_Mibushujakucho,District_Mibutakahicho,District_Mibutsujimachi,District_Mibuyaginomiyacho,District_Nishinokyobadaicho,District_Nishinokyododacho,District_Nishinokyoemmachi,District_Nishinokyofujinokicho,District_Nishinokyofunazukacho,District_Nishinokyohakurakucho,District_Nishinokyoharamachi,District_Nishinokyohigashigekkocho,District_Nishinokyohigashinakaaicho,District_Nishinokyohinokuchicho,District_Nishinokyohiramachi,District_Nishinokyohoshigaikecho,District_Nishinokyoikenouchicho,District_Nishinokyokamiaicho,District_Nishinokyokamihiracho,District_Nishinokyokangakuincho,District_Nishinokyokasadonocho,District_Nishinokyokasugacho,District_Nishinokyokitaemmachi,District_Nishinokyokitatsuboicho,District_Nishinokyokoboricho,District_Nishinokyokurumazakacho,District_Nishinokyomikoshigaokacho,District_Nishinokyominamiemmachi,District_Nishinokyominamiharamachi,District_Nishinokyominamikamiaicho,District_Nishinokyominamioimikadocho,District_Nishinokyominamiryomachi,District_Nishinokyominamitsuboicho,District_Nishinokyonagamotocho,District_Nishinokyonakahocho,District_Nishinokyonakamikadohigashimachi,District_Nishinokyonakamikadonishimachi,District_Nishinokyonanseicho,District_Nishinokyonishigekkocho,District_Nishinokyonishinakaaicho,District_Nishinokyooigomoncho,District_Nishinokyookuracho,District_Nishinokyoreisencho,District_Nishinokyoryomachi,District_Nishinokyosamaryocho,District_Nishinokyosanjobocho,District_Nishinokyoshikibucho,District_Nishinokyoshimoaicho,District_Nishinokyoshokujicho,District_Nishinokyotsubonouchicho,District_Nishinokyotsukamotocho,District_Nishinokyotsukinowacho,District_Nishinokyouchihatacho,District_Nishinokyoumaryocho,District_Nissho Gakku,District_Rissei Gakku,District_Ryuchi Gakku,District_Seisho Gakku,District_Tatsuike Gakku,District_Umeya Gakku,Nearest_Station_Enmachi,Nearest_Station_Jingumarutamachi,Nearest_Station_Karasuma,Nearest_Station_Karasumaoike,Nearest_Station_Kawaramachi (Kyoto),Nearest_Station_Kyotoshiyakushomae,Nearest_Station_Marutamachi (Kyotoshiei),Nearest_Station_Nijo,Nearest_Station_Nijojomae,Nearest_Station_Nishiojioike,Nearest_Station_Nishiojisanjo,Nearest_Station_Omiya (Kyoto),Nearest_Station_Sai (Keifuku),Nearest_Station_Saiin (Hankyu),Nearest_Station_Sanjo (Kyoto),Nearest_Station_Shijo (Kyotoshiei),Nearest_Station_Tanbaguchi,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
