,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Matsusaka City,District_Agatacho,District_Arakicho,District_Asadacho,District_Atagomachi,District_Chayomachi,District_Chumacho,District_Chuocho,District_Fukosacho,District_Funaecho,District_Gonushicho,District_Gotandacho,District_Goten-yamacho,District_Gozucho,District_Hadamecho,District_Hayamazecho,District_Heiseicho,District_Higashikurobecho,District_Higashimachi,District_Hikaricho,District_Hikigimachi,District_Hinomachi,District_Hiokacho,District_Hirucho,District_Hommachi,District_Hoshiaicho,District_Ichibashocho,District_Iguchinakacho,District_Imuracho,District_Inagicho,District_Isederacho,District_Ishizucho,District_Isuzucho,District_Izawacho,District_Izumacho,District_Izumicho,District_Kaibanacho,District_Kaitodacho,District_Kamadacho,District_Kamitakojicho,District_Kasamatsucho,District_Kasugacho,District_Kawaimachi,District_Koazakacho,District_Kobunaecho,District_Kokurodacho,District_Koseicho,District_Kubocho,District_Kubotacho,District_Kumecho,District_Kurodamachi,District_Kushidacho,District_Kyomachi,District_Machibiraocho,District_Maenohetacho,District_Maidecho,District_Matsugashimacho,District_Matsusakiuracho,District_Minamimachi,District_Minaminijigaokacho,District_Minodacho,District_Miozonocho,District_Miyamachi,District_Moegicho,District_Nakabayashicho,District_Nakamachi,District_Nakamichicho,District_Nijigaokacho,District_Nishihirucho,District_Nishikurobecho,District_Nishimachi,District_Nishinocho,District_Nishinoshocho,District_Nyuderacho,District_Oazakacho,District_Okamotocho,District_Okayamacho,District_Okuchicho,District_Okurodacho,District_Onoecho,District_Oshiroimachi,District_Otsucho,District_Otsukacho,District_Owasecho,District_Ozucho,District_Rokkoncho,District_Ryoshicho,District_Sakuracho,District_Satsukicho,District_Seiseicho,District_Shimmachi,District_Shimmatsugashimacho,District_Shimomuracho,District_Shimotakojicho,District_Shinzamachi,District_Shocho,District_Soharacho,District_Sotogomagaricho,District_Sugyucho,District_Tachinocho,District_Takakicho,District_Takamachi,District_Takarazukacho,District_Tamuracho,District_Tatsutacho,District_Tawaracho,District_Tonomachi,District_Toyoharacho,District_Tsukamotocho,District_Uchigomagaricho,District_Uegawacho,District_Ureshinocho,District_Ureshinogongemmaecho,District_Ureshinohattacho,District_Ureshinohirocho,District_Ureshinoichishicho,District_Ureshinokaminokicho,District_Ureshinokawagitacho,District_Ureshinokurodacho,District_Ureshinokuronocho,District_Ureshinomiyakocho,District_Ureshinonakagawacho,District_Ureshinonakagawashimmachi,District_Ureshinonodacho,District_Ureshinosanjocho,District_Ureshinoshimadacho,District_Ureshinoshimonoshocho,District_Ureshinosukacho,District_Ureshinosukaryocho,District_Ureshinotamuracho,District_Ureshinotsuyajocho,District_Ureshinouenocho,District_Ureshinoyakuojicho,District_Wakabacho,District_Wayacho,District_Yamamurocho,District_Yokochicho,Nearest_Station_Gongenmae,Nearest_Station_Higashimatsusaka,Nearest_Station_Isenakagawa,Nearest_Station_Isenakahara,Nearest_Station_Kaminosho,Nearest_Station_Koishiro,Nearest_Station_Kushida,Nearest_Station_Matsugasaki (Mie),Nearest_Station_Matsusaka,Nearest_Station_Misedani,Nearest_Station_Oka,Nearest_Station_Rokken (Mie),Nearest_Station_Tokuwa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
