,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Miyagi Prefecture,"Municipality_Aoba Ward,Sendai City",Municipality_Ishinomaki City,Municipality_Iwanuma City,"Municipality_Izumi Ward,Sendai City","Municipality_Matsushima Town,Miyagi County","Municipality_Miyagino Ward,Sendai City",Municipality_Natori City,Municipality_Osaki City,"Municipality_Shichigahama Town,Miyagi County",Municipality_Shiogama City,Municipality_Tagajo City,"Municipality_Taihaku Ward,Sendai City","Municipality_Wakabayashi Ward,Sendai City",District_An-yoji,District_Aobamachi,District_Arai,District_Aramachi,District_Aramaki,District_Aramakichuo,District_Aramakihonzawa,District_Aramakishimmeimachi,District_Asahicho,District_Asahigaoka,District_Asahigaokatsutsumi,District_Asutonagamachi,District_Chiyodamachi,District_Chomeigaoka,District_Chuo,District_Dainohara,District_Dainoharashinrinkoen,District_Denjoyama,District_Doteuchi,District_Ekimaekitadoori,District_Fudocho,District_Fukudamachi,District_Fukumuro,District_Fukuzawamachi,District_Fukuzumimachi,District_Furujiro,District_Furukawaasahi,District_Furukawadaimachi,District_Furukawaekiminami,District_Furukawainaba,District_Furukawanakazato,District_Furukawasumozone,District_Futabagaoka,District_Futsukamachi,District_Geba,District_Gorakidori,District_Gorin,District_Goroku,District_Hachihommatsu,District_Hachiman,District_Haginomachi,District_Hanadatecho,District_Haranomachi,District_Hasekuramachi,District_Hayamamachi,District_Heisei,District_Higashihachibancho,District_Higashikatsuyama,District_Higashimiyagino,District_Higashinakada,District_Higashisendai,District_Higashitanaka,District_Hirosemachi,District_Honcho,District_Hondacho,District_Ichibancho,District_Ichinazaka,District_Ichomachi,District_Ideka,District_Ipponsugimachi,District_Ishinazaka,District_Itsutsubashi,District_Iwakiri,District_Iwakiribundai,District_Izai,District_Izumicho,District_Izumichuo,District_Izumizaki,District_Kabanomachi,District_Kabanomachihigashi,District_Kadan,District_Kadonowaki,District_Kagitori,District_Kakyoin,District_Kamiayashi,District_Kamiiida,District_Kamisugi,District_Kamiyagari,District_Kano,District_Kanohoncho,District_Kashiwagi,District_Kasugamachi,District_Katahira,District_Katsura,District_Kawaramachi,District_Kimachi,District_Kimachidoori,District_Kinoshita,District_Kitamemachi,District_Kitane,District_Kitanekuromatsu,District_Kitayama,District_Kokubuncho,District_Kokucho,District_Komatsushima,District_Komegafukuro,District_Kooriyama,District_Kunimi,District_Kunimigaoka,District_Kuromatsu,District_Kuryu,District_Masuda,District_Masue,District_Matsumori,District_Matsushima,District_Meigetsu,District_Minamiishikirimachi,District_Minamikajimachi,District_Minamikoizumi,District_Minaminakasato,District_Minamionoda,District_Minamisomeshimachi,District_Minamizaimokucho,District_Miyachiyo,District_Miyagino,District_Miyamachi,District_Mizuhodai,District_Mizunomori,District_Mizuoshi,District_Mogasaki,District_Moniwadai,District_Monzemmachi,District_Mototerakoji,District_Mukaiyama,District_Nagamachi,District_Nagamachiminami,District_Nagamine,District_Nagaru,District_Nakada,District_Nakadamachi,District_Nakae,District_Nakakecho,District_Nakakura,District_Nakano,District_Nakayama,District_Nanakita,District_Nankodai,District_Nankodaiminami,District_Naritamachi,District_Narukoonsen,District_Negishimachi,District_Nigatake,District_Nijinooka,District_Nijunimmachi,District_Ninomori,District_Nishikatsuyama,District_Nishikicho,District_Nishikigaoka,District_Nishimiyagino,District_Nishinakada,District_Nishitaga,District_Ochiai,District_Odawara,District_Odawarayamamotocho,District_Odawarayuminomachi,District_Ojimacho,District_Okaidohigashi,District_Okaji,District_Okino,District_Omachi,District_Omoteshibatamachi,District_Onoda,District_Oritate,District_Oshiro,District_Otamayashita,District_Otemachi,District_Rembo,District_Rokuchonomeminamimachi,District_Rokuchonomenakamachi,District_Sagigamori,District_Saiwaicho,District_Sakae,District_Sakaecho,District_Sakuragaoka,District_Sakuragimachi,District_Sambyakunimmachi,District_Seiryomachi,District_Sengoku,District_Sengokucho,District_Shiheimachi,District_Shimizucho,District_Shimizukoji,District_Shimizunuma,District_Shimoayashi,District_Shinden,District_Shindenhigashi,District_Shintera,District_Shiratori,District_Shogen,District_Showamachi,District_Suginoiri,District_Sunaoshiminamimachi,District_Tachimachi,District_Tago,District_Taishido,District_Takadamacho,District_Takamatsu,District_Takamori,District_Takasago,District_Takasaki,District_Tenjinzawa,District_Teppomachi,District_Teppomachihigashi,District_Teppomachinishi,District_Tomizawa,District_Tomizawaminami,District_Toomizuka,District_Tooricho,District_Tooyama,District_Toshogu,District_Tsubamesawa,District_Tsuchitoi,District_Tsunogoro,District_Tsurugaya,District_Tsutsujigaoka,District_Tsutsumidooriamamiyamachi,District_Tsutsumimachi,District_Umedamachi,District_Wakabayashi,District_Yagiyamahigashi,District_Yagiyamahoncho,District_Yagiyamakasumicho,District_Yagiyamamatsunamicho,District_Yagiyamamidoricho,District_Yagiyamaminami,District_Yamatemachi,District_Yamatomachi,District_Yanagiu,District_Yaotome,District_Yaotomechuo,District_Yuminomachi,Nearest_Station_Aoba-dori Ichibancho,Nearest_Station_Aobadori,Nearest_Station_Aobayama,Nearest_Station_Arai (Miyagi),Nearest_Station_Asahigaoka (Miyagi),Nearest_Station_Atago (Miyagi),Nearest_Station_Atagobashi,Nearest_Station_Ayashi,Nearest_Station_Dainohara,Nearest_Station_Fukudamachi,Nearest_Station_Furukawa,Nearest_Station_Geba,Nearest_Station_Higashisendai,Nearest_Station_Higashishiogama,Nearest_Station_Hirosedori,Nearest_Station_Honshiogama,Nearest_Station_International Center (Miyagi),Nearest_Station_Ishinomaki,Nearest_Station_Itsutsubashi,Nearest_Station_Iwakiri,Nearest_Station_Iwanuma,Nearest_Station_Izumichuo,Nearest_Station_Kawaramachi (Miyagi),Nearest_Station_Kawauchi (Miyagi),Nearest_Station_Kitasendai,Nearest_Station_Kitayama (Miyagi),Nearest_Station_Kitayobancho,Nearest_Station_Kotodaikoen,Nearest_Station_Kozurushinden,Nearest_Station_Kunimi (Miyagi),Nearest_Station_Kuromatsu (Miyagi),Nearest_Station_Kuzuoka,Nearest_Station_Mangokuura,Nearest_Station_Matsushimakaigan,Nearest_Station_Minamisendai,Nearest_Station_Miyagino-dori,Nearest_Station_Miyaginohara,Nearest_Station_Nagamachi,Nearest_Station_Nagamachi 1-chome,Nearest_Station_Nagamachiminami,Nearest_Station_Nakanosakae,Nearest_Station_Narukogoten-yu,Nearest_Station_Natori,Nearest_Station_Nigatake,Nearest_Station_Nishishiogama,Nearest_Station_None,Nearest_Station_Omachi Nishi-koen,Nearest_Station_Oroshimachi (Miyagi),Nearest_Station_Rembo,Nearest_Station_Rikuzen-akai,Nearest_Station_Rikuzen-ochiai,Nearest_Station_Rikuzen-yamashita,Nearest_Station_Rikuzenharanomachi,Nearest_Station_Rikuzentakasago,Nearest_Station_Rokuchonome,Nearest_Station_Sendai,Nearest_Station_Tagajo,Nearest_Station_Taishido,Nearest_Station_Tohokufukushidaimae,Nearest_Station_Tomizawa,Nearest_Station_Toshogu,Nearest_Station_Tsukanome,Nearest_Station_Tsutsujigaoka,Nearest_Station_Yagiyama Zoological Park,Nearest_Station_Yakushido (Miyagi),Nearest_Station_Yaotome,Layout_1DK,Layout_1DK+K,Layout_1DK+S,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1LK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_2LK,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3K+S,Layout_3LD,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4K,Layout_4L+K,Layout_4LDK,Layout_4LDK+S,Layout_5DK,Layout_5LDK,Layout_Duplex,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
