,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukui Prefecture,Municipality_Fukui City,District_Akaricho,District_Amaikecho,District_Arakishimbocho,District_Asozucho,District_Asozufutsukamachi,District_Asuwa,District_Asuwakamicho,District_Bunkyo,District_Chuo,District_Daiganji,District_Daito,District_Ebatacho,District_Egamicho,District_Ejirigaokacho,District_Emorinaka,District_Emorinakacho,District_Emorinosato,District_Enzan,District_Fuchi,District_Fuchimachi,District_Fujishimacho,District_Fukasakacho,District_Fuku,District_Fukumachi,District_Fukushimmachi,District_Funabashi,District_Funabashicho,District_Funabashikurotatsu,District_Funabashishin,District_Furuichi,District_Furuichicho,District_Fusedacho,District_Fuyunocho,District_Gakuen,District_Geba,District_Green-heights,District_Hanandohigashi,District_Hanandokita,District_Hanandominami,District_Hanandonaka,District_Hananotanicho,District_Handacho,District_Haruyama,District_Hasakacho,District_Hayashicho,District_Higashiimaizumicho,District_Higashimorida,District_Hikimecho,District_Hinode,District_Hodanicho,District_Hoei,District_Hondocho,District_Horinomiya,District_Iizukacho,District_Ikenoshiricho,District_Ikuhisacho,District_Imaichicho,District_Ishimori,District_Ishimoricho,District_Itagaki,District_Jodojicho,District_Joto,District_Junka,District_Kagetsu,District_Kaihotsu,District_Kamibishamoncho,District_Kamiejiricho,District_Kamikitano,District_Kamikogitacho,District_Kamimorida,District_Kamimoridacho,District_Kamitegacho,District_Kamogawara,District_Kamogawaracho,District_Kamoryokuencho,District_Kasuga,District_Kasugacho,District_Katsumi,District_Kawaikatsumicho,District_Kawaiwashizukacho,District_Kawaiyoriyasucho,District_Kentoku,District_Keya,District_Kida,District_Kidacho,District_Kitaimaizumicho,District_Kitayotsui,District_Kitayotsuicho,District_Kitsunebashi,District_Komasucho,District_Konocho,District_Koyo,District_Kurimori,District_Kurimorichohama,District_Kyoden,District_Machiya,District_Maiyacho,District_Makicho,District_Maruyama,District_Maruyamacho,District_Matsumoto,District_Matsushirocho,District_Minamiemoricho,District_Minamiyamacho,District_Minamiyotsui,District_Minamiyotsuicho,District_Minori,District_Mitomecho,District_Mitsuyacho,District_Miyajicho,District_Miyuki,District_Mizukiricho,District_Mizukoshi,District_Momozono,District_Monzen,District_Monzencho,District_Nagamotocho,District_Nakaaraicho,District_Nakafujishimbocho,District_Nakano,District_Nakatsunocho,District_Nakayamacho,District_Nikko,District_Ninomiya,District_Nishigakuen,District_Nishiitagakicho,District_Nishikaihotsu,District_Nishikata,District_Nishikida,District_Nishinakanocho,District_Nishitani,District_Nishitanicho,District_Nittazuka,District_Nittazukacho,District_Omachi,District_Omiya,District_Osecho,District_Oshimacho,District_Ote,District_Oyamadanicho,District_Saburomaru,District_Saburomarucho,District_Sadamasa,District_Sadamasacho,District_Sakaecho,District_Sanjuhasshacho,District_Sanocho,District_Satobesshocho,District_Seiwa,District_Sencho,District_Shiiguchi,District_Shijutanicho,District_Shimayamanashicho,District_Shimbo,District_Shimbocho,District_Shimoaraicho,District_Shimoazodacho,District_Shimoemoricho,District_Shimomoridacho,District_Shimomoridahommachi,District_Shimomoridashimmachi,District_Shimonakacho,District_Shinshimoemoricho,District_Shizugaoka,District_Sugaya,District_Sugayacho,District_Tajiritochitanicho,District_Takagi,District_Takagicho,District_Takagichuo,District_Takagikita,District_Takaginishi,District_Takatsukacho,District_Takayanagi,District_Takayanagicho,District_Tanaike,District_Tanaikecho,District_Tawara,District_Tennocho,District_Teramaecho,District_Terute,District_Terutecho,District_Teyose,District_Togonikacho,District_Toiyacho,District_Tomyoji,District_Tomyojicho,District_Toyooka,District_Toyoshima,District_Tsukimi,District_Tsukimicho,District_Tsukumo,District_Tsukushino,District_Tsurugiotanicho,District_Uenohommachi,District_Uenohommachishin,District_Umagakicho,District_Undokoen,District_Usui,District_Wada,District_Wadahigashi,District_Wadanaka,District_Wakaecho,District_Wakasugi,District_Wakasugicho,District_Wakasugihama,District_Wataricho,District_Yaemakicho,District_Yaemakihigashicho,District_Yamaokucho,District_Yasudacho,District_Yatsushima,District_Yatsushimacho,District_Yonematsu,District_Yotsui,District_Yuurakucho,Nearest_Station_Asozu,Nearest_Station_Bell Mae,Nearest_Station_Ebata,Nearest_Station_Echizenhanando,Nearest_Station_Echizenkaihotsu,Nearest_Station_Echizenshimabashi,Nearest_Station_Echizenshinbo,Nearest_Station_Echizentogo,Nearest_Station_Fukudaimaenishifukui,Nearest_Station_Fukui (Fukui),Nearest_Station_Fukuiguchi,Nearest_Station_Hanando,Nearest_Station_Harmony Hall,Nearest_Station_Harue,Nearest_Station_Higashifujishima,Nearest_Station_Jinaijyoshikoukou,Nearest_Station_Matsumotomachiya,Nearest_Station_Morita,Nearest_Station_Nakatsuno,Nearest_Station_Nikkakagakumae,Nearest_Station_Nishibetsuin,Nearest_Station_Nittazuka,Nearest_Station_None,Nearest_Station_Odoro,Nearest_Station_Oiwakeguchi,Nearest_Station_Rokujo,Nearest_Station_Sanjuhassha,Nearest_Station_Seimei,Nearest_Station_Sekijyujimae,Nearest_Station_Shokokaigishomae,Nearest_Station_Taichonosato,Nearest_Station_Tawaramachi (Fukui),Nearest_Station_Washizukaharibara,Nearest_Station_Yatsushima,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
