,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Prefecture_Kochi Prefecture,Prefecture_Shiga Prefecture,Municipality_Konan City,District_Akadojicho,District_Bodaiji,District_Bodaijihigashi,District_Bodaijikita,District_Bodaijinishi,District_Chuo,District_Emoricho,District_Gomyocho,District_Hannyacho,District_Hari,District_Hidakacho,District_Hieyamatedai,District_Higashinocho,District_Hiramatsu,District_Hiramatsukita,District_Horaizaka,District_Hoteicho,District_Hoteishimoyamacho,District_Imaichibacho,District_Ishibechuo,District_Ishibeguchi,District_Ishibehigashi,District_Ishibekita,District_Ishibeminami,District_Ishibenishi,District_Ishimakuracho,District_Iwane,District_Iwanechuo,District_Jikodocho,District_Kagamichokamibun,District_Kagamichokishimoto,District_Kagamichoshimobun,District_Kagamichotokuoji,District_Kagamichoyamakita,District_Kaminaracho,District_Kanokojimacho,District_Kassacho,District_Kigacho,District_Kigahigashicho,District_Kigahongocho,District_Kitanocho,District_Kitayamacho,District_Kitayamadai,District_Kochinocho,District_Kojibukuro,District_Kojibukuronishi,District_Konocho,District_Kooricho,District_Koorihommachi,District_Kowakicho,District_Kusaicho,District_Maehibocho,District_Maenocho,District_Maruyama,District_Matsutakecho,District_Mikumo,District_Minamiyamacho,District_Mitocho,District_Miyadacho,District_Miyadashimmeicho,District_Miyanomori,District_Miyaushirocho,District_Murakunocho,District_Nakahannyacho,District_Nakanaracho,District_Natsumi,District_Nobakucho,District_Noichichobodaiji,District_Noichichobuyoji,District_Noichichodoi,District_Noichichohigashino,District_Noichichohigashisako,District_Noichichohommura,District_Noichichokamioka,District_Noichichomidorino,District_Noichichomidorinohigashi,District_Noichichonakanomura,District_Noichichonishino,District_Noichichonishisako,District_Noichichootani,District_Noichichosaida,District_Noichichoshimoi,District_Ogaidocho,District_Ogocho,District_Oikecho,District_Oiricho,District_Okade,District_Omacho,District_Omidai,District_Osakicho,District_Rikinagacho,District_Sannocho,District_Shimamiyacho,District_Shimoda,District_Shofukuji,District_Side-town,District_Takayacho,District_Tashirocho,District_Tennocho,District_Umekagecho,District_Ushirohibocho,District_Wadacho,District_Wakatakecho,District_Yamajiricho,District_Yasuchochigire,District_Yasuchoideguchi,District_Yasuchokamiyasu,District_Yasuchonishiyama,District_Yasuchotei,District_Yasuchoteiyama,District_Yasuchotsuboi,District_Yasuracho,District_Yorikicho,District_Yoshikawachofurukawa,District_Yoshinaga,Nearest_Station_Akaoka,Nearest_Station_Fuso,Nearest_Station_Hotei,Nearest_Station_Ishibe,Nearest_Station_Ishibotoke,Nearest_Station_Iwakura (Aichi),Nearest_Station_Kagami,Nearest_Station_Kashiwamori,Nearest_Station_Konan (Aichi),Nearest_Station_Kosei,Nearest_Station_Mikumo,Nearest_Station_Noichi,Nearest_Station_Tateda,Nearest_Station_Tosayamada,Nearest_Station_Yasu,Nearest_Station_Yoshikawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
