,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Nagasaki Prefecture,Municipality_Nagasaki City,District_Abamachi,District_Aburagimachi,District_Aburayamachi,District_Akasako,District_Akebonomachi,District_Akizukimachi,District_Akunouramachi,District_Aoyamamachi,District_Asahimachi,District_Atago,District_Azekarimachi,District_Bentemmachi,District_Chijimachi,District_Chitosemachi,District_Daikokumachi,District_Daiya-land,District_Dejimamachi,District_Doinokubimachi,District_Dozamachi,District_Ebira,District_Edomachi,District_Egawamachi,District_Eminent-hayamamachi,District_Enouramachi,District_Erimachi,District_Fuchimachi,District_Fujimimachi,District_Fukahorimachi,District_Fukudahommachi,District_Funadaikumachi,District_Furukawamachi,District_Furukomachi,District_Furumachi,District_Furumichimachi,District_Fuufugawamachi,District_Gotomachi,District_Hakkeimachi,District_Hamaguchimachi,District_Hamahira,District_Hamamachi,District_Hanaokamachi,District_Hanazonomachi,District_Harukimachi,District_Harumidaimachi,District_Hashiguchimachi,District_Hayama,District_Heiwamachi,District_Higashikoshimamachi,District_Higashikotohira,District_Higashimachi,District_Higashitategamimachi,District_Higashiyamamachi,District_Hikomimachi,District_Hinodemachi,District_Hiradogoyamachi,District_Hiramamachi,District_Hiranomachi,District_Hirasemachi,District_Hirayamadai,District_Hirayamamachi,District_Hoeimachi,District_Hokueimachi,District_Hokuyomachi,District_Hongochi,District_Hoshitori,District_Hoyodai,District_Inadamachi,District_Inasamachi,District_Iojimamachi,District_Irabayashi,District_Irifunemachi,District_Ishigamimachi,District_Isomichimachi,District_Iwakawamachi,District_Iwamimachi,District_Iwayamachi,District_Izumi,District_Izumo,District_Joeimachi,District_Kabashimamachi,District_Kagomachi,District_Kajiyamachi,District_Kakido,District_Kakidomarimachi,District_Kamikoshima,District_Kaminishiyamamachi,District_Kaminoshimamachi,District_Kamitoishimachi,District_Kamitomachi,District_Kamizenzamachi,District_Kanahorimachi,District_Kanayamachi,District_Kannaimachi,District_Kashiyamamachi,District_Katafuchi,District_Kawahiramachi,District_Kawakamimachi,District_Kawaramachi,District_Kayakimachi,District_Kazagashiramachi,District_Keikubimachi,District_Keyakidaimachi,District_Kibachimachi,District_Kinkaikatagamimachi,District_Kinkaimuramatsumachi,District_Kinkaiohiramachi,District_Kinkaitonemachi,District_Kitauramachi,District_Koebaru,District_Kogakuramachi,District_Kogamachi,District_Kojiyamachi,District_Kokubumachi,District_Kominemachi,District_Kosedomachi,District_Kosugemachi,District_Kouramachi,District_Koyagimachi,District_Kusazumimachi,District_Kyodomari,District_Maruomachi,District_Maruyamamachi,District_Matsubaramachi,District_Matsuyamamachi,District_Menoto,District_Mezamemachi,District_Midorigaokamachi,District_Midorimachi,District_Miemachi,District_Mihara,District_Mikawamachi,District_Minamigaokamachi,District_Minamimachi,District_Minamiyamatemachi,District_Minatozaka,District_Mitsuyamamachi,District_Miyazakimachi,District_Miyazurimachi,District_Mizunouramachi,District_Mogimachi,District_Motofunamachi,District_Motoharamachi,District_Motoomachi,District_Mukaemachi,District_Nagauramachi,District_Nakagawa,District_Nakakoshima,District_Nakashimmachi,District_Nakazatomachi,District_Nakazonomachi,District_Nameshi,District_Narumidai,District_Narumimachi,District_Narutaki,District_Nigiwaimachi,District_Nijigaokamachi,District_Nishiki,District_Nishikitamachi,District_Nishikoshima,District_Nishikotohiramachi,District_Nishimachi,District_Nishitategamimachi,District_Nishiumimachi,District_Nishiyama,District_Nishiyamadai,District_Nishiyamahommachi,District_Nunomakimachi,District_Obashimachi,District_Ofunaguramachi,District_Ogimachi,District_Ohamamachi,District_Oidemachi,District_Okamachi,District_Okeyamachi,District_Omiyamachi,District_Otanimachi,District_Ote,District_Otonashimachi,District_Otorimachi,District_Ourahigashimachi,District_Ouramachi,District_Ozonomachi,District_Saiwaimachi,District_Sakaemachi,District_Sakai,District_Sakamoto,District_Sakurababa,District_Sakuragimachi,District_Sakuranosato,District_Sankeidaimachi,District_Sankyomachi,District_Sanwamachi,District_Saonouramachi,District_Shiinokimachi,District_Shikimimachi,District_Shimizumachi,District_Shimonishiyamamachi,District_Shinchimachi,District_Shindaikumachi,District_Shinkogakura,District_Shinnakagawamachi,District_Shintomachi,District_Shiohamamachi,District_Shiratorimachi,District_Shirokimachi,District_Shiroyamadai,District_Shiroyamamachi,District_Showa,District_Shukumachi,District_Sueishimachi,District_Sumiyoshidaimachi,District_Sumiyoshimachi,District_Susukizukamachi,District_Suwamachi,District_Tadewaramachi,District_Tagami,District_Tairamachi,District_Takahiramachi,District_Takaoka,District_Takaomachi,District_Takaramachi,District_Takashirodai,District_Takenokubomachi,District_Tamazonomachi,District_Tameshimachi,District_Tanakamachi,District_Tateiwamachi,District_Tateyama,District_Tenjimmachi,District_Toishimachi,District_Tomachi,District_Tsubakigaokamachi,District_Tsujimachi,District_Tsurumidai,District_Tsurunoomachi,District_Tsutsujigaoka,District_Uenomachi,District_Umamachi,District_Utsutsugawamachi,District_Uwamachi,District_Wakabamachi,District_Wakakusamachi,District_Wakatakemachi,District_Yagamimachi,District_Yahatamachi,District_Yanagawamachi,District_Yanagidamachi,District_Yanagidanimachi,District_Yanohira,District_Yaoyamachi,District_Yatsuomachi,District_Yayoimachi,District_Yokoo,District_Yoriaimachi,District_Yorozuyamachi,District_Yotsuemachi,District_Zenzamachi,Nearest_Station_Hizenkoga,Nearest_Station_Koda (Nagasaki),Nearest_Station_Michinoo,Nearest_Station_Nagasaki (Nagasaki),Nearest_Station_Nagayo,Nearest_Station_Nishiurakami,Nearest_Station_None,Nearest_Station_Urakami,Nearest_Station_Utsutsugawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including special circumstances",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
