,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,Municipality_Kashiwazaki City,District_Akasakacho,District_Arahama,District_Asahigaoka,District_Banjin,District_Chuocho,District_Ekimae,District_Fujimotocho,District_Gakkocho,District_Handa,District_Haramachi,District_Hashibacho,District_Higashihoncho,District_Higashiminatocho,District_Higashinagahamacho,District_Hisumi,District_Hiyoshicho,District_Hokutocho,District_Honamicho,District_Ibarame,District_Iwagami,District_Joto,District_Jozuka,District_Kagamicho,District_Kasuga,District_Kennocho,District_Kibogaoka,District_Kitahanda,District_Kitazonocho,District_Koyocho,District_Kujiranami,District_Makiharacho,District_Matsumi,District_Matsunami,District_Minamihanda,District_Mishimacho,District_Miyabacho,District_Nagahamacho,District_Nagaminecho,District_Nakahama,District_Nankocho,District_Nishihoncho,District_Nishiminatocho,District_Oaza Azeya,District_Oaza Doai,District_Oaza Doaishinden,District_Oaza Fujihashi,District_Oaza Fujii,District_Oaza Furumachi,District_Oaza Hirai,District_Oaza Hori,District_Oaza Ibarame,District_Oaza Kamihara,District_Oaza Kamitajiri,District_Oaza Kano,District_Oaza Kujiranami,District_Oaza Nakada,District_Oaza Ryotajiri,District_Oaza Satogaikeshinden,District_Oaza Shimogata,District_Oaza Shimotajiri,District_Oaza Shindo,District_Oaza Tatsuka,District_Oaza Tsurugi,District_Oaza Yamamoto,District_Oaza Yasuda,District_Oaza Yokoyama,District_Ogimachi,District_Okubo,District_Okuracho,District_Saiwaicho,District_Sakaecho,District_Sakuragicho,District_Sanwacho,District_Sekimachi,District_Shimbashi,District_Shin-akasaka,District_Shindenhata,District_Shinhanacho,District_Suwacho,District_Takaramachi,District_Tanaka,District_Tatsuka,District_Tokiwadai,District_Wakabacho,District_Yamatocho,District_Yanagibashicho,District_Yoneyamadai,District_Yotsuya,District_Yurigaoka,District_Yutakacho,Nearest_Station_Arahama,Nearest_Station_Higashikashiwazaki,Nearest_Station_Ibarame,Nearest_Station_Kakizaki,Nearest_Station_Kashiwazaki,Nearest_Station_Kujiranami,Nearest_Station_Nishinakadori,Nearest_Station_Yasuda (Niigata),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
