,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Chiba Prefecture,Municipality_Matsudo City,District_Akiyama,District_Asahicho,District_Futatsugi,District_Futatsugifutabacho,District_Goko,District_Gokominami,District_Gokonishi,District_Hachigasaki,District_Hachigasakimidoricho,District_Higashihiraga,District_Higashimatsudo,District_Higurashi,District_Hinokuchi,District_Hiraga,District_Honcho,District_Iwase,District_Kamihongo,District_Kamishiki,District_Kamiyakiri,District_Kanegasaku,District_Kawarazuka,District_Kitamatsudo,District_Kode,District_Kogane,District_Koganehara,District_Koganekazusacho,District_Koganekiyoshicho,District_Koganekiyoshigaoka,District_Kogasaki,District_Konemoto,District_Korokudai,District_Koya,District_Koyama,District_Kubohiraga,District_Kurigasawa,District_Kuriyama,District_Kushizakiminamicho,District_Kushizakishinden,District_Mabashi,District_Makinohara,District_Matsudo,District_Matsudoshinden,District_Matsuhidai,District_Midorigaoka,District_Mikoze,District_Minamihanashima,District_Minoridai,District_Miyakodai,District_Montoshinden,District_Mutsumi,District_Nakaicho,District_Nakakanasugi,District_Nakane,District_Nakanenagatsucho,District_Nakawakura,District_Nakayakiri,District_Negiuchi,District_Nemoto,District_Nijusseikigaokahagicho,District_Nijusseikigaokakakinokicho,District_Nijusseikigaokamaruyamacho,District_Nijusseikigaokaminoricho,District_Nijusseikigaokanakamatsucho,District_Nijusseikigaokanashimotocho,District_Nijusseikigaokatoyamacho,District_Nishimabashi,District_Nishimabashiaikawacho,District_Nishimabashihirotecho,District_Nishimabashikuramotocho,District_Nishimabashisaiwaicho,District_Oganedaira,District_Ohashi,District_Oyaguchi,District_Rokkodai,District_Rokkodainishi,District_Sakaecho,District_Sakaechonishi,District_Sendabori,District_Shichiuemonshinden,District_Shimmatsudo,District_Shimmatsudohigashi,District_Shimmatsudokita,District_Shimmatsudominami,District_Shimoyakiri,District_Shinzaku,District_Takatsukashinden,District_Takayanagishinden,District_Takegahana,District_Takegahananishimachi,District_Tanakashinden,District_Tokiwadaira,District_Tokiwadairafutabacho,District_Tokiwadairajin-yamae,District_Tokiwadairanishikubocho,District_Tokiwadairayanagicho,District_Tonohiraga,District_Wanagaya,District_Yokosuka,District_Yoshiicho,Nearest_Station_Akiyama,Nearest_Station_Goko,Nearest_Station_Higashimatsudo,Nearest_Station_Ichikawaono,Nearest_Station_Kamihongo,Nearest_Station_Kitakogane,Nearest_Station_Kitakokubun,Nearest_Station_Kitamatsudo,Nearest_Station_Koganejoshi,Nearest_Station_Kunugiyama,Nearest_Station_Mabashi,Nearest_Station_Matsudo,Nearest_Station_Matsudoshinden,Nearest_Station_Matsuhidai,Nearest_Station_Minaminagareyama,Nearest_Station_Minoridai,Nearest_Station_Motoyama (Chiba),Nearest_Station_Mutsumi,Nearest_Station_Omachi (Chiba),Nearest_Station_Shin-yahashira,Nearest_Station_Shinmatsudo,Nearest_Station_Takayanagi,Nearest_Station_Tokiwadaira,Nearest_Station_Yabashira,Nearest_Station_Yagiri,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,"Transactional factors_Dealings of real estate to which mortgage etc. are set,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
