,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,Municipality_Kesennuma City,District_Akaiwadoronoki,District_Akaiwagodantara,District_Akaiwahiragai,District_Akaiwamakisawa,District_Akaiwaoda,District_Akaiwaoimatsu,District_Akaiwasuginosawa,District_Akaiwatatemori,District_Aramachi,District_Bentencho,District_Domeki,District_Fukumicho,District_Furumachi,District_Hajikamimukaibara,District_Hajikamisemukai,District_Hamacho,District_Higashihachimammae,District_Higashinakasai,District_Higashishinjo,District_Hongo,District_Irisawa,District_Iwatsukidainosawa,District_Iwatsukihokisawa,District_Iwatsukihoshiya,District_Iwatsukinagadaira,District_Iwatsukisenganda,District_Iwatsukitakaragasawa,District_Jin-yama,District_Joraku,District_Kamitanaka,District_Kamiyama,District_Kashizaki,District_Kawaguchicho,District_Kawarada,District_Keshozaka,District_Kogoshio,District_Kujo,District_Kurasoko,District_Matsukawamae,District_Matsuzakibaba,District_Matsuzakigodantara,District_Matsuzakijisho,District_Matsuzakikamiakada,District_Matsuzakikatahama,District_Matsuzakikaya,District_Matsuzakikitasawa,District_Matsuzakimaehama,District_Matsuzakimarumori,District_Matsuzakinakaze,District_Matsuzakishimoakada,District_Matsuzakitakaya,District_Matsuzakitsurumaki,District_Matsuzakiurada,District_Matsuzakiyanagisawa,District_Mikkamachi,District_Minamigaoka,District_Minamimachi,District_Motohamacho,District_Motomachi,District_Myogasawa,District_Nagaisofunahara,District_Nagaisohara,District_Nagaisoharanosawa,District_Nagaisomaebayashi,District_Nagaisomagidoori,District_Nagaisomori,District_Nagaisoshimobara,District_Nagaisotorikozawa,District_Nagaisoushirozawa,District_Nainowaki,District_Namiita,District_Nango,District_Nishihachimammae,District_Nishihachimancho,District_Nishikicho,District_Nishinakasai,District_Ota,District_Otogeyama,District_Oura,District_Saichikitasaichi,District_Saichiminamisaichi,District_Saiwaicho,District_Sakaecho,District_Sakanamachi,District_Sasagajin,District_Sawada,District_Shinden,District_Shinhamacho,District_Shiomicho,District_Shitanda,District_Tajirizawa,District_Takinoiri,District_Tanaka,District_Tanakamae,District_Tateyama,District_Taya,District_Tokorozawa,District_Uoichibamae,District_Ushirokujo,Nearest_Station_Fudonosawa,Nearest_Station_Kesennuma,Nearest_Station_Matsuiwa,Nearest_Station_Minamikesennuma,Nearest_Station_Rikuzenhashikami,Nearest_Station_Saichi,Nearest_Station_Shishiorikarakuwa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
