,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Komaki City,District_Akebonocho,District_Chuo,District_Fujishima,District_Fujishimacho,District_Gonaka,District_Hayashinaka,District_Higashi,District_Hikarigaoka,District_Horinouchi,District_Ichinokuta,District_Iwazaki,District_Iwazakihara,District_Jobushi,District_Kakewaricho,District_Kasuganji,District_Koga,District_Koki,District_Kokihigashi,District_Kokiminami,District_Kokinishi,District_Komaki,District_Komakihara,District_Komatsuji,District_Kubo,District_Kubohommachi,District_Kuboishikiminami,District_Kuboshimmachi,District_Mamahommachi,District_Momogaoka,District_Motomachi,District_Nishijimacho,District_Oaza Fumitsu,District_Oaza Funatsu,District_Oaza Futaebori,District_Oaza Hayashi,District_Oaza Higashitanaka,District_Oaza Honjo,District_Oaza Ikenouchi,District_Oaza Irukadeshinden,District_Oaza Iwazaki,District_Oaza Kamizue,District_Oaza Kawachiyashinden,District_Oaza Kitatoyama,District_Oaza Komaki,District_Oaza Komakiharashinden,District_Oaza Komatsuji,District_Oaza Kuboishiki,District_Oaza Mama,District_Oaza Mamaharashinden,District_Oaza Minamitoyama,District_Oaza Mitsubuchi,District_Oaza Mitsubuchiharashinden,District_Oaza Muranaka,District_Oaza Nishinoshima,District_Oaza Noguchi,District_Oaza Okusa,District_Oaza Oyama,District_Oaza Shimozue,District_Oaza Yokouchi,District_Obari,District_Oji,District_Sakurai,District_Sakuraihommachi,District_Shimmachi,District_Shimoobarinakashima,District_Shimoobaritenjin,District_Shinkoki,District_Shinooka,District_Shiroyama,District_Sotobori,District_Takane,District_Takikitamachi,District_Takiminamimachi,District_Takinakamachi,District_Takinishimachi,District_Wakakusacho,District_Yamakitacho,District_Yasudacho,District_Yayoicho,Nearest_Station_Ajioka,Nearest_Station_Gakuden,Nearest_Station_Hotei,Nearest_Station_Ishibotoke,Nearest_Station_Iwakura (Aichi),Nearest_Station_Jinryo,Nearest_Station_Komaki,Nearest_Station_Komakiguchi,Nearest_Station_Komakihara,Nearest_Station_Manai,Nearest_Station_None,Nearest_Station_Tagatajinjamae,Nearest_Station_Taisanji,Nearest_Station_Tokushige/Nagoyageidai,Nearest_Station_Ushiyama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
