,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Kasugai City,District_Ajiyoshicho,District_Ajiyoshihakusancho,District_Ajiyoshikaminocho,District_Ajiyoshinishihommachi,District_Akechicho,District_Anahashicho,District_Asahimachi,District_Asamiyacho,District_Asayamacho,District_Chitacho,District_Chodacho,District_Chuodai,District_Chuodori,District_Daisenjicho,District_Fujicho,District_Fujigaoka,District_Fujiyamadai,District_Futagocho,District_Gejocho,District_Hachimancho,District_Hanaosacho,District_Harumicho,District_Hatsukocho,District_Hattacho,District_Hayashijimacho,District_Hazamacho,District_Higashinocho,District_Higashinochonishi,District_Higashinoshimmachi,District_Higashishimmyocho,District_Higashiyamacho,District_Horinouchicho,District_Horinouchichokita,District_Hosokicho,District_Inaguchicho,District_Irigashimacho,District_Ishiodai,District_Iwanaridai,District_Iwanocho,District_Jinryocho,District_Jinryochokita,District_Jojocho,District_Jusanzukacho,District_Kachigawacho,District_Kachigawachonishi,District_Kachigawashimmachi,District_Kagiyacho,District_Kaminocho,District_Kamitaragacho,District_Kanagaguchicho,District_Kandaijincho,District_Kashiharacho,District_Kashiwaicho,District_Kasugaicho,District_Kasugaikaminocho,District_Kibukicho,District_Kibukichokita,District_Kibunecho,District_Kizukicho,District_Kotobukicho,District_Kozojicho,District_Kozojichokita,District_Kumanocho,District_Kumanochokita,District_Kurobokocho,District_Machiyacho,District_Maenamicho,District_Matsukawadocho,District_Matsumotocho,District_Matsushincho,District_Minamihanaosacho,District_Minamishimoharacho,District_Minomachi,District_Miyamachi,District_Miyukicho,District_Mizuhodoori,District_Momoyamacho,District_Moriyamadacho,District_Myokeicho,District_Nagatsukacho,District_Nakagiricho,District_Nakanocho,District_Nakashincho,District_Nishihommachi,District_Nishitakayamacho,District_Nishiyacho,District_Nyoisarucho,District_Odecho,District_Odomecho,District_Ogitacho,District_Onocho,District_Oshizawadai,District_Otetatoricho,District_Otowacho,District_Rokken-yacho,District_Rokken-yachonishi,District_Saiocho,District_Sakashitacho,District_Sekidacho,District_Shimmeicho,District_Shimoichibacho,District_Shimotsucho,District_Shimoyashikicho,District_Shinkaicho,District_Shinodacho,District_Shinogicho,District_Shirayamacho,District_Shonacho,District_Sohocho,District_Sonakacho,District_Takakuracho,District_Takakuradai,District_Takamoridai,District_Takayamacho,District_Tamanocho,District_Tamanodai,District_Taragacho,District_Tegawacho,District_Tenjincho,District_Toriimatsucho,District_Tsuishincho,District_Tsukimicho,District_Tsunosakicho,District_Uenocho,District_Umegatsubocho,District_Ushiyamacho,District_Wakakusadoori,District_Warizukacho,District_Yagotocho,District_Yamatodoori,District_Yayoicho,District_Yotsuyacho,Nearest_Station_Ajima,Nearest_Station_Ajiyoshi (Meitetsu),Nearest_Station_Ajiyoshi (Tokaikotsu),Nearest_Station_Jinryo,Nearest_Station_Jokoji,Nearest_Station_Kachigawa (JR),Nearest_Station_Kachigawa (Tokaikotsu),Nearest_Station_Kasugai (JR),Nearest_Station_Kasugai (Meitetsu),Nearest_Station_Komaki,Nearest_Station_Komakiguchi,Nearest_Station_Komakihara,Nearest_Station_Kozoji,Nearest_Station_Manai,Nearest_Station_Shinmoriyama,Nearest_Station_Ushiyama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
