,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Hyogo Prefecture,Municipality_Nishinomiya City,District_Agenaruocho,District_Aioicho,District_Aokicho,District_Araebisucho,District_Ashiharacho,District_Atagoyama,District_Babacho,District_Bundocho,District_Chitosecho,District_Danjocho,District_Egamicho,District_Fukatanicho,District_Fukazucho,District_Furukawacho,District_Fushiharacho,District_Futamicho,District_Gakubundencho,District_Gomencho,District_Hagoromocho,District_Hamacho,District_Hamakoshien,District_Hamamatsubaracho,District_Hamawakicho,District_Hanazonocho,District_Hazetsukacho,District_Higashimachi,District_Higashinaruocho,District_Higashiyamadai,District_Hinoikecho,District_Hinokuchicho,District_Hirakicho,District_Hiramatsucho,District_Hirotacho,District_Hommachi,District_Horakucho,District_Horikiricho,District_Ichigayacho,District_Ichiriyamacho,District_Ikebirakicho,District_Ikedacho,District_Imazufutabacho,District_Imazumasagocho,District_Imazumizunamicho,District_Imazunodacho,District_Imazuohigashicho,District_Imazutatsumicho,District_Imazuyamanakacho,District_Izumicho,District_Jingikancho,District_Jogaboricho,District_Kaguracho,District_Kambara,District_Kamigakicho,District_Kamikoshien,District_Kamikotoen,District_Kamioichi,District_Kamiyoshiharacho,District_Kamizonocho,District_Kasayacho,District_Kasumicho,District_Kawahigashicho,District_Kawanishicho,District_Kawarabayashicho,District_Kawazoecho,District_Ketsuzencho,District_Kikutanicho,District_Kitaguchicho,District_Kitanatsugicho,District_Kitashowacho,District_Kofuuen,District_Komatsuhigashimachi,District_Komatsukitamachi,District_Komatsuminamimachi,District_Komatsunishimachi,District_Koshiemmihocho,District_Koshien-urakazecho,District_Koshien1bancho,District_Koshien2bancho,District_Koshien3bancho,District_Koshien4bancho,District_Koshien5bancho,District_Koshien7bancho,District_Koshien9bancho,District_Koshiencho,District_Koshienguchi,District_Koshienguchikitamachi,District_Koshienhamadacho,District_Koshienrokkokucho,District_Koshiensudoricho,District_Koshiensunadacho,District_Koshikiiwacho,District_Koshimizucho,District_Kosonecho,District_Kotobukicho,District_Kotoen,District_Koyoenhigashiyamacho,District_Koyoenhinodecho,District_Koyoenhonjocho,District_Koyoennishiyamacho,District_Koyoensannocho,District_Koyoenwakaecho,District_Kubocho,District_Kudegayacho,District_Kumanocho,District_Kurakuen1bancho,District_Kurakuen5bancho,District_Maehamacho,District_Manchidanicho,District_Maruhashicho,District_Matsubaracho,District_Matsukazecho,District_Matsunamicho,District_Matsuoicho,District_Matsushitacho,District_Matsuyamacho,District_Matsuzonocho,District_Minamikoshien,District_Minamikoshikiiwacho,District_Minamishowacho,District_Miyamaecho,District_Miyanishicho,District_Mondohigashimachi,District_Mondonishimachi,District_Mondookadacho,District_Mondoso,District_Monzencho,District_Murokawacho,District_Najio,District_Najiosanso,District_Najioshimmachi,District_Nakahamacho,District_Nakajimacho,District_Nakamaedacho,District_Nakasusacho,District_Nakayacho,District_Namazehigashimachi,District_Namazemukogawacho,District_Nangocho,District_Naruocho,District_Natsugicho,District_Nigawacho,District_Nigawayurinocho,District_Nishidacho,District_Nishihiracho,District_Nishinomiyahama,District_Nomacho,District_Notocho,District_Ochayashocho,District_Ohamacho,District_Ohatacho,District_Oidecho,District_Oimatsucho,District_Okuhata,District_Omoricho,District_Otanicho,District_Oyacho,District_Rokkencho,District_Rokutanjicho,District_Ryodocho,District_Sakuradanicho,District_Sakuramachi,District_Sanshocho,District_Satonakacho,District_Satsukigaoka,District_Shimizucho,District_Shimooichihigashimachi,District_Shimoyoshiharacho,District_Shinkoyocho,District_Shiosecho,District_Shiroyama,District_Shishigaguchicho,District_Shoraiso,District_Somedonocho,District_Suehirocho,District_Sumiishicho,District_Taishacho,District_Tajikanocho,District_Takagihigashimachi,District_Takahatacho,District_Takakuracho,District_Takamatsucho,District_Takasucho,District_Takatsukacho,District_Tanakacho,District_Tashirocho,District_Tateishicho,District_Tendocho,District_Todacho,District_Tokiwacho,District_Tonoyamacho,District_Tozakicho,District_Tsutoayahacho,District_Tsutogawacho,District_Tsutoinaricho,District_Tsutokurehacho,District_Tsutonibecho,District_Tsutonishiguchicho,District_Tsutoogocho,District_Tsutootsukacho,District_Tsutosumiecho,District_Uedahigashimachi,District_Uedanakamachi,District_Uedanishimachi,District_Uegahara10bancho,District_Uegahara4bancho,District_Uegahara7bancho,District_Uegahara8bancho,District_Uegaharayamadacho,District_Wajocho,District_Wakakusacho,District_Wakamatsucho,District_Wakayamacho,District_Yakushicho,District_Yamaguchicho,District_Yamaguchichokamiyamaguchi,District_Yamaguchichonarai,District_Yanagimotocho,District_Yashikicho,District_Yasuicho,District_Yogaicho,District_Yokomichicho,District_Yubacho,Nearest_Station_Amagasaki (JR),Nearest_Station_Arimaonsen,Nearest_Station_Ashiya (JR),Nearest_Station_Hanshinkokudo,Nearest_Station_Higashinaruo,Nearest_Station_Imazu (Hankyu),Nearest_Station_Imazu (Hanshin),Nearest_Station_Koroen,Nearest_Station_Koshien,Nearest_Station_Koshienguchi,Nearest_Station_Kotoen,Nearest_Station_Koyoen,Nearest_Station_Kurakuenguchi,Nearest_Station_Kusugawa,Nearest_Station_Mondoyakujin,Nearest_Station_Mukogawa,Nearest_Station_Mukogawadanchimae,Nearest_Station_Mukonoso,Nearest_Station_Namaze,Nearest_Station_Naruo,Nearest_Station_Nigawa,Nearest_Station_Niro,Nearest_Station_Nishinomiya (Hanshin),Nearest_Station_Nishinomiya (JR),Nearest_Station_Nishinomiyakitaguchi,Nearest_Station_Nishinomiyanajio,Nearest_Station_Okaba,Nearest_Station_Sakurashukugawa,Nearest_Station_Shukugawa,Nearest_Station_Suzaki,Nearest_Station_Takarazuka,Nearest_Station_Taoji,Nearest_Station_Uchide,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2L+S,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5DK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
