,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Shinjuku Ward,District_Aizumicho,District_Akagishitamachi,District_Arakicho,District_Babashitacho,District_Bentencho,District_Daikyocho,District_Enokicho,District_Fukuromachi,District_Funamachi,District_Haraikatamachi,District_Haramachi,District_Higashienokicho,District_Higashigokencho,District_Hyakunincho,District_Ichigayadaimachi,District_Ichigayafunagawaramachi,District_Ichigayahachimancho,District_Ichigayahommuracho,District_Ichigayakagacho,District_Ichigayakoracho,District_Ichigayanakanocho,District_Ichigayasadoharacho,District_Ichigayasanaicho,District_Ichigayatamachi,District_Ichigayayakuojimachi,District_Ichigayayamabushicho,District_Ichigayayanagicho,District_Iwatocho,District_Kabukicho,District_Kagurazaka,District_Kaitaicho,District_Kamiochiai,District_Katamachi,District_Kawadacho,District_Kikuicho,District_Kitamachi,District_Kitashinjuku,District_Kitayamabushicho,District_Minamicho,District_Minamienokicho,District_Minamimotomachi,District_Minamiyamabushicho,District_Naitomachi,District_Nakacho,District_Nakai,District_Nakaochiai,District_Nakazatocho,District_Nandomachi,District_Nijikkimachi,District_Nishigokencho,District_Nishiochiai,District_Nishishinjuku,District_Nishiwaseda,District_Okubo,District_Samoncho,District_Shimoochiai,District_Shin-ogawamachi,District_Shinanomachi,District_Shinjuku,District_Shiroganecho,District_Suidocho,District_Sumiyoshicho,District_Takadanobaba,District_Tansumachi,District_Tenjincho,District_Tomihisacho,District_Totsukamachi,District_Toyama,District_Tsukijimachi,District_Tsukudocho,District_Tsukudohachimancho,District_Wakaba,District_Wakamatsucho,District_Wakamiyacho,District_Wasedamachi,District_Wasedaminamicho,District_Wasedatsurumakicho,District_Yamabukicho,District_Yaraicho,District_Yochomachi,District_Yokoteramachi,District_Yotsuya,District_Yotsuyahonshiocho,District_Yotsuyasakamachi,District_Yotsuyasanecho,Nearest_Station_Akebonobashi,Nearest_Station_Araiyakushimae,Nearest_Station_Edogawa,Nearest_Station_Edogawabashi,Nearest_Station_Hatsudai,Nearest_Station_Higashinagasaki,Nearest_Station_Higashinakano,Nearest_Station_Higashishinjuku,Nearest_Station_Honancho,Nearest_Station_Ichigaya,Nearest_Station_Iidabashi,Nearest_Station_Kagurazaka,Nearest_Station_Mejiro,Nearest_Station_Nakai,Nearest_Station_Nakanosakaue,Nearest_Station_Nishishinjuku,Nearest_Station_Nishishinjuku 5-chome,Nearest_Station_Nishiwaseda,Nearest_Station_Ochiai (Tokyo),Nearest_Station_Ochiaiminaminagasaki,Nearest_Station_Okubo (Tokyo),Nearest_Station_Shiinamachi,Nearest_Station_Shimoochiai,Nearest_Station_Shin-okubo,Nearest_Station_Shinanomachi,Nearest_Station_Shinjuku,Nearest_Station_Shinjuku 3-chome,Nearest_Station_Shinjukugyoenmae,Nearest_Station_Shinjukunishiguchi,Nearest_Station_Takadanobaba,Nearest_Station_Ushigomekagurazaka,Nearest_Station_Ushigomeyanagicho,Nearest_Station_Wakamatsukawada,Nearest_Station_Waseda (Metro),Nearest_Station_Yotsuya,Nearest_Station_Yotsuya 3-chome,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates,Dealings including private road","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
