,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Tomakomai City,District_Akenomotomachi,District_Akenoshimmachi,District_Aobacho,District_Ariakecho,District_Asahimachi,District_Aza Itoi,District_Aza Nishikioka,District_Aza Numanohata,District_Aza Takaoka,District_Aza Uenae,District_Aza Yuufutsu,District_Eifukucho,District_Funamicho,District_Futabacho,District_Hamacho,District_Hamanasucho,District_Hanazonocho,District_Hinodecho,District_Hiyoshicho,District_Hokkocho,District_Hokueicho,District_Hokusecho,District_Honcho,District_Honkocho,District_Izumicho,District_Kashiwagicho,District_Kasugacho,District_Kawazoecho,District_Keihokucho,District_Kibacho,District_Kinsecho,District_Kotobukicho,District_Koyocho,District_Matsukazecho,District_Meitokucho,District_Midorimachi,District_Miharamachi,District_Misonocho,District_Miyamacho,District_Miyamaecho,District_Miyanomoricho,District_Moegicho,District_Motomachi,District_Motonakanocho,District_Nisshincho,District_Nozomicho,District_Numanohatachuo,District_Ojimachi,District_Omachi,District_Omotemachi,District_Otowacho,District_Saiwaicho,District_Sakaemachi,District_Sakuragicho,District_Sakurazakacho,District_Sankocho,District_Seiuncho,District_Shimmeicho,District_Shinkaicho,District_Shinnakanocho,District_Shintomicho,District_Shiomicho,District_Shirakabacho,District_Shiroganecho,District_Suehirocho,District_Sumikawacho,District_Sumiyoshicho,District_Taiseicho,District_Takasagocho,District_Takuyuuhigashimachi,District_Takuyuunishimachi,District_Tokaicho,District_Tokiwacho,District_Toyokawacho,District_Usunosawacho,District_Utonaikita,District_Utonaiminami,District_Wakakusacho,District_Yamatecho,District_Yanagicho,District_Yashirocho,District_Yayoicho,Nearest_Station_Aoba,Nearest_Station_Hayakita,Nearest_Station_Itoi,Nearest_Station_Nishikioka,Nearest_Station_None,Nearest_Station_Numanohata,Nearest_Station_Shadai,Nearest_Station_Toasa,Nearest_Station_Tomakomai,Nearest_Station_Uenae,Nearest_Station_Yufutsu,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
