,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,"Municipality_Kokurakita Ward,Kitakyushu City",District_Adachi,District_Akasaka,District_Aoba,District_Asahigaoka,District_Asano,District_Ashihara,District_Atago,District_Bashaku,District_Daimon,District_Enamicho,District_Furusembamachi,District_Hagizakimachi,District_Haramachi,District_Hiagari,District_Higashijonomachi,District_Higashiminato,District_Higashishinozaki,District_Ibori,District_Imamachi,District_Itabitsumachi,District_Izumidai,District_Juzancho,District_Kajimachi,District_Kamiitozu,District_Kamitomino,District_Kanada,District_Kantake,District_Katano,District_Katanoshimmachi,District_Kawaraguchi,District_Kifunemachi,District_Kimachi,District_Kinkeicho,District_Kirigaoka,District_Kiyomizu,District_Kogane,District_Komemachi,District_Komonji,District_Kon-yamachi,District_Kumagai,District_Kumamoto,District_Kurobaru,District_Kurozumicho,District_Kyomachi,District_Manazuru,District_Meiwamachi,District_Midorigaoka,District_Mihagino,District_Minamigaoka,District_Miyako,District_Myokencho,District_Nagahamamachi,District_Nakai,District_Nakaiguchi,District_Nakashima,District_Nakatsuguchi,District_Nishiminatomachi,District_Oaza Tomino,District_Obatake,District_Otamachi,District_Saburomaru,District_Saemba,District_Sakaimachi,District_Sammoncho,District_Sarayamamachi,District_Shigezumi,District_Shimoitozu,District_Shimotomino,District_Shinkocho,District_Shinozaki,District_Shintakada,District_Shiragane,District_Shirahagimachi,District_Showamachi,District_Suehiro,District_Sugamachi,District_Sunatsu,District_Takabo,District_Takahama,District_Takamidai,District_Takaminecho,District_Takao,District_Tamachi,District_Tatebayashimachi,District_Tokiwamachi,District_Tominodai,District_Uomachi,District_Usamachi,District_Wakafujicho,District_Yoshinomachi,Nearest_Station_Abeyamakoen,Nearest_Station_Heiwadori,Nearest_Station_Jono (JR),Nearest_Station_Jono (Kitakyushu-monorail),Nearest_Station_Katano,Nearest_Station_Kawaraguchimihagino,Nearest_Station_Kitagata (Fukuoka),Nearest_Station_Kokura (Fukuoka),Nearest_Station_Kyushukodaimae,Nearest_Station_Minamikokura,Nearest_Station_Minamiyukuhashi,Nearest_Station_Nishikokura,Nearest_Station_Shimosone,Nearest_Station_Tanga,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
