,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Kawanishi City,District_Akamatsu,District_Chuocho,District_Daiwahigashi,District_Daiwanishi,District_Dezaikecho,District_Gezaicho,District_Hagihara,District_Hagiharadaihigashi,District_Hagiharadainishi,District_Hanayashiki,District_Hanayashikiyamatecho,District_Hidakacho,District_Higashikushiro,District_Higashitada,District_Higashiuneno,District_Higashiunenoyamate,District_Hirano,District_Hitokura,District_Hiuchi,District_Kamo,District_Kasumigaoka,District_Keyakizaka,District_Kinshodai,District_Kinunobecho,District_Koyodai,District_Kurokawa,District_Kushiro,District_Manganjicho,District_Marunouchicho,District_Maruyamadai,District_Matsugaokacho,District_Midoridai,District_Midorigaoka,District_Minamihanayashiki,District_Minaminosaka,District_Mino,District_Misonocho,District_Miyamadai,District_Nagaocho,District_Nishitada,District_Nishiuneno,District_Obana,District_Obe,District_Sakaemachi,District_Sakane,District_Sasabe,District_Seiryudai,District_Seiwadaihigashi,District_Seiwadainishi,District_Shinden,District_Shitakamo,District_Suimeidai,District_Tadain,District_Tadainnishi,District_Tadasakuragi,District_Takiyamacho,District_Terahata,District_Tsuzumigataki,District_Uguisudai,District_Uguisugaoka,District_Uguisunomoricho,District_Yamahara,District_Yamashitacho,District_Yanagidani,District_Yato,District_Yuyamadai,Nearest_Station_Hibarigaokahanayashiki,Nearest_Station_Hirano (Hyogo),Nearest_Station_Ichinotorii,Nearest_Station_Itami (Hankyu),Nearest_Station_Kawanishiikeda,Nearest_Station_Kawanishinoseguchi,Nearest_Station_Kinunobebashi,Nearest_Station_Kitaitami,Nearest_Station_Myokenguchi,Nearest_Station_Nisseichuo,Nearest_Station_Sasabe,Nearest_Station_Tada (Hyogo),Nearest_Station_Takiyama,Nearest_Station_Tsuzumigataki,Nearest_Station_Uguisunomori,Nearest_Station_Uneno,Nearest_Station_Yamamoto (Hyogo),Nearest_Station_Yamashita (Hyogo),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
