,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Okayama Prefecture,"Municipality_Higashi Ward,Okayama City","Municipality_Kita Ward,Okayama City",Municipality_Kurashiki City,"Municipality_Minami Ward,Okayama City","Municipality_Naka Ward,Okayama City",Municipality_Tsuyama City,District_Achi,District_Aoe,District_Bakurocho,District_Banzancho,District_Chayamachi,District_Chikkosakaemachi,District_Chunagoncho,District_Chuo,District_Daigakucho,District_Daiku,District_Daikuomotemachi,District_Ekimaecho,District_Ekimotomachi,District_Fujiwara,District_Fujiwaranishimachi,District_Fukunari,District_Fukutominaka,District_Furugyocho,District_Gakunancho,District_Hama,District_Hamamachi,District_Hamano,District_Haraoshima,District_Hashima,District_Heidan,District_Heiwacho,District_Higashifurumatsu,District_Higashifurumatsuminamimachi,District_Higashigawara,District_Higashishimadacho,District_Higashiune,District_Higashiyama,District_Hinodecho,District_Hirai,District_Hirano,District_Hirata,District_Hiroe,District_Hokancho,District_Hommachi,District_Horinan,District_Hosen,District_Ifukucho,District_Ima,District_Imamura,District_Inarimachi,District_Ishimacho,District_Ishimakitamachi,District_Iwamicho,District_Izumicho,District_Izumida,District_Kadotayashiki,District_Kaminakano,District_Kanda,District_Kandacho,District_Kanemoto,District_Kasugacho,District_Kawanishimachi,District_Kawasaki,District_Kitagata,District_Kitahamacho,District_Kobashicho,District_Kojimaajino,District_Kokubunji,District_Kokutaicho,District_Koseicho,District_Koshita,District_Kotobukicho,District_Koyama,District_Kunitomi,District_Kuwadacho,District_Kyomachi,District_Kyoyama,District_Marunouchi,District_Maruyama,District_Matsushima,District_Minamichuocho,District_Minamigata,District_Minamimachi,District_Mino,District_Mishima,District_Morishitacho,District_Nakaicho,District_Nakasange,District_Nakasendo,District_Nakashima,District_Nakashimadacho,District_Nakasho,District_Nanokaichinishimachi,District_Natsukawa,District_Nishifurumatsu,District_Nishifurumatsunishimachi,District_Nishigawara,District_Nishiichi,District_Nishinagase,District_Nishinocho,District_Nishishimadacho,District_Nishitomii,District_Niwase,District_Noda,District_Nodayacho,District_Obara,District_Obitaka,District_Oimatsucho,District_Okamachi,District_Okuda,District_Omotecho,District_Omoto,District_Omotoekimae,District_Sai,District_Saidaijinaka,District_Saiwaicho,District_Sasaoki,District_Sawada,District_Seikibashi,District_Seikihommachi,District_Seishincho,District_Seki,District_Senoo,District_Setochoseto,District_Shijuse,District_Shikatacho,District_Shikatahommachi,District_Shimadahommachi,District_Shimbo,District_Shimo,District_Shimoifukunishimachi,District_Shimonakano,District_Shimosho,District_Shimpuku,District_Shin-yashikicho,District_Shinkurashikiekimae,District_Showa,District_Showacho,District_Sumiyoshicho,District_Takaya,District_Takayanagihigashimachi,District_Tamachi,District_Tamashimatsumasaki,District_Tanoue,District_Tatsumi,District_Tenjincho,District_Toba,District_Toiyacho,District_Tokuyoshicho,District_Tomita,District_Tondacho,District_Toshinden,District_Toyonari,District_Tsubakikoge,District_Tsudaka,District_Tsurajima,District_Tsurugata,District_Tsushimahigashi,District_Tsushimanishizaka,District_Uchisange,District_Urayasuminamimachi,District_Yamakita,District_Yamatomachi,District_Yanagimachi,District_Yasakahigashimachi,District_Yokoikami,District_Yonegura,District_Yuminocho,Nearest_Station_Bitchumishima,Nearest_Station_Bitchutakamatsu,Nearest_Station_Bizen-ichinomiya,Nearest_Station_Bizenkatakami,Nearest_Station_Bizenmikado,Nearest_Station_Bizennishiichi,Nearest_Station_Chayamachi,Nearest_Station_Daianji,Nearest_Station_Fukui (Okayama),Nearest_Station_Higashiokayama,Nearest_Station_Higashitsuyama,Nearest_Station_Hokaiin,Nearest_Station_Kitanagase,Nearest_Station_Kojima,Nearest_Station_Kurashiki,Nearest_Station_Kyujomae (Okayama),Nearest_Station_Mizushima,Nearest_Station_Nakasho,Nearest_Station_Nishiachi,Nearest_Station_Nishigawara,Nearest_Station_Nishitomii,Nearest_Station_Niwase,Nearest_Station_Okayama,Nearest_Station_Omoto,Nearest_Station_Saidaiji,Nearest_Station_Sakae (Okayama),Nearest_Station_Seno,Nearest_Station_Seto,Nearest_Station_Shinkurashiki,Nearest_Station_Takashima (Okayama),Nearest_Station_Tokiwa (Okayama),Nearest_Station_Tsuyama,Nearest_Station_Yayoi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
