,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Mie Prefecture,"Municipality_Asahi Town,Mie County",Municipality_Ise City,"Municipality_Kawagoe Town,Mie County",Municipality_Kuwana City,Municipality_Matsusaka City,Municipality_Suzuka City,Municipality_Tsu City,Municipality_Yokkaichi City,District_Akosocho,District_Akuragawacho,District_Amagasuka,District_Asahimachi,District_Bankocho,District_Chubu,District_Chuocho,District_Daiocho,District_Ejimadai,District_Ekimotocho,District_Fujicho,District_Fujikata,District_Fukiage,District_Funae,District_Handa,District_Hasumicho,District_Hatcho,District_Hazucho,District_Higashiasahigaoka,District_Higashifurukawacho,District_Higashiisoyama,District_Higashimarunouchi,District_Hinaga,District_Hinaganishi,District_Hiratahigashimachi,District_Hiratashimmachi,District_Hisaimochikawacho,District_Hisainomuracho,District_Hisaishimmachi,District_Hommachi,District_Horiki,District_Ichinoki,District_Igura,District_Ishigaki,District_Ishindenkozubeta,District_Ishizukacho,District_Iwabuchi,District_Iwata,District_Jike,District_Jushichikencho,District_Kaibanacho,District_Kambe,District_Kamihamacho,District_Kawaimachi,District_Kawaramachi,District_Kitahamadacho,District_Komeicho,District_Kotobukicho,District_Kubocho,District_Kubota,District_Kunoshirocho,District_Kyomachi,District_Maedacho,District_Maenohetacho,District_Matsubaracho,District_Meiseicho,District_Minamiejimacho,District_Minamigaoka,District_Minamihamadacho,District_Minamimarunouchi,District_Minamitamagakicho,District_Minatomachi,District_Mitsuyabashi,District_Mitsuyacho,District_Mitsuyahigashimachi,District_Mochibukucho,District_Motomachi,District_Motoshimmachi,District_Nagashimachomatagi,District_Nagashimachooshitsuke,District_Nagoasahimachi,District_Nakaasahigaoka,District_Nakagawara,District_Nakamachi,District_Nishijo,District_Nishimarunouchi,District_Nishimatsumotocho,District_Nishinoshocho,District_Nishiura,District_Noda,District_Oaza Eba,District_Oaza Fukujima,District_Oaza Higashikata,District_Oaza Honganji,District_Oaza Kitafukusaki,District_Oaza Kuwana,District_Oaza Obuke,District_Oaza Takamatsu,District_Oaza Tomarimura,District_Oaza Toshinden,District_Oaza Toyoda,District_Oaza Yada,District_Oike,District_Okada,District_Okamoto,District_Okinoshimacho,District_Okurodacho,District_Otanicho,District_Ozatomutsuaicho,District_Saiwaicho,District_Sakaemachi,District_Sakurabashi,District_Sakuradoori,District_Sakurajimacho,District_San-eicho,District_Sanguudoori,District_Sanjo,District_Shibata,District_Shimazakicho,District_Shimmachi,District_Shimonomiyacho,District_Shinnishigata,District_Shinsho,District_Shinzamachi,District_Shirohigashimachi,District_Shirokitacho,District_Shiroko,District_Shirokocho,District_Shirokoekimae,District_Shirokohommachi,District_Shiroyamacho,District_Shonohigashi,District_Soeicho,District_Suehirocho,District_Sumiyoshicho,District_Suwacho,District_Suwasakaemachi,District_Taichimaru,District_Tairamachi,District_Takajaya,District_Takajayakomoricho,District_Takeno,District_Takigawacho,District_Toeicho,District_Tokiwa,District_Tomida,District_Tonomachi,District_Umamichi,District_Unemecho,District_Unomori,District_Ureshinonakagawashimmachi,District_Yamabecho,District_Yasujima,District_Yoshinomaru,District_Yuurakucho,Nearest_Station_Akahori,Nearest_Station_Akogi,Nearest_Station_Akuragawa,Nearest_Station_Chiyozaki,Nearest_Station_Harima,Nearest_Station_Higashimatsusaka,Nearest_Station_Hinaga,Nearest_Station_Hiratacho,Nearest_Station_Hisai,Nearest_Station_Iseasahi,Nearest_Station_Isematsumoto,Nearest_Station_Isenakagawa,Nearest_Station_Iseshi,Nearest_Station_Isewakamatsu,Nearest_Station_Ishinden,Nearest_Station_Isoyama,Nearest_Station_Kasumigaura,Nearest_Station_Kawagoetomisuhara,Nearest_Station_Kawano,Nearest_Station_Kawaramachi,Nearest_Station_Kintetsunagashima,Nearest_Station_Kintetsutomida,Nearest_Station_Kintetsuyokkaichi,Nearest_Station_Kuwana,Nearest_Station_Masuo,Nearest_Station_Matsugasaki (Mie),Nearest_Station_Matsusaka,Nearest_Station_Mikkaichi,Nearest_Station_Minamigaoka,Nearest_Station_Minamihinaga,Nearest_Station_Minamiyokkaichi,Nearest_Station_Momozono,Nearest_Station_Nagonoura,Nearest_Station_Nakagawara,Nearest_Station_Oiwake (Mie),Nearest_Station_Shinsho,Nearest_Station_Shiroko,Nearest_Station_Suzukashi,Nearest_Station_Takachaya,Nearest_Station_Tamagaki,Nearest_Station_Tokuwa,Nearest_Station_Tomari (Mie),Nearest_Station_Tomida (Mie),Nearest_Station_Tsu,Nearest_Station_Tsushinmachi,Nearest_Station_Tsuzumigaura,Nearest_Station_Ujiyamada,Nearest_Station_Umamichi,Nearest_Station_Utsube,Nearest_Station_Yanagi,Nearest_Station_Yokkaichi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5DK,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
