,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Kitami City,District_Ainonaicho,District_Akebonocho,District_Aobacho,District_Asahimachi,District_Bambacho,District_Bunkyocho,District_Chuomiwa,District_Futabacho,District_Hakuyocho,District_Hanazonocho,District_Higashiainonaicho,District_Higashimiwa,District_Hikarino,District_Hoji,District_Hokko,District_Hokuocho,District_Hokushincho,District_Hokutocho,District_Izumicho,District_Kagetsucho,District_Kamitokoro,District_Kashiwagi,District_Katsuramachi,District_Kawahigashi,District_Kawazoecho,District_Kita10johigashi,District_Kita1johigashi,District_Kita1jonishi,District_Kita2johigashi,District_Kita2jonishi,District_Kita3johigashi,District_Kita3jonishi,District_Kita4johigashi,District_Kita4jonishi,District_Kita5johigashi,District_Kita5jonishi,District_Kita6johigashi,District_Kita6jonishi,District_Kita7jonishi,District_Kita8johigashi,District_Kita9johigashi,District_Kitagami,District_Kiyomicho,District_Koeihigashimachi,District_Koeinishimachi,District_Koencho,District_Koizumi,District_Komeicho,District_Koseicho,District_Kotobukicho,District_Koyocho,District_Midorigaoka,District_Midorimachi,District_Minamimachi,District_Minaminakamachi,District_Misono,District_Misumicho,District_Miyamachohigashi,District_Miyamachominami,District_Miyamachonishi,District_Miyoshicho,District_Motomachi,District_Mukagawacho,District_Nakanoshimacho,District_Namikicho,District_Nishikicho,District_Nishimiwa,District_Nishitomicho,District_Odoorihigashi,District_Omachi,District_Oroshimachi,District_Rubeshibechoasahi,District_Rubeshibechoizumi,District_Rubeshibechokamimachi,District_Rubeshibechomiyashitacho,District_Rubeshibechomotomachi,District_Rubeshibechonakamachi,District_Rubeshibechoonneyuonsen,District_Rubeshibechootomi,District_Rubeshibechosakaemachi,District_Rubeshibechotoyokane,District_Saiwaicho,District_Sakaemachi,District_Sakuramachi,District_Sanrakucho,District_Seigetsucho,District_Shinseicho,District_Shunkocho,District_Suehirocho,District_Tabatacho,District_Taisho,District_Takasagocho,District_Tannocho2ku,District_Tannocho3ku,District_Tannochotanno,District_Tokiwacho,District_Tondenhigashimachi,District_Tondennishimachi,District_Toryocho,District_Wakaba,District_Yamashitacho,Nearest_Station_Abashiri,Nearest_Station_Ainonai,Nearest_Station_Hakuyo,Nearest_Station_Higashiainonai,Nearest_Station_Itoshino,Nearest_Station_Kitami,Nearest_Station_Nishikitami,Nearest_Station_Nishirubeshibe,Nearest_Station_None,Nearest_Station_Rubeshibe,Nearest_Station_Tanno,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
