,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Hirakata City,District_Amanogawacho,District_Asahigaokacho,District_Deguchi,District_Deyashikimotomachi,District_Doyama,District_Fujisakahigashimachi,District_Fujisakakitamachi,District_Fujisakaminamimachi,District_Fujisakamotomachi,District_Fujisakanakamachi,District_Fujisakanishimachi,District_Fujisakatenjincho,District_Funahashihommachi,District_Goten-yamacho,District_Goten-yamaminamimachi,District_Hashiridani,District_Higashifunahashi,District_Higashikori,District_Higashikoriminamimachi,District_Higashikorimotomachi,District_Higashikorishimmachi,District_Higashimakinocho,District_Higashinakaburi,District_Higashitamiya,District_Higashitodacho,District_Higashiyama,District_Himurodai,District_Hinouecho,District_Hirakatakaminocho,District_Hirakatamotomachi,District_Hoshigaoka,District_Hotani,District_Ikagahigashimachi,District_Ikagahommachi,District_Ikagakitamachi,District_Ikagakotobukicho,District_Ikagamidorimachi,District_Ikaganishimachi,District_Ikagasakaemachi,District_Ikenomiya,District_Indacho,District_Isoshimachayamachi,District_Isoshimakitamachi,District_Isoshimaminamimachi,District_Isoshimamotomachi,District_Kaidacho,District_Kaidahigashimachi,District_Kaidashimmachi,District_Kamijimacho,District_Kamijimahigashimachi,District_Kasugahigashimachi,District_Kasugamotomachi,District_Katahokohigashimachi,District_Katahokohommachi,District_Kawaharacho,District_Kikugaokacho,District_Kikugaokaminamimachi,District_Kin-yahommachi,District_Kitafunahashicho,District_Kitakatahokocho,District_Kitakuzuhacho,District_Kitanakaburi,District_Kitayama,District_Koda,District_Koganeno,District_Kohoku,District_Korien-yamanotecho,District_Koriencho,District_Korienhigashinocho,District_Koriensakuragicho,District_Korigaoka,District_Koyamichi,District_Kuzuhaasahi,District_Kuzuhamendoricho,District_Kuzuhamisaki,District_Kuzuhanakamachi,District_Kuzuhanakanoshiba,District_Kuzuhanamiki,District_Kuzuhanoda,District_Kuzuhaoka,District_Machikuzuha,District_Makinohommachi,District_Makinokitamachi,District_Makinosaka,District_Makinoshimojimacho,District_Matsugaokacho,District_Meguri,District_Minamifunahashi,District_Minamikuzuha,District_Minaminakaburi,District_Mitsuyacho,District_Miyakogaokacho,District_Miyanosaka,District_Miyanoshitacho,District_Muranohigashimachi,District_Muranohommachi,District_Muranotakamidai,District_Nagaoarasaka,District_Nagaodai,District_Nagaoharimadani,District_Nagaohigashimachi,District_Nagaokagumachi,District_Nagaokitamachi,District_Nagaomiyamae,District_Nagaomotomachi,District_Nagaonishimachi,District_Nagaotanimachi,District_Nagaotogecho,District_Nagisahigashimachi,District_Nagisahommachi,District_Nagisaminamimachi,District_Nagisamotomachi,District_Nagisanishi,District_Nagisasakaemachi,District_Nagisauchino,District_Nakamiyahigashinocho,District_Nakamiyahommachi,District_Nakamiyakitamachi,District_Nakamiyanishinocho,District_Nakamiyayamatocho,District_Nasuzukuri,District_Nasuzukurihigashimachi,District_Nasuzukurikitamachi,District_Nasuzukuriminamimachi,District_Nishifunahashi,District_Nishikin-ya,District_Nishimakino,District_Nishishodaicho,District_Nishitamiyacho,District_Nomurakitamachi,District_Nomuramotomachi,District_Nomuranakamachi,District_Oaza Son-enji,District_Ogaitocho,District_Oguracho,District_Ogurahigashimachi,District_Okahommachi,District_Okaminamicho,District_Okayamatecho,District_Ominekitamachi,District_Omineminamimachi,District_Ominemotomachi,District_Sakuragaokacho,District_Sakuramachi,District_Shakusonjicho,District_Shimmachi,District_Shinnoecho,District_Shodaihigashimachi,District_Shodaihiranocho,District_Shodaikitamachi,District_Shodaiminamimachi,District_Shodaimotomachi,District_Shodainakamachi,District_Shodaiotani,District_Son-enji,District_Soya,District_Sugisemedani,District_Sugiyamate,District_Suikoencho,District_Suyamacho,District_Taguchi,District_Taguchiyama,District_Takatsukacho,District_Tamiyahommachi,District_Todacho,District_Tsudaekimae,District_Tsudahigashimachi,District_Tsudakitamachi,District_Tsudaminamimachi,District_Tsudamotomachi,District_Tsudanishimachi,District_Tsudayamate,District_Tsutsumicho,District_Ueno,District_Uyamacho,District_Uyamahigashimachi,District_Wanikoen,District_Yabugaoka,District_Yabuhigashimachi,District_Yabumotomachi,District_Yabunishimachi,District_Yamadaikehigashimachi,District_Yamanoue,District_Yamanouekitamachi,District_Yamanouenishimachi,Nearest_Station_Fujisaka,Nearest_Station_Goten-yama,Nearest_Station_Hashimoto (Kyoto),Nearest_Station_Hirakatakoen,Nearest_Station_Hirakatashi,Nearest_Station_Hoshida,Nearest_Station_Hoshigaoka (Osaka),Nearest_Station_Katanoshi,Nearest_Station_Korien,Nearest_Station_Kozenji,Nearest_Station_Kozu,Nearest_Station_Kuzuha,Nearest_Station_Makino,Nearest_Station_Miyanosaka,Nearest_Station_Murano,Nearest_Station_Nagao (Osaka),Nearest_Station_Neyagawashi,Nearest_Station_None,Nearest_Station_Tsuda,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
