,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Minamisoma City,District_Haramachikuaobacho,District_Haramachikuasahicho,District_Haramachikuazumacho,District_Haramachikubaba,District_Haramachikufukono,District_Haramachikufutamicho,District_Haramachikugorai,District_Haramachikuhashimotocho,District_Haramachikuhinodecho,District_Haramachikuhonjimmae,District_Haramachikuishigami,District_Haramachikuizumi,District_Haramachikukaibama,District_Haramachikukamikitatakahira,District_Haramachikukamimachi,District_Haramachikukamiota,District_Haramachikukamishibusa,District_Haramachikukamitakahira,District_Haramachikukanezawa,District_Haramachikukitahara,District_Haramachikukitamachi,District_Haramachikukitanagano,District_Haramachikukitaniida,District_Haramachikukunimicho,District_Haramachikuminamimachi,District_Haramachikumishimacho,District_Haramachikumotomachi,District_Haramachikunakamachi,District_Haramachikunakaota,District_Haramachikunishikicho,District_Haramachikunishimachi,District_Haramachikuogawacho,District_Haramachikuokido,District_Haramachikuomachi,District_Haramachikuomika,District_Haramachikuoshigama,District_Haramachikusakaecho,District_Haramachikusakuraicho,District_Haramachikushidazawa,District_Haramachikushidoke,District_Haramachikushimokitatakahira,District_Haramachikushimoota,District_Haramachikutakamicho,District_Haramachikuushigoe,District_Haramachikuyagawara,District_Kashimakuetari,District_Kashimakukarasuzaki,District_Kashimakukashima,District_Kashimakukitaebi,District_Kashimakukoike,District_Kashimakuminamiyunuki,District_Kashimakunishimachi,District_Kashimakuterauchi,District_Kashimakuyokote,District_Odakakuhanokura,District_Odakakuhansaki,District_Odakakuhigashimachi,District_Odakakukamimachi,District_Odakakukamiura,District_Odakakukatakusa,District_Odakakumimigai,District_Odakakuminamimachi,District_Odakakumotomachi,District_Odakakunakamachi,District_Odakakunishimachi,District_Odakakuoi,District_Odakakuokada,District_Odakakuomachi,District_Odakakutamachi,District_Odakakutsukabara,District_Odakakuyoshina,Nearest_Station_Haranomachi,Nearest_Station_Iwakiota,Nearest_Station_Kashima,Nearest_Station_Momouchi,Nearest_Station_Odaka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
