,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gifu Prefecture,Prefecture_Yamagata Prefecture,Municipality_Yamagata City,District_Aioicho,District_Akanegaoka,District_Akebono,District_Akoyacho,District_Aota,District_Aotaminami,District_Aratatecho,District_Asahigaoka,District_Asahimachi,District_Azumacho,District_Chitose,District_Dainome,District_Dainomemachi,District_Datejo,District_Domachi,District_Emata,District_Ennojimachi,District_Fukamachi,District_Futabacho,District_Hakusan,District_Hanatate,District_Hatagomachi,District_Higashiaota,District_Higashifukase,District_Higashiharamachi,District_Higashishitoda,District_Higashiyamagata,District_Hinokicho,District_Hirashimizu,District_Honcho,District_Hozumi,District_Iida,District_Iidanishi,District_Iizawa,District_Iizukamachi,District_In-yakumachi,District_Isami,District_Isuzu,District_Itsukamachi,District_Izumicho,District_Jimba,District_Johokumachi,District_Jonammachi,District_Kagota,District_Kamisakurada,District_Kasugacho,District_Kasumicho,District_Kinomicho,District_Kitamachi,District_Kitayamagata,District_Kiyozumimachi,District_Kojirakawamachi,District_Konan,District_Konidamachi,District_Koshomachi,District_Kotobukicho,District_Kubota,District_Maetamachi,District_Mamigasaki,District_Matsumicho,District_Matsunami,District_Matsuyama,District_Midoricho,District_Miharashinoka,District_Mihatacho,District_Mikkamachi,District_Minami1bancho,District_Minami2bancho,District_Minami3bancho,District_Minami4bancho,District_Minamidate,District_Minamidatenishi,District_Minamiharamachi,District_Minamimatsubara,District_Miyamachi,District_Motoki,District_Motoyashiki,District_Muikamachi,District_Nagamachi,District_Nakasakurada,District_Nan-eicho,District_Nanajugari,District_Nanukamachi,District_Narisawanishi,District_Nishifukase,District_Nishihara,District_Nishikicho,District_Nishita,District_Oaza Aono,District_Oaza Aoyagi,District_Oaza Funamachi,District_Oaza Haizuka,District_Oaza Hasedo,District_Oaza Hirashimizu,District_Oaza Imazuka,District_Oaza Iwanami,District_Oaza Jimbashinden,District_Oaza Jumonji,District_Oaza Kamikunugizawa,District_Oaza Kamisorida,District_Oaza Kashiwagura,District_Oaza Katayachi,District_Oaza Kazama,District_Oaza Kurosawa,District_Oaza Maeakashi,District_Oaza Matsubara,District_Oaza Monden,District_Oaza Myokenji,District_Oaza Nakano,District_Oaza Nakanome,District_Oaza Nakasakurada,District_Oaza Namekawa,District_Oaza Nanaura,District_Oaza Nishinakano,District_Oaza Numagi,District_Oaza Omori,District_Oaza Senjudo,District_Oaza Shibue,District_Oaza Shimohigashiyama,District_Oaza Shimohozawa,District_Oaza Shimokunugizawa,District_Oaza Shitoda,District_Oaza Sugesawa,District_Oaza Sushiarai,District_Oaza Uchiomote,District_Oaza Urushiyama,District_Oaza Yamadera,District_Oaza Yoshinojuku,District_Ochiaimachi,District_Odachi,District_Oga,District_Otemachi,District_Saga,District_Saiwaicho,District_Sakanamachi,District_Sakuracho,District_Sakuradahigashi,District_Sakuradaminami,District_Sakuradanishi,District_Senami,District_Shima,District_Shimakita,District_Shimaminami,District_Shimojomachi,District_Shinkai,District_Shironishimachi,District_Sotsukimachi,District_Sotsukishincho,District_Suehirocho,District_Sugesawanooka,District_Suwamachi,District_Suzukawamachi,District_Takado,District_Takaharamachi,District_Takaki,District_Takatomi,District_Tenjincho,District_Teppomachi,District_Tokamachi,District_Tominoju,District_Toriigaoka,District_Umehara,District_Uwamachi,District_Wagomachi,District_Wakabacho,District_Wakamiya,District_Yakushimachi,District_Yambehoncho,District_Yambemachi,District_Yayoi,District_Yokamachi,District_Yokomichi,District_Yoshihara,District_Yoshiharaminami,District_Yoshino,District_Zaohango,District_Zaonarisawa,District_Zaoonsen,District_Zaouwano,Nearest_Station_Gifu,Nearest_Station_Higashikanai,Nearest_Station_Kitayamagata,Nearest_Station_Minamidewa,Nearest_Station_Mokichikinenkanmae,Nearest_Station_Takase (Yamagata),Nearest_Station_Tateyama,Nearest_Station_Urushiyama,Nearest_Station_Uzen-yamabe,Nearest_Station_Uzenchitose,Nearest_Station_Uzenkanezawa,Nearest_Station_Uzennagasaki,Nearest_Station_Yamadera,Nearest_Station_Yamagata,Nearest_Station_Yonezawa,Nearest_Station_Zao,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
