,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamaguchi Prefecture,Municipality_Shunan City,District_Aioicho,District_Akizuki,District_Aoyamacho,District_Chikkocho,District_Chuocho,District_Daijin,District_Doi,District_Ebisumachi,District_Eguchi,District_Enomiyacho,District_Fujigadai,District_Fukugawa,District_Fukugawanakaichicho,District_Furuichi,District_Ginnangai,District_Ginza,District_Hajima,District_Hamada,District_Hanabatakecho,District_Hanazonocho,District_Harajukucho,District_Hashimotocho,District_Hasugaeki,District_Hayatamacho,District_Heiwadoori,District_Higashikitayama,District_Higashiyamacho,District_Hirabaracho,District_Hirano,District_Hommachi,District_Honjincho,District_Iijimacho,District_Imajukucho,District_Irifunecho,District_Izumibaracho,District_Jogaoka,District_Kamisakocho,District_Kamitoishicho,District_Kasegawaracho,District_Katsumagaoka,District_Kawabatacho,District_Kawahigashicho,District_Kawasaki,District_Kawate,District_Kayo,District_Keimancho,District_Kinancho,District_Kitayama,District_Kochicho,District_Kodacho,District_Kodamacho,District_Koizumi,District_Kojimachi,District_Kusunoki,District_Madokoro,District_Maigurumacho,District_Matsuhocho,District_Midorimachi,District_Minamiurayamacho,District_Misasacho,District_Miyakomachi,District_Miyanomae,District_Miyukidoori,District_Muroo,District_Nagatacho,District_Nakanawatecho,District_Nishichiyodacho,District_Nishimasucho,District_Nishimatsubara,District_Nomura,District_Oaza Hara,District_Oaza Heta,District_Oaza Higuchi,District_Oaza Joson,District_Oaza Kawamagari,District_Oaza Komatsubara,District_Oaza Kume,District_Oaza Kuriya,District_Oaza Kushigahama,District_Oaza Nakamura,District_Oaza Okawachi,District_Oaza Oshima,District_Oaza Ozushima,District_Oaza Seinoo,District_Oaza Shikuma,District_Oaza Shimokami,District_Oaza Sukumojima,District_Oaza Tokuyama,District_Oaza Tonda,District_Oaza Yaji,District_Oaza Yasuda,District_Oaza Yobisaka,District_Oaza Yuno,District_Okadacho,District_Okegawacho,District_Okimicho,District_Onda,District_Ouchicho,District_Sakaemachi,District_Sakanecho,District_Sakuragi,District_Sambancho,District_Sarayamacho,District_Satsukicho,District_Seikodaicho,District_Setomicho,District_Shiigicho,District_Shimizu,District_Shimizucho,District_Shinchicho,District_Shinden,District_Shinjukudoori,District_Shinseikodai,District_Shinzutsumicho,District_Shuyo,District_Sumiyoshicho,District_Sumizakicho,District_Takamizuhara,District_Takeshimacho,District_Toishi,District_Tonda,District_Tsujimachi,District_Tsukiokacho,District_Tsurumidai,District_Umezonocho,District_Wakakusacho,District_Wakamiyacho,District_Wakayama,District_Yanagimachi,District_Yokohamacho,District_Yuurakucho,Nearest_Station_Fukugawa,Nearest_Station_Heta (Yamaguchi),Nearest_Station_Katsuma,Nearest_Station_Kushigahama,Nearest_Station_Okawachi,Nearest_Station_Shinnan-yo,Nearest_Station_Takamizu,Nearest_Station_Tokuyama,Nearest_Station_Yonekawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
