,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ehime Prefecture,Municipality_Imabari City,District_Agata,District_Asahimachi,District_Asakurakita,District_Asakuraminami,District_Asakurashimo,District_Bekkucho,District_Betsumyo,District_Chikamicho,District_Dan,District_Ebisucho,District_Edaboricho,District_Engi,District_Furukokubu,District_Gioncho,District_Gohoncho,District_Gorokkauchicho,District_Goshin-yashikicho,District_Gozakurai,District_Haishi,District_Hashihama,District_Hatchohigashi,District_Hatchonishi,District_Higashimoncho,District_Higashimura,District_Higashimuraminami,District_Higashitoriucho,District_Hommachi,District_Ikanashi,District_Ishibashicho,District_Ishiicho,District_Izumigawacho,District_Jibori,District_Kamitoku,District_Kanancho,District_Kanebacho,District_Kannomiya,District_Karakodaihigashi,District_Karakodainishi,District_Kataharacho,District_Katayama,District_Kazahayacho,District_Kikumachohama,District_Kikumachokoda,District_Kikumachosagata,District_Kikumachotane,District_Kinuboshicho,District_Kitahamacho,District_Kitahiyoshicho,District_Kitahoraicho,District_Kitamura,District_Kitatoriucho,District_Kochicho,District_Koganecho,District_Koikecho,District_Koizumi,District_Kojojicho,District_Kokubu,District_Komeyacho,District_Kouracho,District_Kurashikicho,District_Kyoeicho,District_Machiya,District_Matsugi,District_Matsumotocho,District_Mihocho,District_Minamidaimoncho,District_Minamihiyoshicho,District_Minamihoraicho,District_Minamikogecho,District_Minamitoriucho,District_Minatocho,District_Misukacho,District_Miyagasaki,District_Miyashitacho,District_Muroyacho,District_Nagasawa,District_Nakabamacho,District_Nakabori,District_Nakadera,District_Nakahiyoshicho,District_Namikatachogo,District_Namikatachohinokuchi,District_Namikatachooura,District_Niya,District_Noboribata,District_Noma,District_Ohamacho,District_Onishichohoshinoura,District_Onishichokompara,District_Onishichokuo,District_Onishichomiyawaki,District_Onishichoooihama,District_Onishichoshimmachi,District_Onishichowaki,District_Oshindencho,District_Sakaemachi,District_Sakurai,District_Sakuraidanchi,District_Shimanami-hills,District_Somada,District_Soshacho,District_Suehirocho,District_Tachibanacho,District_Taishocho,District_Takabe,District_Takahashi,District_Takaichi,District_Takuma,District_Tamagawachobessho,District_Tamagawachohokaiji,District_Tamagawachokoya,District_Tamagawachonakamura,District_Tamagawachoono,District_Tamagawachosandanji,District_Tempozancho,District_Tokiwacho,District_Tokushige,District_Tooricho,District_Tsuchibashicho,District_Tsujido,District_Umagoecho,District_Umagoenibankochi,District_Yamaguchi,District_Yamaji,District_Yata,District_Yokotacho,District_Yomura,Nearest_Station_Hashihama,Nearest_Station_Imabari,Nearest_Station_Iyokameoka,Nearest_Station_Iyosakurai,Nearest_Station_Iyotomita,Nearest_Station_Kikuma,Nearest_Station_Namikata,Nearest_Station_Onishi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
