,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Chiba Prefecture,Municipality_Ichihara City,District_Akuya,District_Amaariki,District_Anesaki,District_Anesakinishi,District_Aobadai,District_Aoyagi,District_Aoyagikita,District_Aramaki,District_Araoi,District_Asahigosho,District_Asaikomukai,District_Bamba,District_Chigusa,District_Chigusakaigan,District_Chiharadaihigashi,District_Chiharadaiminami,District_Chiharadainishi,District_Dezu,District_Egoda,District_Fujii,District_Fukashiro,District_Fukumasu,District_Furuichiba,District_Goi,District_Goichuohigashi,District_Goichuonishi,District_Goihigashi,District_Goinishi,District_Gongendo,District_Gosho,District_Hagi,District_Higashigosho,District_Higashikokubunjidai,District_Hirata,District_Home,District_Ichihara,District_Iinuma,District_Ikewada,District_Imadomi,District_Imazuasayama,District_Ishikawa,District_Isogaya,District_Itohisa,District_Iwanomi,District_Iwasaki,District_Izumidai,District_Kaiho,District_Kamitakane,District_Kamo,District_Kanzaki,District_Kashiwabara,District_Kayahashi,District_Kikuma,District_Kimizuka,District_Kita,District_Kitakokubunjidai,District_Kofuudai,District_Kokubunjidaichuo,District_Kongoji,District_Koori,District_Koorimoto,District_Kugutsu,District_Kusakari,District_Matsugashima,District_Matsuzaki,District_Minamiiwasaki,District_Minamikokubunjidai,District_Minayoshi,District_Monzen,District_Murakami,District_Nagayoshi,District_Naka,District_Nakatakane,District_Neda,District_Nishigosho,District_Nishikokubunjidai,District_Nishikuniyoshi,District_Nishino,District_Noman,District_Ogisaku,District_Omaya,District_Otsubo,District_Saihiro,District_Sakuradai,District_Saze,District_Semata,District_Shiinokidai,District_Shiizu,District_Shimano,District_Shimono,District_Shimoyata,District_Shiratsuka,District_Shiroganecho,District_Soja,District_Suwa,District_Takakura,District_Tamasaki,District_Tateno,District_Tatsumidaihigashi,District_Tatsumidainishi,District_Terayatsu,District_Tsuiheiji,District_Tsurumai,District_Umatate,District_Uruido,District_Uruidominami,District_Ushiku,District_Wakamiya,District_Yabu,District_Yamada,District_Yamadabashi,District_Yamaki,District_Yamakura,District_Yawata,District_Yawataishizuka,District_Yawatakaigandoori,District_Yawatakitacho,District_Yonezawa,District_Yuushudaihigashi,District_Yuushudainishi,Nearest_Station_Amaariki,Nearest_Station_Anegasaki,Nearest_Station_Chiharadai,Nearest_Station_Goi,Nearest_Station_Hamano,Nearest_Station_Honda,Nearest_Station_Kamatori,Nearest_Station_Kazusakawama,Nearest_Station_Kazusamitsumata,Nearest_Station_Kazusamurakami,Nearest_Station_Kazusatsurumai,Nearest_Station_Kazusaushiku,Nearest_Station_Kazusayamada,Nearest_Station_Kofudai (Chiba),Nearest_Station_Sodegaura,Nearest_Station_Umatate,Nearest_Station_Yawatajuku,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
