,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Handa City,District_Aharacho,District_Aoyama,District_Araicho,District_Ariwakicho,District_Asahimachi,District_Deguchicho,District_Doiyamacho,District_Funairicho,District_Gembeicho,District_Ginzahommachi,District_Gonakacho,District_Hakusancho,District_Hamadacho,District_Hamamachi,District_Hanadacho,District_Hanazonocho,District_Hataaicho,District_Higashihommachi,District_Higashioyachicho,District_Higashishimmachi,District_Higashitennocho,District_Hiiragicho,District_Hikozucho,District_Hinodecho,District_Hirachibambacho,District_Hirachicho,District_Hiraicho,District_Hommachi,District_Horizakicho,District_Hoshizakicho,District_Iimoricho,District_Inahocho,District_Inaricho,District_Ippongicho,District_Itayamacho,District_Izumimachi,District_Kamezakiaioicho,District_Kamezakicho,District_Kamezakikitauracho,District_Kamezakitakanecho,District_Kamezakitokiwacho,District_Kamezakitsukimicho,District_Kamihamacho,District_Kamiikecho,District_Kandacho,District_Kannaicho,District_Karasunecho,District_Kariyadocho,District_Kasugacho,District_Kirigaoka,District_Kitafutatsuzakacho,District_Kitasuehirocho,District_Koseicho,District_Koshincho,District_Kyowacho,District_Maedacho,District_Maesakihigashimachi,District_Midorigaoka,District_Miharacho,District_Minamifutatsuzakacho,District_Minamihommachi,District_Minamioyachicho,District_Minamisuehirocho,District_Minatohommachi,District_Minatomachi,District_Miyajicho,District_Miyamotocho,District_Miyukimachi,District_Mizuhocho,District_Mukaiyamacho,District_Naganecho,District_Nakamachi,District_Nakashimacho,District_Nakatacho,District_Nakaumacho,District_Narawahigashimachi,District_Narawahommachi,District_Nawashirocho,District_Nishibatacho,District_Nishishimmachi,District_Nozomigaoka,District_Odakacho,District_Odennecho,District_Oikecho,District_Omatsucho,District_Otsukawagennaibayashicho,District_Otsukawahamagawacho,District_Otsukawahatadacho,District_Otsukawahiedacho,District_Otsukawakitagawacho,District_Otsukawamukaidacho,District_Otsukawanishinomiyacho,District_Otsukawaotacho,District_Otsukawashimmachi,District_Otsukawatakaramachi,District_Otsukawawakamiyacho,District_Otsukawayakushicho,District_Saiwaicho,District_Sakaemachi,District_Seishirocho,District_Shiinokicho,District_Shimizuhigashimachi,District_Shimizukitamachi,District_Shimizunishimachi,District_Shin-ikecho,District_Shinguucho,District_Shinkawacho,District_Shinonomecho,District_Showacho,District_Sogacho,District_Sumiyoshicho,District_Sunosakicho,District_Takaminecho,District_Tenjincho,District_Tennocho,District_Teramachi,District_Togocho,District_Yamashirocho,District_Yamatocho,District_Yanabehigashimachi,District_Yanabenakamachi,District_Yanabenishimachi,District_Yanabetakayamacho,District_Yokogawacho,District_Yuurakucho,Nearest_Station_Aoyama (Aichi),Nearest_Station_Chitahanda,Nearest_Station_Handa,Nearest_Station_Handaguchi,Nearest_Station_Higashinarawa,Nearest_Station_Higashiura,Nearest_Station_Kamezaki,Nearest_Station_Narawa,Nearest_Station_Okkawa,Nearest_Station_Sumiyoshicho,Nearest_Station_Taketoyo,Nearest_Station_Uedai,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
