,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Iga City,District_Ao,District_Araki,District_Asahigaokacho,District_Ayama-heights,District_Entokuin,District_Furusato,District_Furuyamakaige,District_Hane,District_Hatta,District_Hattoricho,District_Higashijo,District_Higashitakakura,District_Hijikigawa,District_Hiranohinokuchi,District_Hiranojohokucho,District_Hiranokitadani,District_Hiranomino,District_Hiranonakagawara,District_Hiranorokutanda,District_Hokke,District_Ichibe,District_Ichinomiya,District_Ida,District_Inagu,District_Iseji,District_Kachiji,District_Kamigoori,District_Kamikambe,District_Kamitomono,District_Kashio,District_Kashiwano,District_Kawai,District_Kawakami,District_Kawanishi,District_Kibogaokahigashi,District_Kibogaokanishi,District_Kikocho,District_Kirigaoka,District_Kumecho,District_Kuranawate,District_Makiyama,District_Midai,District_Midorigaokahigashimachi,District_Midorigaokahommachi,District_Midorigaokaminamimachi,District_Midorigaokanakamachi,District_Midorigaokanishimachi,District_Mita,District_Nakatsuge,District_Nishinosawa,District_Nishitakakura,District_Nishiyama,District_Nishiyubune,District_Noma,District_Oikawa,District_Okada,District_Otacho,District_Otani,District_Ouchi,District_Saimyoji,District_Sanagucho,District_Senzai,District_Shijukucho,District_Shimogoori,District_Shimotomono,District_Shimotsuge,District_Shirakashi,District_Suwa,District_Tanao,District_Terawaki,District_Ton-yamachi,District_Toyama,District_Tsuchihashi,District_Tsugemachi,District_Uenoatagomachi,District_Uenoebisumachi,District_Uenofukuicho,District_Uenogembamachi,District_Uenohigashihinatamachi,District_Uenoikemachi,District_Uenoiyomachi,District_Uenokayamachi,District_Uenokodamacho,District_Uenokon-yamachi,District_Uenokurumazakacho,District_Uenokuwamachi,District_Uenomarunouchi,District_Uenomukaijimacho,District_Uenonakamachi,District_Uenonishihinatamachi,District_Uenonishiotecho,District_Uenononimmachi,District_Uenoshinobicho,District_Uenotabatacho,District_Uenoteppomachi,District_Uenoteramachi,District_Uenoyorozumachi,District_Yamade,District_Yokodai,District_Yono,District_Yumegaoka,District_Yuyadani,Nearest_Station_Aoyamacho,Nearest_Station_Hirokoji (Mie),Nearest_Station_Ichibe,Nearest_Station_Idamichi,Nearest_Station_Igakanbe,Nearest_Station_Igakozu,Nearest_Station_Igaueno,Nearest_Station_Inako,Nearest_Station_Kayamachi,Nearest_Station_Kuwamachi,Nearest_Station_Maruyama (Mie),Nearest_Station_Mihata,Nearest_Station_Nii,Nearest_Station_Nishiaoyama,Nearest_Station_Nishiote,Nearest_Station_Sanagu,Nearest_Station_Shimagahara,Nearest_Station_Shindo,Nearest_Station_Tsuge,Nearest_Station_Uebayashi,Nearest_Station_Uenoshi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
