,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Himeji City,District_Abo,District_Aboshiku,District_Aino,District_Aoyama,District_Aoyamakita,District_Aoyamaminami,District_Aoyamanishi,District_Arashiyamacho,District_Bakuromachi,District_Besshocho,District_Besshochobessho,District_Besshochosazuchi,District_Bozumachi,District_Chiyodamachi,District_Choda,District_Chonotsubo,District_Chuji,District_Chujiminaminocho,District_Daijudai,District_Daikokuitchomachi,District_Daizencho,District_Doshimmachi,District_Ekimaecho,District_Fujigadai,District_Fukuimachi,District_Fukunakamachi,District_Fukuzawacho,District_Funahashicho,District_Funaokacho,District_Funatsucho,District_Futabacho,District_Gofukumachi,District_Goken-yashiki,District_Goroemontei,District_Hakuchodai,District_Hanadacho,District_Hanakagecho,District_Hashinomachi,District_Hayashidacho,District_Higashiimajuku,District_Higashinobusue,District_Higashitsujii,District_Higashiyama,District_Higashiyumesakidai,District_Hirohataku,District_Hirohatakuazumacho,District_Hirohatakuhayasecho,District_Hirohatakuhigashishimmachi,District_Hirohatakuhigashiyumesakidai,District_Hirohatakuhommachi,District_Hirohatakukamada,District_Hirohatakukitanocho,District_Hirohatakukomatsucho,District_Hirohatakunagamachi,District_Hirohatakunishiyumesakidai,District_Hirohatakuseimondoori,District_Hirohatakushimizucho,District_Hirohatakusuehirocho,District_Hirohatakutakahamacho,District_Hiromine,District_Hojo,District_Hojomiyanomachi,District_Hojonagaracho,District_Hojoumebaracho,District_Hommachi,District_Hoshiro,District_Ichikawadai,District_Ichinogo,District_Ichinogocho,District_Idei,District_Iida,District_Ikunomachi,District_Imajuku,District_Inokuchi,District_Ishikura,District_Iwabanacho,District_Jihoji,District_Johokuhoncho,District_Johokushimmachi,District_Jotomachi,District_Junishomaecho,District_Kakiyamabushi,District_Kameimachi,District_Kameyama,District_Kamikatamachi,District_Kamiono,District_Kamiteno,District_Kamiyacho,District_Kanayamachi,District_Kaneda,District_Katanade,District_Katsuharaku,District_Kawanishidai,District_Keifukujimae,District_Kiba,District_Kibamaenakacho,District_Kibamaenanatancho,District_Kitahara,District_Kitahirano,District_Kitahiranominaminocho,District_Kitaimajuku,District_Kitashinzaike,District_Kitayashiro,District_Kobasamacho,District_Koderachoaisaka,District_Koderachohaze,District_Koderachohirose,District_Koderachoinukai,District_Koderachoiwabe,District_Koderachokoro,District_Koderachomizoguchi,District_Koderachonakadera,District_Koderachonakanino,District_Koderachonakaya,District_Koderachosukain,District_Koderachotano,District_Koderachotsuneya,District_Koderachoyatabe,District_Kon-yamachi,District_Konikaimachi,District_Kooderamachi,District_Koshomachi,District_Kubocho,District_Kuriyamacho,District_Kurumazaki,District_Kusunokicho,District_Kyoguchimachi,District_Kyomachi,District_Maruocho,District_Masuihommachi,District_Masuishimmachi,District_Matogatacho,District_Midoridai,District_Mikookamae,District_Mikuninocho,District_Minamiimajuku,District_Minamimachi,District_Minamishinzaike,District_Minamiyashirocho,District_Mitachihigashi,District_Mitachikita,District_Mitachinaka,District_Mitachinishi,District_Miyanishicho,District_Miyauecho,District_Motomachi,District_Motoshiomachi,District_Nagoyamacho,District_Nanjo,District_Nibuno,District_Nikaimachi,District_Nishidaijudai,District_Nishiimajuku,District_Nishinakajima,District_Nishinikaimachi,District_Nishinobusue,District_Nishishimmachi,District_Nishishinzaike,District_Nishiyashirocho,District_Nishiyumesakidai,District_Nobusue,District_Nonencho,District_Nozato,District_Nozatohigashidoshimmachi,District_Nozatohigashimachi,District_Nozatohoridomecho,District_Nozatokeiunjimaecho,District_Nozatoshimmachi,District_Nozatotsukiokacho,District_Nozatouenocho,District_Nozatoyamatocho,District_Oichinaka,District_Okada,District_Okuyama,District_Onomachi,District_Oshiocho,District_Oshiochoshiosaki,District_Otsuku,District_Otsukuebisumachi,District_Otsukukambeecho,District_Otsukuootsucho,District_Otsukushimmachi,District_Otsukutenjimmachi,District_Saisho,District_Saiwaicho,District_Sakamotomachi,District_Sanjocho,District_Sanzaemomborihigashinomachi,District_Sanzaemomborinishinomachi,District_Shigocho,District_Shikamaku,District_Shikamakuagahigashicho,District_Shikamakuagakasugacho,District_Shikamakuagamiyacho,District_Shikamakuaganishicho,District_Shikamakuagashimizucho,District_Shikamakuimazaike,District_Shikamakuimazaikekita,District_Shikamakujonancho,District_Shikamakukamae,District_Shikamakukaminoda,District_Shikamakumiyake,District_Shikamakunakahamacho,District_Shikamakunakanoda,District_Shikamakunakashima,District_Shikamakunishihamacho,District_Shikamakushimizu,District_Shikamakushimonoda,District_Shikamakutakamachi,District_Shikamakutamachi,District_Shikamakutokura,District_Shikamakutsukeshiro,District_Shikamakuyaguracho,District_Shikisai,District_Shikisaidai,District_Shikitocho,District_Shimoderamachi,District_Shimoteno,District_Shinobumachi,District_Shinonomecho,District_Shinwacho,District_Shinzaike,District_Shinzaikehoncho,District_Shinzaikenakanocho,District_Shiomachi,District_Shirahamacho,District_Shirahamachojike,District_Shirahamachokanda,District_Shirahamachousazakikita,District_Shirahamachousazakinaka,District_Shirakuni,District_Shiroganemachi,District_Shiromicho,District_Shiromidai,District_Shoda,District_Shosha,District_Shoshadai,District_Soshahommachi,District_Sugodai,District_Tadera,District_Taderahigashi,District_Taderayamatecho,District_Takajomachi,District_Takaocho,District_Takaokashimmachi,District_Takedamachi,District_Tamade,District_Tamate,District_Tatemachi,District_Tatsunomachi,District_Tegara,District_Tohori,District_Tomami,District_Tomamiminami,District_Toyotomicho,District_Toyotomichokabutooka,District_Toyozawacho,District_Tsuchiyama,District_Tsuchiyamahigashinocho,District_Tsugi,District_Tsujii,District_Uchikoshi,District_Umegaecho,District_Umegatanicho,District_Uomachi,District_Wakanacho,District_Yaka,District_Yamabuki,District_Yamadacho,District_Yanagimachi,District_Yashiro,District_Yashirohoncho,District_Yashiromidorigaokacho,District_Yashiromiyamaecho,District_Yashirotokojicho,District_Yasuda,District_Yobeku,Nearest_Station_Aboshi,Nearest_Station_Agaho,Nearest_Station_Gochaku,Nearest_Station_Harimakatsuhara,Nearest_Station_Harimatakaoka,Nearest_Station_Higashi-Himeji,Nearest_Station_Higashihashisaki,Nearest_Station_Himeji,Nearest_Station_Himejibessho,Nearest_Station_Hiramatsu,Nearest_Station_Hirohata,Nearest_Station_Kameyama (Hyogo),Nearest_Station_Koro,Nearest_Station_Kyoguchi,Nearest_Station_Matogata,Nearest_Station_Mega,Nearest_Station_Mizoguchi,Nearest_Station_Nibuno,Nearest_Station_Nishishikama,Nearest_Station_None,Nearest_Station_Nozato,Nearest_Station_Oichi,Nearest_Station_Oshio,Nearest_Station_San-yoaboshi,Nearest_Station_San-yotenma,Nearest_Station_Shikama,Nearest_Station_Shirahamanomiya,Nearest_Station_Sone (Hyogo),Nearest_Station_Tegara,Nearest_Station_Tohori,Nearest_Station_Yaka,Nearest_Station_Yobe,Nearest_Station_Yumesakigawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
