,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Toyooka City,District_Chiyodacho,District_Chuomachi,District_Dasaka,District_Emoto,District_Fukuda,District_Funamachi,District_Fushi,District_Hasami,District_Hidakachoageshi,District_Hidakachoasakura,District_Hidakachodoi,District_Hidakachoebara,District_Hidakachofuichiba,District_Hidakachohajiri,District_Hidakachohioki,District_Hidakachoishii,District_Hidakachoiwanaka,District_Hidakachokokubunji,District_Hidakachokuriyama,District_Hidakachokuto,District_Hidakachomatsuoka,District_Hidakachominokami,District_Hidakachonashiki,District_Hidakachonatsukuri,District_Hidakachonishishiba,District_Hidakachononosho,District_Hidakachonyo,District_Hidakachoooka,District_Hidakachoshiba,District_Hidakachotochimoto,District_Hidakachotsuruoka,District_Hidakachoyamamoto,District_Hidakachoyoida,District_Hinado,District_Hitoichi,District_Hokkeiji,District_Imamori,District_Izumicho,District_Izushichofukusumi,District_Izushichohakaza,District_Izushichoizu,District_Izushichokatama,District_Izushichokawara,District_Izushichokobito,District_Izushichomachibun,District_Izushichomatsugae,District_Izushichomitsugi,District_Izushichomiyauchi,District_Izushichomunagai,District_Izushichonakamura,District_Izushichookuono,District_Izushichootani,District_Izushichoshima,District_Izushichoteppo,District_Izushichoteramachi,District_Izushichotojo,District_Izushichouchimachi,District_Izushichoueno,District_Izushichouoya,District_Izushichoyasura,District_Izushichoyoida,District_Jonancho,District_Kahirocho,District_Kajiwara,District_Kamikage,District_Kasumi,District_Kaya,District_Kehi,District_Kinashi,District_Kinosakichoimazu,District_Kinosakichouyama,District_Kinosakichoyushima,District_Kokonokaichikaminocho,District_Kokonokaichinakanocho,District_Kokonokaichishimonocho,District_Kotobukicho,District_Kyomachi,District_Misakacho,District_Miyajima,District_Miyake,District_Mori,District_Motomachi,District_Myorakuji,District_Nakakage,District_Nakanogo,District_Noda,District_Nojo,District_Odaicho,District_Oisocho,District_Oshima,District_Oshinoka,District_Rokujizo,District_Sakaemachi,District_Sakuramachi,District_Sannocho,District_Sano,District_Shimokage,District_Shindo,District_Shiotsucho,District_Sho,District_Shoboji,District_Showacho,District_Shozakai,District_Tachinocho,District_Takaya,District_Takenochokusakai,District_Takenochomorimoto,District_Takenochoommata,District_Takenochoshimozuka,District_Takenochotakeno,District_Takenochotodoroki,District_Takenochowada,District_Tantochohatayama,District_Tantochohirata,District_Tantochokomoto,District_Tantochokozako,District_Tantochokubata,District_Tantochoodani,District_Tantochoyane,District_Tobera,District_Wakamatsucho,District_Yamamoto,District_Yasakacho,District_Yuruji,Nearest_Station_Ebara,Nearest_Station_Genbudo,Nearest_Station_Kinosakionsen,Nearest_Station_Kokufu (Hyogo),Nearest_Station_Konotorinosato,Nearest_Station_Takeno,Nearest_Station_Toyooka (Hyogo),Nearest_Station_Yoka,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
