,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Toyama Prefecture,Municipality_Toyama City,District_Aidemmachi,District_Aioicho,District_Akada,District_Akebonocho,District_Akiyoshi,District_Akiyoshishimmachi,District_An-yobo,District_An-yoji,District_Arakawa,District_Aramachi,District_Araya,District_Arisawa,District_Arisawashimmachi,District_Asahimachi,District_Atagomachi,District_Awajimamachi,District_Bunkyomachi,District_Chayamachi,District_Chiharazaki,District_Chitosemachi,District_Chiyodamachi,District_Chugenjima,District_Chuodori,District_Doiharamachi,District_Ebarashimmachi,District_Echizemmachi,District_Eirakucho,District_Fuchumachiaramachi,District_Fuchumachibunden,District_Fuchumachichisato,District_Fuchumachifukuro,District_Fuchumachigejo,District_Fuchumachihamanoko,District_Fuchumachihane,District_Fuchumachihaneshin,District_Fuchumachihayahoshi,District_Fuchumachihibikinomori,District_Fuchumachihirota,District_Fuchumachihori,District_Fuchumachihotarugawa,District_Fuchumachiitakura,District_Fuchumachikamiisawa,District_Fuchumachikamikutsuwada,District_Fuchumachikamitajima,District_Fuchumachikamiyoshikawa,District_Fuchumachikibogaoka,District_Fuchumachimasuda,District_Fuchumachimiyagashima,District_Fuchumachimochiden,District_Fuchumachimugijima,District_Fuchumachinagasawa,District_Fuchumachinakanomyo,District_Fuchumachinemunoki,District_Fuchumachinishigaoka,District_Fuchumachinishihongo,District_Fuchumachisasakura,District_Fuchumachishimada,District_Fuchumachishimahongo,District_Fuchumachishimokutsuwada,District_Fuchumachishimomura,District_Fuchumachishimosakakura,District_Fuchumachisunagoda,District_Fuchumachitajima,District_Fuchumachitakahizuki,District_Fuchumachitomosaka,District_Fuchumachiusaka,District_Fuchumachiyasuda,District_Fuchumachiyumegaoka,District_Fuchumachizoshima,District_Fugosakaemachi,District_Fujikoshimachi,District_Fujinoki,District_Fujinokidai,District_Fujinokishimmachi,District_Fujinokishin,District_Fujinokisonomachi,District_Funahashiimamachi,District_Funahashikitamachi,District_Funahashiminamicho,District_Funato,District_Furudera,District_Furusawa,District_Futakuchimachi,District_Futamatashimmachi,District_Gankaiji,District_Ginreicho,District_Gobammachi,District_Gofuku,District_Goso,District_Hachikawa,District_Hachinimmachi,District_Hagihara,District_Hakkayama,District_Hamakurosaki,District_Hanasaki,District_Hanazonocho,District_Hane,District_Hariwaranakamachi,District_Harumidai,District_Hasumachi,District_Hatagomachi,District_Hatcho,District_Higashidenjigatamachi,District_Higashifukusawa,District_Higashiishiganemachi,District_Higashiiwasemachi,District_Higashiiwasemura,District_Higashimachi,District_Higashinakanomachi,District_Higashioida,District_Higashitoyamakotobukicho,District_Hikatae,District_Hinodemachi,District_Hiraenoki,District_Hiraki,District_Hirakigaoka,District_Hirakimachi,District_Hiraoka,District_Hisakatacho,District_Hiyodorijima,District_Hiyodoriminamidai,District_Hongomachi,District_Hongoshin,District_Hori,District_Horikawahongo,District_Horikawakoizumicho,District_Horikawamachi,District_Hoshiicho,District_Hyakuzuka,District_Ichibammachi,District_Iino,District_Imagimachi,District_Imaichi,District_Imaizumi,District_Inarimachi,District_Inarimotomachi,District_Inashiro,District_Inujima,District_Inujimashimmachi,District_Ippongi,District_Ishida,District_Ishigane,District_Ishisaka,District_Ishisakahigashimachi,District_Ishisakashin,District_Ishiya,District_Isobemachi,District_Iwasehakusammachi,District_Iwaseminatomachi,District_Iwasesuwamachi,District_Iwasetenjimmachi,District_Izumicho,District_Jinzuuhommachi,District_Jinzuumachi,District_Jogawara,District_Jomura,District_Jomurashimmachi,District_Kaigandoori,District_Kaihotsu,District_Kakeomachi,District_Kamiakaemachi,District_Kamidaki,District_Kamifugo,District_Kamifugoshimmachi,District_Kamifukuro,District_Kamifutasugi,District_Kamihommachi,District_Kamihoriminamicho,District_Kamiiino,District_Kamiiinoshimmachi,District_Kamikumano,District_Kamiokubo,District_Kamisembyomachi,District_Kamishimbo,District_Kamishomachi,District_Kanadai,District_Kanaya,District_Kanayamashin,District_Kanayamashinhigashi,District_Kanayamashinsakuragaoka,District_Kano,District_Kashimacho,District_Kasuga,District_Kinsenji,District_Kitadai,District_Koizumicho,District_Kojimacho,District_Komami,District_Koshimachi,District_Kosugi,District_Kubomotomachi,District_Kuboshimmachi,District_Kumommyo,District_Kurehamachi,District_Kuriyama,District_Kurosaki,District_Kurose,District_Kurosekitamachi,District_Kusajima,District_Kuwahara,District_Kyoden,District_Kyodo,District_Kyodoshimmachi,District_Kyoriki,District_Machimura,District_Machishin,District_Marunouchi,District_Maseguchi,District_Matsuracho,District_Matsuwakacho,District_Midoricho,District_Mimuroaraya,District_Minamidamachi,District_Minamikuriyama,District_Minaminoda,District_Minamioba,District_Minamishimmachi,District_Minatoirifunecho,District_Miyajo,District_Miyanarishin,District_Miyanoho,District_Miyao,District_Miyazonocho,District_Mizuhashifutatsuya,District_Mizuhashihatakera,District_Mizuhashiichie,District_Mizuhashiikedamachi,District_Mizuhashiiseya,District_Mizuhashijojoshimmachi,District_Mizuhashikaihotsu,District_Mizuhashikaihotsumachi,District_Mizuhashikainazaki,District_Mizuhashikamisakuragi,District_Mizuhashikitsunezuka,District_Mizuhashikoide,District_Mizuhashimachi,District_Mizuhashimagaribuchi,District_Mizuhashinakamura,District_Mizuhashinakamuramachi,District_Mizuhashishoji,District_Mizuhashitachimachi,District_Mizuhashitsujigado,District_Mizuhashiuonomi,District_Mizuochi,District_Momonoicho,District_Monjuji,District_Mori,District_Moriwakacho,District_Morizumicho,District_Motomachi,District_Mukaishinjo,District_Mukaishinjomachi,District_Nabeta,District_Nagae,District_Nagaehigashimachi,District_Nagaemachi,District_Nagaeshimmachi,District_Nagatsuki,District_Nakada,District_Nakadaki,District_Nakafugo,District_Nakafugoshimmachi,District_Nakagawara,District_Nakagawaradai,District_Nakaichi,District_Nakajima,District_Nakanoban,District_Nakanoshimmachi,District_Nakanunome,District_Nakaoida,District_Nakaokubo,District_Nakaya,District_Nezukamachi,District_Ninagawa,District_Nishiaimoncho,District_Nishiaraya,District_Nishidenjigatamachi,District_Nishikumommyo,District_Nishikumommyomachi,District_Nishimiya,District_Nishinagae,District_Nishinagaehommachi,District_Nishinakanomachi,District_Nishinoban,District_Nishioizumi,District_Nishiosawa,District_Nishisannomachi,District_Nishishinjo,District_Nishishiono,District_Nomachi,District_Nonoue,District_Nunoichi,District_Nunoichishimmachi,District_Nunome,District_Nunosehommachi,District_Nunosemachi,District_Nunosemachiminami,District_Oeboshi,District_Oguri,District_Oharaya,District_Oiwakechaya,District_Oizumi,District_Oizumihigashimachi,District_Oizumihommachi,District_Oizumikitamachi,District_Oizumimachi,District_Oizuminakamachi,District_Okudafutabacho,District_Okudahommachi,District_Okudakotobukicho,District_Okudamachi,District_Okuimachi,District_Omachi,District_Omiyacho,District_Oshima,District_Ota,District_Otaguchidoori,District_Otamachi,District_Otaminamicho,District_Otowacho,District_Otsuka,District_Oyamacho,District_Oyamakitashimmachi,District_Saikakuji,District_Sakaemachi,District_Sakamoto,District_Sakuradanimidoricho,District_Sakuragicho,District_Sakuramachi,District_Sasazu,District_Seifuucho,District_Sengokumachi,District_Sennarimachi,District_Shibazonocho,District_Shichikemmachi,District_Shimizumachi,District_Shimizumotomachi,District_Shimizunakamachi,District_Shimoakaemachi,District_Shimofugo,District_Shimohori,District_Shimono,District_Shimonoban,District_Shimonoshin,District_Shimookubo,District_Shimookui,District_Shimooura,District_Shimoshimmachi,District_Shimoshinhommachi,District_Shimoshinkitamachi,District_Shinjoginza,District_Shinjokitamachi,District_Shinjomachi,District_Shinkanadai,District_Shinkawaramachi,District_Shinnezukamachi,District_Shintomicho,District_Shiroganecho,District_Shitabayashi,District_Sogawa,District_Sumitomocho,District_Sumiyoshi,District_Sumiyoshicho,District_Suwanokawara,District_Tabata,District_Tabatake,District_Tachiidemachi,District_Takabatakemachi,District_Takagi,District_Takagiminami,District_Takaramachi,District_Takariya,District_Takata,District_Takauchi,District_Takayashiki,District_Takazonocho,District_Tamaizumihigashimachi,District_Tamaizuminishimachi,District_Tanakamachi,District_Taromaru,District_Taromaruhommachi,District_Taromarunishimachi,District_Tatsumicho,District_Taya,District_Tenshoji,District_Teramachi,District_Teramachikeyakidai,District_Tochidani,District_Tokiwacho,District_Tokiwadai,District_Tomiokacho,District_Toumi,District_Towamachi,District_Toyokawacho,District_Toyookacho,District_Toyoshirocho,District_Toyoshiroshimmachi,District_Toyotahommachi,District_Toyotamachi,District_Toyowakacho,District_Tsubameno,District_Tsukimicho,District_Tsukiokahigashimidoricho,District_Tsukiokamachi,District_Tsukiokanishimidoricho,District_Tsurugaokamachi,District_Tsuwami,District_Uchiide,District_Uchisaiwaicho,District_Umezawacho,District_Ushijimahommachi,District_Uwano,District_Uwanokotobukicho,District_Wakatakecho,District_Yahata,District_Yakiyama,District_Yamamuro,District_Yamamuroaraya,District_Yamamuroarayashimmachi,District_Yanagimachi,District_Yasudamachi,District_Yasunoyacho,District_Yatsuomachifukujima,District_Yatsuomachihigashimachi,District_Yatsuomachihigashishimmachi,District_Yatsuomachiida,District_Yatsuomachijike,District_Yatsuomachikagamimachi,District_Yatsuomachikamikozenji,District_Yatsuomachikamishimmachi,District_Yatsuomachikonagatani,District_Yatsuomachikozenji,District_Yatsuomachikuroda,District_Yatsuomachimatsubara,District_Yatsuomachimetsuki,District_Yatsuomachimizutani,District_Yatsuomachimyosenji,District_Yatsuomachinishimachi,District_Yatsuomachinishishimmachi,District_Yatsuomachiokuda,District_Yatsuomachiosugi,District_Yatsuomachishinden,District_Yatsuomachishitashimmachi,District_Yatsuomachisugita,District_Yatsuomachisuwamachi,District_Yatsuomachitakakuma,District_Yatsuomachitemmancho,District_Yatsuomachiumezonocho,District_Yatsuomachiusujima,District_Yayoicho,District_Yokamachi,District_Yokata,District_Yokataaraya,District_Yokataebisumachi,District_Yokatakitakubo,District_Yokataminatomachi,District_Yokatanishiiwase,District_Yokatanowarimachi,District_Yokatashindemachi,District_Yokouchi,District_Yonedamachi,District_Yonedasuzukakedai,District_Yoshioka,District_Yoshizukuri,District_Yotsubacho,District_Zenna,Nearest_Station_Asanamachi,Nearest_Station_Awajima,Nearest_Station_Chisato (Toyama),Nearest_Station_Daigakumae (Toyama),Nearest_Station_Daisenji,Nearest_Station_Dentetsutoyama,Nearest_Station_Etchuebara,Nearest_Station_Etchunakajima,Nearest_Station_Etchusango,Nearest_Station_Etchuyatsuo,Nearest_Station_Fuchuusaka,Nearest_Station_Fujikoshi,Nearest_Station_Hasumachi,Nearest_Station_Hayahoshi,Nearest_Station_Higashiiwase,Nearest_Station_Higashishinjo,Nearest_Station_Higashitoyama,Nearest_Station_Higashiyatsuo,Nearest_Station_Inarimachi (Toyama),Nearest_Station_Inotani,Nearest_Station_Inujimashinmachi,Nearest_Station_Iwasehama,Nearest_Station_Jogawara,Nearest_Station_Kaihotsu,Nearest_Station_Kamidaki,Nearest_Station_Kamihori,Nearest_Station_Keirinjomae (Toyama),Nearest_Station_Kosugi (Chitetsu),Nearest_Station_Kureha,Nearest_Station_Minamitoyama,Nearest_Station_Mizuhashi,Nearest_Station_Nishitoyama,Nearest_Station_Nunoichi,Nearest_Station_Ohirota,Nearest_Station_Oizumi (Toyama),Nearest_Station_Okudachugakkomae,Nearest_Station_Osho,Nearest_Station_Sakaemachi (Toyama),Nearest_Station_Sasazu,Nearest_Station_Shimookui,Nearest_Station_Shinjyo-tanaka,Nearest_Station_Toyama,Nearest_Station_Toyotatoyopethonshamae,Nearest_Station_Tsukioka (Toyama),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
