,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Takarazuka City,District_Akurakita,District_Akuraminami,District_Akuranaka,District_Akuranishi,District_Aobadai,District_Asahimachi,District_Chigusa,District_Chojugaoka,District_Fujigaoka,District_Fukuicho,District_Goshonomaecho,District_Goten-yama,District_Hanayashikimatsugaoka,District_Hanayashikisoen,District_Hanayashikitsutsujigaoka,District_Hibarigaoka,District_Hibarigaokayamate,District_Hikarigaoka,District_Hirai,District_Hiraisanso,District_Hobai,District_Hoshinoso,District_Hoshoen,District_Imazatocho,District_Isoshi,District_Izumicho,District_Izumigaoka,District_Jurakuso,District_Kameicho,District_Kanaicho,District_Kashio,District_Kawamo,District_Kirihata,District_Kiyoshikojin,District_Kogetsucho,District_Kohama,District_Komanocho,District_Komyocho,District_Kotobukicho,District_Kuchitanihigashi,District_Kuchitaninishi,District_Maitani,District_Mefu,District_Mefugaoka,District_Mefuhigashinocho,District_Mefujiyugaoka,District_Mefukiyoshigaoka,District_Mefuyamatecho,District_Mikasacho,District_Minamiguchi,District_Minamihibarigaoka,District_Miyanocho,District_Miyukicho,District_Miza,District_Momijigaoka,District_Mukogawacho,District_Mukoyama,District_Nagaocho,District_Nagaodai,District_Nagatani,District_Nakanocho,District_Nakasu,District_Nakasuji,District_Nakasujiyamate,District_Nakayamadai,District_Nakayamadera,District_Nakayamasakuradai,District_Nakayamasatsukidai,District_Nakayamasoen,District_Nigawaasahigaoka,District_Nigawadai,District_Nigawadanchi,District_Nigawakita,District_Nigawamiyanishicho,District_Nigawasefudai,District_Nigawatakadai,District_Nigawatakamaru,District_Nigawatsukimigaoka,District_Nigawauguisudai,District_Nogami,District_Obayashi,District_Obukicho,District_Sakaemachi,District_Sakasedai,District_Sakasegawa,District_Sakuragaoka,District_Shimosasori,District_Suehirocho,District_Suenaricho,District_Sumiregaoka,District_Taiseicho,District_Takamatsucho,District_Takatsukasa,District_Tamase,District_Taniguchicho,District_Tonocho,District_Toyocho,District_Tsukimiyama,District_Tsurunoso,District_Umenocho,District_Yamamotodai,District_Yamamotohigashi,District_Yamamotomaruhashi,District_Yamamotominami,District_Yamamotonaka,District_Yamamotonishi,District_Yamamotonozato,District_Yamatedaihigashi,District_Yamatedainishi,District_Yashirocho,District_Yayoicho,District_Yumotocho,District_Yuzurihadai,Nearest_Station_Hibarigaokahanayashiki,Nearest_Station_Kawanishiikeda,Nearest_Station_Kawanishinoseguchi,Nearest_Station_Kiyoshikojin,Nearest_Station_Mefujinja,Nearest_Station_Nakayamadera,Nearest_Station_Nakayamakannon,Nearest_Station_Nigawa,Nearest_Station_Obayashi (Hyogo),Nearest_Station_Sakasegawa,Nearest_Station_Takarazuka,Nearest_Station_Takarazukaminamiguchi,Nearest_Station_Takedao,Nearest_Station_Takiyama,Nearest_Station_Uneno,Nearest_Station_Yamamoto (Hyogo),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
