,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gifu Prefecture,Municipality_Kakamigahara City,District_Higashiyama,District_Jogocho,District_Kakamifunayamacho,District_Kakamihigashimachi,District_Kakaminishimachi,District_Kakamiogasecho,District_Kakamiyamanomaecho,District_Kaminakayacho,District_Kamiokicho,District_Kawashimakasadamachi,District_Kawashimakitayamamachi,District_Kawashimakoamimachi,District_Kawashimakodamachi,District_Kawashimamatsubaramachi,District_Kawashimamatsukuramachi,District_Kawashimamidorimachi,District_Kawashimawatarimachi,District_Kozanocho,District_Maedohigashimachi,District_Maedonishimachi,District_Matsugaoka,District_Matsumotocho,District_Miicho,District_Miihigashimachi,District_Miikitamachi,District_Nakaawaracho,District_Nakaazumacho,District_Nakadaitocho,District_Nakadoyamacho,District_Nakafudogaoka,District_Nakahabashitacho,District_Nakahamamicho,District_Nakahigashinocho,District_Nakahinodecho,District_Nakahiyoshicho,District_Nakaishiyamacho,District_Nakakarayamacho,District_Nakakirinocho,District_Nakakitaboracho,District_Nakakitasakaemachi,District_Nakakotogaokacho,District_Nakakusunokicho,District_Nakamaeborashimmachi,District_Nakamaenocho,District_Nakamidorimachi,District_Nakaminamisakaemachi,District_Nakamiyauracho,District_Nakamonzencho,District_Nakamotomachi,District_Nakanagatsukacho,District_Nakanishiichibacho,District_Nakanishinomachi,District_Nakanishiuracho,District_Nakanobatacho,District_Nakanobunagacho,District_Nakaodacho,District_Nakaoidacho,District_Nakasaiwaicho,District_Nakasakaemachi,District_Nakasakuramachi,District_Nakashindencho,District_Nakashinkanocho,District_Nakashinnakacho,District_Nakashonancho,District_Nakasumiyoshicho,District_Nakataiheicho,District_Nakatoacho,District_Nakatoshincho,District_Nakayamashitacho,District_Nakayamaushirocho,District_Nakayuuhigaokacho,District_Narukiyocho,District_Nyukaicho,District_Onocho,District_Ozakikitamachi,District_Ozakiminamimachi,District_Ozakinishimachi,District_Ozanocho,District_Ryokuemminami,District_Ryokuenkita,District_Ryokuennaka,District_Ryokuennishi,District_Sakuragicho,District_Shimogiricho,District_Shin-unumadai,District_Soharaasahimachi,District_Soharachuocho,District_Soharafuruichibacho,District_Soharahanazonocho,District_Soharahigashijimacho,District_Soharakakizawacho,District_Soharakibocho,District_Soharakichishincho,District_Soharakikuzonocho,District_Soharakiyozumicho,District_Soharakoamachi,District_Soharakumatacho,District_Soharamidorimachi,District_Soharamikakinocho,District_Soharamiyadaicho,District_Soharamurasamecho,District_Soharanoguchicho,District_Soharaoshimacho,District_Sohararokkencho,District_Soharasakaemachi,District_Soharasakaicho,District_Soharasanaecho,District_Soharasarukocho,District_Soharasawagamicho,District_Soharaseiuncho,District_Soharashimasakicho,District_Soharashinsakaemachi,District_Soharashinseicho,District_Soharaterajimacho,District_Soharatoeicho,District_Soharatoyamacho,District_Soharatsukiokacho,District_Soharayoshinocho,District_Soharazuiuncho,District_Suecho,District_Tsutsujigaoka,District_Unumaasahimachi,District_Unumadai,District_Unumafuruichibacho,District_Unumahabacho,District_Unumahigashimachi,District_Unumahoshakujicho,District_Unumakakamigaharacho,District_Unumakawasakicho,District_Unumakoigicho,District_Unumamarukocho,District_Unumaminamimachi,District_Unumamitsuikecho,District_Unumanishimachi,District_Unumaoigicho,District_Unumayamazakicho,District_Yamawakicho,Nearest_Station_Haba (Gifu),Nearest_Station_Kagamigahara,Nearest_Station_Kakamigaharashiyakushomae,Nearest_Station_Kisogawa,Nearest_Station_Konan (Aichi),Nearest_Station_Meidenkakamigahara,Nearest_Station_Mikakino,Nearest_Station_Naka,Nearest_Station_Nijikken,Nearest_Station_None,Nearest_Station_Ogase,Nearest_Station_Rokken (Gifu),Nearest_Station_Shiminkoenmae,Nearest_Station_Shin-unuma,Nearest_Station_Shinkano,Nearest_Station_Shinnaka,Nearest_Station_Sohara,Nearest_Station_Takadabashi,Nearest_Station_Unuma,Nearest_Station_Unumajuku,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
