,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aomori Prefecture,Municipality_Hachinohe City,District_Aoba,District_Asahigaoka,District_Choja,District_Fukiage,District_Hattaro,District_Hibakari,District_Higashihakusandai,District_Ichibancho,District_Ishido,District_Kashiwazaki,District_Kawaragi,District_Kitahakusandai,District_Koda,District_Konakano,District_Korekawa,District_Koyo,District_Matsugaoka,District_Minamihakusandai,District_Minamiruike,District_Minatotakadai,District_Misakidai,District_Naganawashiro,District_Nagane,District_Nejo,District_Niidanishi,District_Nishihakusandai,District_Numadate,District_Oaza Bancho,District_Oaza Ichikawamachi,District_Oaza Ishitearai,District_Oaza Jobancho,District_Oaza Kajicho,District_Oaza Kamikachishicho,District_Oaza Kamikumicho,District_Oaza Kanehama,District_Oaza Kawaragi,District_Oaza Korekawa,District_Oaza Kushihiki,District_Oaza Matsudate,District_Oaza Mihono,District_Oaza Mikkamachi,District_Oaza Minatomachi,District_Oaza Motokajicho,District_Oaza Myo,District_Oaza Naganawashiro,District_Oaza Nakaibayashi,District_Oaza Nejo,District_Oaza Niida,District_Oaza Nukazuka,District_Oaza Okubo,District_Oaza Ruike,District_Oaza Sakaushi,District_Oaza Samemachi,District_Oaza Sawasato,District_Oaza Shiriuchimachi,District_Oaza Shiroganemachi,District_Oaza Tamonoki,District_Oaza Tamukai,District_Oaza Tokaichi,District_Oaza Toyosakimachi,District_Oaza Tsutsumicho,District_Oaza Uruichi,District_Oaza Uwano,District_Oaza Yamabushikoji,District_Oaza Yawata,District_Ruike,District_Sakuragaoka,District_Shimminato,District_Shimonaga,District_Shirogane,District_Shiroganedai,District_Shiroshita,District_Suwa,District_Tagadai,District_Takasu,District_Tamukai,District_Uchimaru,District_Uruichi,Nearest_Station_Hachinohe,Nearest_Station_Honhachinohe,Nearest_Station_Kanehama,Nearest_Station_Kitatakaiwa,Nearest_Station_Konakano,Nearest_Station_Misawa (Aomori),Nearest_Station_Mutsuichikawa,Nearest_Station_Mutsuminato,Nearest_Station_Mutsushirahama,Nearest_Station_Naganawashiro,Nearest_Station_None,Nearest_Station_Okuki,Nearest_Station_Same,Nearest_Station_Shimoda,Nearest_Station_Shirogane,Nearest_Station_Tanesashikaigan,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
