,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Prefecture_Hokkaido,Municipality_Date City,District_Ajirocho,District_Aramachi,District_Asahicho,District_Barajima,District_Funaokacho,District_Fushiguro,District_Hagiwaracho,District_Hakozaki,District_Higashihamacho,District_Higashisekinaicho,District_Higashiusucho,District_Hobaramachi,District_Hobaramachihashirada,District_Hobaramachikamihobara,District_Hobaramachimizuho,District_Hobaramachiniida,District_Hobaramachiodatsume,District_Hobaramachioizumi,District_Hobaramachitokorozawa,District_Hoshikuden,District_Hosoya,District_Ippongi,District_Ipponsugi,District_Kagota,District_Kajiyagawa,District_Kaminagawacho,District_Kashimacho,District_Katamachi,District_Kawaramachi,District_Kitakoganecho,District_Kitaushiro,District_Kiyozumicho,District_Kunezuma,District_Kutsugata,District_Matsugaecho,District_Minamibori,District_Minamikoganecho,District_Minamimarefucho,District_Minamiusucho,District_Mizunuki,District_Motomachi,District_Mukaiusucho,District_Nagawacho,District_Nakahata,District_Nakamichi,District_Neda,District_Negishi,District_Nishihamacho,District_Nishikicho,District_Ogida,District_Omachi,District_Rogetsucho,District_Ryozemmachikakeda,District_Ryozemmachishimooguni,District_Sakanoshita,District_Sawada,District_Shimmachi,District_Shimoshiwada,District_Shiwadamae,District_Sorimachi,District_Suenagacho,District_Suwano,District_Takeharacho,District_Tamachi,District_Tatenochi,District_Tateyamacho,District_Tateyamashitacho,District_Tsukahata,District_Umemotocho,District_Usucho,District_Wakkaoicho,District_Yamashitacho,District_Yanagawamachi,District_Yanagawamachiaobacho,District_Yanagawamachiawano,District_Yanagawamachifunyu,District_Yanagawamachihosoya,District_Yanagawamachiisazawa,District_Yanagawamachikibogaoka,District_Yanagawamachininofukuro,District_Yanagawamachinitta,District_Yanagawamachiozeki,District_Yanagawamachisaiwaicho,District_Yanagawamachisakuracho,District_Yanagawamachiyanagida,District_Yanagawamachiyokodai,District_Yanagiuchi,Nearest_Station_Date,Nearest_Station_Datemonbetsu,Nearest_Station_Fukushima (Fukushima),Nearest_Station_Higashifukushima,Nearest_Station_Hobara,Nearest_Station_Kabuto,Nearest_Station_Kamihobara,Nearest_Station_Kitafunaoka,Nearest_Station_Kogane (Hokkaido),Nearest_Station_Mareppu,Nearest_Station_Nagawa,Nearest_Station_Niida,Nearest_Station_Nitta (Fukushima),Nearest_Station_Oizumi (Fukushima),Nearest_Station_Takako,Nearest_Station_Tomino,Nearest_Station_Usu,Nearest_Station_Yanagawa (Fukushima),Nearest_Station_Yanagawakibonomorikoenmae,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
