,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Tokyo,Municipality_Setagaya Ward,District_Akatsutsumi,District_Chitosedai,District_Daita,District_Daizawa,District_Fukasawa,District_Funabashi,District_Gotokuji,District_Hachiman-yama,District_Hanegi,District_Higashitamagawa,District_Ikejiri,District_Kamata,District_Kamikitazawa,District_Kaminoge,District_Kamisoshigaya,District_Kamiuma,District_Kamiyoga,District_Kasuya,District_Kinuta,District_Kitakarasuyama,District_Kitami,District_Kitazawa,District_Komazawa,District_Kyodo,District_Kyuden,District_Matsubara,District_Minamikarasuyama,District_Mishuku,District_Miyasaka,District_Nakamachi,District_Noge,District_Nozawa,District_Ohara,District_Okamoto,District_Okura,District_Okusawa,District_Oyamadai,District_Sakura,District_Sakuragaoka,District_Sakurajosui,District_Sakurashimmachi,District_Sangenjaya,District_Seijo,District_Seta,District_Setagaya,District_Shimmachi,District_Shimouma,District_Soshigaya,District_Taishido,District_Tamagawa,District_Tamagawadai,District_Tamagawaden-enchofu,District_Tamazutsumi,District_Todoroki,District_Tsurumaki,District_Umegaoka,District_Unane,District_Wakabayashi,District_Yoga,Nearest_Station_Chitosefunabashi,Nearest_Station_Chitosekarasuyama,Nearest_Station_Daitabashi,Nearest_Station_Den-enchofu,Nearest_Station_Fujimigaoka,Nearest_Station_Futakotamagawa,Nearest_Station_Gakugeidaigaku,Nearest_Station_Gotokuji,Nearest_Station_Hachiman-yama,Nearest_Station_Higashikitazawa,Nearest_Station_Higashimatsubara,Nearest_Station_Ikejiriohashi,Nearest_Station_Ikenoue,Nearest_Station_Ishikawadai,Nearest_Station_Jiyugaoka (Tokyo),Nearest_Station_Kamikitazawa,Nearest_Station_Kamimachi,Nearest_Station_Kaminoge,Nearest_Station_Kitami,Nearest_Station_Komabatodaimae,Nearest_Station_Komazawadaigaku,Nearest_Station_Kugayama,Nearest_Station_Kuhonbutsu,Nearest_Station_Kyodo,Nearest_Station_Matsubara (Tokyo),Nearest_Station_Meidaimae,Nearest_Station_Midorigaoka (Tokyo),Nearest_Station_Miyanosaka,Nearest_Station_Nishitaishido,Nearest_Station_Oimachi,Nearest_Station_Okusawa,Nearest_Station_Oyamadai,Nearest_Station_Rokakoen,Nearest_Station_Sakurajosui,Nearest_Station_Sakurashinmachi,Nearest_Station_Sangenjaya,Nearest_Station_Sasazuka,Nearest_Station_Seijogakuenmae,Nearest_Station_Sengawa,Nearest_Station_Setagaya,Nearest_Station_Setagayadaita,Nearest_Station_Shimokitazawa,Nearest_Station_Shimotakaido,Nearest_Station_Shindaita,Nearest_Station_Shoinjinjamae,Nearest_Station_Soshigayaokura,Nearest_Station_Tamagawa,Nearest_Station_Todoroki,Nearest_Station_Toritsudaigaku,Nearest_Station_Umegaoka,Nearest_Station_Wakabayashi (Tokyo),Nearest_Station_Yamashita (Tokyo),Nearest_Station_Yoga,Nearest_Station_Yukigayaotsuka,Nearest_Station_Yutenji,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_2LK,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_6DK,Layout_6LDK,Layout_Duplex,Layout_Open Floor,Layout_Studio Apartment,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
