,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Chiba Prefecture,Municipality_Funabashi City,District_Asahicho,District_Azumacho,District_Fujiwara,District_Futagocho,District_Futawahigashi,District_Futawanishi,District_Gyoda,District_Gyodacho,District_Hamacho,District_Hasamacho,District_Higashifunabashi,District_Higashinakayama,District_Hinode,District_Honcho,District_Hongocho,District_Ichiba,District_Innai,District_Jimbocho,District_Kaijin,District_Kaijincho,District_Kaijinchohigashi,District_Kaijinchominami,District_Kaijinchonishi,District_Kamiyamacho,District_Kanasugi,District_Kanasugicho,District_Kanehoricho,District_Kitahoncho,District_Komegasakicho,District_Komurocho,District_Konodacho,District_Kosaku,District_Kowagamacho,District_Koyadai,District_Kusugayamacho,District_Maebarahigashi,District_Maebaranishi,District_Maekaizukacho,District_Magomecho,District_Magomenishi,District_Maruyama,District_Matsugaoka,District_Midoridai,District_Minamihoncho,District_Minamikaijin,District_Minamimisaki,District_Minatocho,District_Misaki,District_Miyagidai,District_Miyama,District_Miyamoto,District_Motonakayama,District_Nakanoki,District_Nanabayashicho,District_Narashino,District_Narashinodai,District_Natsumi,District_Natsumicho,District_Natsumidai,District_Ninomiya,District_Nishifuna,District_Nishinarashino,District_Oanacho,District_Oanakita,District_Oanaminami,District_Sakaecho,District_Sakigaoka,District_Shibayama,District_Shintakane,District_Surugadai,District_Suzumicho,District_Takanecho,District_Takanedai,District_Takidai,District_Takidaicho,District_Takinoi,District_Toyotomicho,District_Tsuboicho,District_Tsuboihigashi,District_Tsuboinishi,District_Wakamatsu,District_Yakigaya,District_Yakigayacho,District_Yakuendai,District_Yakuendaicho,District_Yamate,Nearest_Station_Barakinakayama,Nearest_Station_Daijingushita,Nearest_Station_Funabashi,Nearest_Station_Funabashihoten,Nearest_Station_Funabashikeibajo,Nearest_Station_Funabashinichidaimae,Nearest_Station_Futamatashinmachi,Nearest_Station_Futawamukodai,Nearest_Station_Hasama,Nearest_Station_Higashifunabashi,Nearest_Station_Higashikaijin,Nearest_Station_Higashinakayama,Nearest_Station_Kaijin,Nearest_Station_Kamagaya,Nearest_Station_Kamagayadaibutsu,Nearest_Station_Keiseifunabashi,Nearest_Station_Keiseinakayama,Nearest_Station_Keiseinishifuna,Nearest_Station_Keiseiokubo,Nearest_Station_Kitanarashino,Nearest_Station_Komuro,Nearest_Station_Maebara,Nearest_Station_Magomezawa,Nearest_Station_Mimomi,Nearest_Station_Minamifunabashi,Nearest_Station_Misaki,Nearest_Station_Narashino,Nearest_Station_Nishifunabashi,Nearest_Station_None,Nearest_Station_Shimousanakayama,Nearest_Station_Shinfunabashi,Nearest_Station_Shinnarashino,Nearest_Station_Shiroi,Nearest_Station_Takanekido,Nearest_Station_Takanekodan,Nearest_Station_Takifudo,Nearest_Station_Tsudanuma,Nearest_Station_Tsukada,Nearest_Station_Yachiyomidorigaoka,Nearest_Station_Yakuendai,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
