,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Okayama Prefecture,Municipality_Kurashiki City,District_Achi,District_Amakidai,District_Aoe,District_Aruki,District_Asabara,District_Bakurocho,District_Chayamachi,District_Chuo,District_Fujitocho,District_Fukudacho,District_Fukue,District_Fukui,District_Fukushima,District_Funaochofunao,District_Funaochomizue,District_Futago,District_Futsukaichi,District_Hachiken-ya,District_Hachiojicho,District_Hamamachi,District_Hamanochaya,District_Hashima,District_Hayashi,District_Hayataka,District_Hibata,District_Higashimachi,District_Higashitomii,District_Higashitsubuura,District_Higashizuka,District_Hinodecho,District_Hirata,District_Hiroe,District_Hiyosecho,District_Horinan,District_Ikusaka,District_Inarimachi,District_Itsukaichi,District_Joto,District_Kamejima,District_Kameyama,District_Kamitomii,District_Kanda,District_Kasuyama,District_Katashimacho,District_Kawairi,District_Kawanishimachi,District_Kimi,District_Kitahamacho,District_Kitase,District_Kojimaajino,District_Kojimaajinojo,District_Kojimaajinokami,District_Kojimaakasaki,District_Kojimaatsu,District_Kojimaekimae,District_Kojimahiedacho,District_Kojimakaminocho,District_Kojimakarakoto,District_Kojimakayo,District_Kojimamotohamacho,District_Kojimaogawa,District_Kojimaogawacho,District_Kojimashimonocho,District_Kojimashionasu,District_Kojimatanokuchi,District_Kojimayanaidacho,District_Komoike,District_Kotobukicho,District_Kurashiki-heights,District_Kurisaka,District_Kuroishi,District_Kurosaki,District_Kushida,District_Mabichoarii,District_Mabichohattori,District_Mabichoichiba,District_Mabichokaminima,District_Mabichokawabe,District_Mabichookada,District_Mabichoosaki,District_Mabichose,District_Mabichoshimonima,District_Mabichotsujita,District_Mabichoyata,District_Matsue,District_Matsushima,District_Minamimachi,District_Minamise,District_Mitsuda,District_Miwa,District_Miyamae,District_Mizue,District_Mizushimaaioicho,District_Mizushimahigashikawacho,District_Mizushimahigashitokiwacho,District_Mizushimahigashiyayoicho,District_Mizushimakawasakidoori,District_Mizushimakitakamejimacho,District_Mizushimakitakasugacho,District_Mizushimakitamizuhocho,District_Mizushimaminamikamejimacho,District_Mizushimaminamikasugacho,District_Mizushimaminamimidorimachi,District_Mizushimaminamimizuhocho,District_Mizushimaminamisaiwaicho,District_Mizushimamyojincho,District_Mizushimanishichidoricho,District_Mizushimanishikotobukicho,District_Mizushimanishisakaemachi,District_Mizushimanishiyayoicho,District_Mukoyama,District_Nakaobie,District_Nakase,District_Nakashima,District_Nakasho,District_Nakashodanchi,District_Nishiachicho,District_Nishida,District_Nishinakashinden,District_Nishioka,District_Nishitomii,District_Nishizaka,District_Obara,District_Obatake,District_Obitaka,District_Oimatsucho,District_Ojima,District_Oki,District_Okishimmachi,District_Ouchi,District_Saiwaicho,District_Sakazu,District_Sasaoki,District_Shijuse,District_Shimosho,District_Shimotsui,District_Shimotsuifukiage,District_Shinden,District_Shinkurashikiekimae,District_Shoshimmachi,District_Sobara,District_Sukeyasu,District_Takasuka,District_Tamashima,District_Tamashimaagasaki,District_Tamashimachuocho,District_Tamashimahattori,District_Tamashimakashiwadai,District_Tamashimakashiwajima,District_Tamashimakurosaki,District_Tamashimakurosakishimmachi,District_Tamashimamichigoe,District_Tamashimamichiguchi,District_Tamashimanagao,District_Tamashimaotoshima,District_Tamashimasue,District_Tamashimatsumasaki,District_Tamashimauwanari,District_Tamashimayashima,District_Tamashimayuuzaki,District_Tanoue,District_Tanoueshimmachi,District_Toba,District_Tokubo,District_Tsubue,District_Tsubuura,District_Tsurajima,District_Tsurajimacho,District_Tsurajimachuo,District_Tsurugata,District_Tsurunoura,District_Urada,District_Yabe,District_Yamaji,District_Yasue,District_Yobimatsu,District_Yoshioka,Nearest_Station_Bitchukurese,Nearest_Station_Chayamachi,Nearest_Station_Fukui (Okayama),Nearest_Station_Hayashima,Nearest_Station_Kaminocho,Nearest_Station_Kawabejuku,Nearest_Station_Kibinomakibi,Nearest_Station_Kimi,Nearest_Station_Kojima,Nearest_Station_Konko,Nearest_Station_Kuguhara,Nearest_Station_Kurashiki,Nearest_Station_Kyujomae (Okayama),Nearest_Station_Mitsubishijikomae,Nearest_Station_Mizushima,Nearest_Station_Nakasho,Nearest_Station_Nishiachi,Nearest_Station_Nishitomii,Nearest_Station_Niwase,Nearest_Station_None,Nearest_Station_Sakae (Okayama),Nearest_Station_Shinkurashiki,Nearest_Station_Soja,Nearest_Station_Tokiwa (Okayama),Nearest_Station_Uematsu,Nearest_Station_Urada (Okayama),Nearest_Station_Yayoi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,"Transactional factors_Dealings including valueless house,Dealings including private road",Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
