,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Minato Ward,Nagoya City",District_Aburayacho,District_Akiha,District_Chidori,District_Chikumoricho,District_Chita,District_Chitose,District_Dongocho,District_Enjakucho,District_Fujimae,District_Fujitaka,District_Fukumae,District_Fukuta,District_Fukuya,District_Hama,District_Happyakujima,District_Harutano,District_Hatanaka,District_Higashichaya,District_Higashidongocho,District_Higashikanita,District_Hojin,District_Hojincho,District_Honguucho,District_Honguushimmachi,District_Inaei,District_Iriba,District_Irifune,District_Irohacho,District_Ishincho,District_Jimbeetoori,District_Jinguuji,District_Juichiya,District_Kanefunecho,District_Kanseicho,District_Kawamacho,District_Kawanishitoori,District_Kawasono,District_Kibacho,District_Koei,District_Kogasu,District_Kohokucho,District_Komei,District_Koraku,District_Koyo,District_Kubancho,District_Maruikecho,District_Meiko,District_Meishicho,District_Meisho,District_Minamijubancho,District_Minamijuichibancho,District_Nakagawahommachi,District_Nishichaya,District_Nishifukuta,District_Nishikawacho,District_Nishikimachi,District_Noseki,District_Onishi,District_Osu,District_Otemachi,District_Ryuguucho,District_Saiwaicho,District_Sakigakecho,District_Sanomachi,District_Sendoba,District_Shichibancho,District_Shichitanno,District_Shinagawacho,District_Shinchaya,District_Shinfunecho,District_Shinkawacho,District_Shohocho,District_Shotokucho,District_Sunamicho,District_Sunaricho,District_Taimeicho,District_Takagicho,District_Takarauracho,District_Tatsumicho,District_Tochi,District_Tochicho,District_Tokaitori,District_Tsukane,District_Tsukisancho,District_Zenhokucho,District_Zennancho,District_Zenshincho,District_Zenshinhommachi,Nearest_Station_Arako,Nearest_Station_Arakogawakoen,Nearest_Station_Dotoku,Nearest_Station_Fushiya,Nearest_Station_Inaei,Nearest_Station_Kintetsukanie,Nearest_Station_Minatokuyakusho,Nearest_Station_Nagoyakeibajomae,Nearest_Station_Nagoyako,Nearest_Station_Nakajima (Aichi),Nearest_Station_Noseki,Nearest_Station_Toda (Aichi),Nearest_Station_Tokaidori,Nearest_Station_Tsukijiguchi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
