,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saitama Prefecture,Municipality_Tokorozawa City,District_Aobadai,District_Asahicho,District_Enokicho,District_Hanazono,District_Hayashi,District_Higashiaraicho,District_Higashicho,District_Higashisayamagaoka,District_Higashisumiyoshi,District_Higashitokorozawa,District_Higashitokorozawawada,District_Hiyoshicho,District_Horinouchi,District_Hoshinomiya,District_Iwaokacho,District_Izumicho,District_Kamiarai,District_Kanayamacho,District_Keyakidai,District_Kitaharacho,District_Kitamachi,District_Kitanaka,District_Kitano,District_Kitanominami,District_Kitatokorozawacho,District_Kitayuurakucho,District_Kobushicho,District_Kojiya,District_Kotesashicho,District_Kotesashidai,District_Kotesashiminami,District_Kotesashimotomachi,District_Kotobukicho,District_Koyocho,District_Kusunokidai,District_Matsubacho,District_Matsugaoka,District_Midoricho,District_Miharacho,District_Mikajima,District_Minamisumiyoshi,District_Miyamotocho,District_Miyukicho,District_Motomachi,District_Nakaarai,District_Nakatomiminami,District_Nishiaraicho,District_Nishisayamagaoka,District_Nishisumiyoshi,District_Nishitokorozawa,District_Oaza Arahata,District_Oaza Hongo,District_Oaza Kamegane,District_Oaza Kamegaya,District_Oaza Kamiyamaguchi,District_Oaza Kamiyasumatsu,District_Oaza Kitaakitsu,District_Oaza Kitaiwaoka,District_Oaza Kume,District_Oaza Matsugo,District_Oaza Minaminagai,District_Oaza Nakatomi,District_Oaza Shimoarai,District_Oaza Shimotomi,District_Oaza Shimoyasumatsu,District_Oaza Shiro,District_Oaza Ushinuma,District_Oaza Yamaguchi,District_Sayamagaoka,District_Tokorozawashimmachi,District_Wagahara,District_Wakamatsucho,District_Wakasa,District_Yayoicho,District_Yuurakucho,Nearest_Station_Akitsu,Nearest_Station_Higashitokorozawa,Nearest_Station_Iriso,Nearest_Station_Kiyose,Nearest_Station_Kokukoen,Nearest_Station_Kotesashi,Nearest_Station_Musashifujisawa,Nearest_Station_Nishitokorozawa,Nearest_Station_Sayamagaoka,Nearest_Station_Sayamashi,Nearest_Station_Seibuen,Nearest_Station_Seibukyujomae,Nearest_Station_Seibuyuenchi,Nearest_Station_Shimoyamaguchi,Nearest_Station_Shin-akitsu,Nearest_Station_Shinsayama,Nearest_Station_Shintokorozawa,Nearest_Station_Tokorozawa,Nearest_Station_Yuenchinishi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
