,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Osaka Prefecture,Municipality_Hirakata City,District_Amanogawacho,District_Asahigaokacho,District_Deguchi,District_Fujisakahigashimachi,District_Fujisakakitamachi,District_Fujisakamotomachi,District_Fujisakanishimachi,District_Goten-yamacho,District_Hashiridani,District_Higashikori,District_Higashimakinocho,District_Higashinakaburi,District_Higashiyama,District_Hinouecho,District_Hirakatakaminocho,District_Hirakatamotomachi,District_Hoshigaoka,District_Ikagahigashimachi,District_Ikagakitamachi,District_Ikaganishimachi,District_Ikagasakaemachi,District_Ikenomiya,District_Isoshimaminamimachi,District_Kamijimacho,District_Kawaharacho,District_Kikugaokaminamimachi,District_Kitanakaburi,District_Kitayama,District_Koganeno,District_Korien-yamanotecho,District_Koriencho,District_Korigaoka,District_Koyamichi,District_Kuzuhahanazonocho,District_Kuzuhamisaki,District_Kuzuhanakamachi,District_Kuzuhanamiki,District_Kuzuhanoda,District_Kuzuhaoka,District_Machikuzuha,District_Makinokitamachi,District_Makinosaka,District_Makinoshimojimacho,District_Meguri,District_Minamifunahashi,District_Minamikuzuha,District_Minaminakaburi,District_Mitsuyacho,District_Miyakogaokacho,District_Miyanosaka,District_Nagaokagumachi,District_Nagaomotomachi,District_Nagaonishimachi,District_Nagaotanimachi,District_Nagaotogecho,District_Nagisanishi,District_Nakamiyahommachi,District_Nakamiyakitamachi,District_Nasuzukuri,District_Nasuzukurikitamachi,District_Nishifunahashi,District_Nishikin-ya,District_Nishimakino,District_Nishitamiyacho,District_Ogaitocho,District_Okahommachi,District_Okaminamicho,District_Okayamatecho,District_Sakuragaokacho,District_Shakusonjicho,District_Shimmachi,District_Shodaihigashimachi,District_Suikoencho,District_Taguchiyama,District_Takatsukacho,District_Tamiyahommachi,District_Tsudaekimae,District_Tsudayamate,District_Ueno,District_Uyamacho,District_Uyamahigashimachi,Nearest_Station_Fujisaka,Nearest_Station_Goten-yama,Nearest_Station_Hirakatakoen,Nearest_Station_Hirakatashi,Nearest_Station_Hoshigaoka (Osaka),Nearest_Station_Katanoshi,Nearest_Station_Korien,Nearest_Station_Kozenji,Nearest_Station_Kozu,Nearest_Station_Kuzuha,Nearest_Station_Makino,Nearest_Station_Matsuiyamate,Nearest_Station_Miyanosaka,Nearest_Station_Murano,Nearest_Station_Nagao (Osaka),Nearest_Station_Neyagawashi,Nearest_Station_Tsuda,Layout_1DK,Layout_1K,Layout_1LDK,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4DK,Layout_4K,Layout_4LDK,Layout_5LDK,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
