,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tottori Prefecture,Municipality_Tottori City,District_Aioicho,District_Akisato,District_Aobacho,District_Aoyachoaoya,District_Baba,District_Bogaki,District_Daikakuji,District_Daikumachigashira,District_Den-encho,District_Eirakuonsencho,District_Engoji,District_Entsuuji,District_Ezakicho,District_Ezu,District_Fukubechoamo,District_Fukubechotakae,District_Fukubechoyuyama,District_Furuichi,District_Furumi,District_Fuse,District_Fushino,District_Genkocho,District_Gyotoku,District_Hamasaka,District_Hamasakahigashi,District_Hattori,District_Higashiimazaike,District_Higashimachi,District_Higashioro,District_Hochonimmachi,District_Hommachi,District_Imamachi,District_Iwakura,District_Iwayoshi,District_Kajimachi,District_Kakuji,District_Kanazawa,District_Kano,District_Karochokita,District_Karochominami,District_Karochonishi,District_Katahara,District_Katsuragi,District_Katsurami,District_Kawabata,District_Kawaharachoayugaoka,District_Kawaharachofukurogawara,District_Kawaharachohiketa,District_Kawaharachokawahara,District_Kawaharachonakai,District_Kawaharachosanuki,District_Kawaramachi,District_Ketakachohamamura,District_Ketakachokachimi,District_Ketakachokitahama,District_Ketakachoshimmachi,District_Ketakachoshimomitsumoto,District_Ketakachoshimosakamoto,District_Ketakachoyatsukami,District_Kitazono,District_Kokufuchoaso,District_Kokufuchobunjo,District_Kokufuchoinabagaoka,District_Kokufuchomachiya,District_Kokufuchomitani,District_Kokufuchomiyanoshita,District_Kokufuchoshindoori,District_Kotobukicho,District_Koyamachohigashi,District_Koyamachokita,District_Koyamachominami,District_Koyamachonishi,District_Kozai,District_Kumoyama,District_Kuritanicho,District_Maruyamacho,District_Matoba,District_Matsubara,District_Matsunamicho,District_Midorigaoka,District_Mihagino,District_Minamimachi,District_Minamiyasunaga,District_Minamiyoshikata,District_Miyamaguchi,District_Miyanaga,District_Mochigasechomochigase,District_Motomachi,District_Motouomachi,District_Myotokuji,District_Nakamachi,District_Nakaoro,District_Negidani,District_Nikaimachi,District_Nishientsuuji,District_Nishihonji,District_Nishimachi,District_Nosaka,District_Oenokicho,District_Ogimachi,District_Okeyamachi,District_Okui,District_Okute,District_Omokage,District_Oyuminocho,District_Sakaemachi,District_Sakuradani,District_Satoni,District_Shikanochoimaichi,District_Shikanochoshikano,District_Shimmachi,District_Shimoajino,District_Shin,District_Shitori,District_Shorenji,District_Suehiroonsencho,District_Sugizaki,District_Suzu,District_Tachikawacho,District_Takazumi,District_Takiyama,District_Tariyama,District_Tashima,District_Teramachi,District_Tokunoo,District_Tokuyoshi,District_Tomiyasu,District_Tsunoi,District_Uebara,District_Uemachi,District_Wakabadaikita,District_Wakabadaiminami,District_Wakasamachi,District_Yamashirocho,District_Yasunaga,District_Yayoicho,District_Yoshida,District_Yoshikata,District_Yoshikatacho,District_Yoshikataonsen,District_Yoshinari,District_Yoshinariminamimachi,District_Yoshiokaonsencho,District_Yutokorocho,District_Zaimokucho,Nearest_Station_Aoya,Nearest_Station_Fukube,Nearest_Station_Hamamura,Nearest_Station_Hogashikoge,Nearest_Station_Hogi,Nearest_Station_Kawahara,Nearest_Station_Koyama,Nearest_Station_Kunifusa,Nearest_Station_Mochigase,Nearest_Station_Suetsune,Nearest_Station_Tottori,Nearest_Station_Tottoridaigakumae,Nearest_Station_Tsunoi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
