,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Nagano Prefecture,Municipality_Iida City,Municipality_Matsumoto City,Municipality_Nagano City,Municipality_Saku City,Municipality_Ueda City,District_Agata,District_Amorikoichi,District_Aokijimamachi,District_Arigasakidai,District_Chuo,District_Chuokita,District_Chuonishi,District_Edomachi,District_Fukashi,District_Futaba,District_Hakoshimizu,District_Hara,District_Hata,District_Higashichuodori,District_Hiratanishi,District_Hommachi,District_Honjo,District_Idegawamachi,District_Igawajo,District_Imachi,District_Inasatomachichuo,District_Ishishiba,District_Iwamurada,District_Josei,District_Kakeyuonsen,District_Kawanakajimamachi,District_Kiri,District_Kirihara,District_Kitafukashi,District_Kosato,District_Metoba,District_Minamichitose,District_Minamimatsumoto,District_Minamitakada,District_Miwa,District_Miyata,District_Motomachi,District_Nagase,District_Nagisa,District_Nakagosho,District_Namiyanagi,District_Nishiwada,District_Nomizomokko,District_Oaza Higashiwada,District_Oaza Inaba,District_Oaza Kurita,District_Oaza Minaminagano,District_Oaza Miwa,District_Oaza Nagano,District_Oaza Naganonagatocho,District_Oaza Nakagosho,District_Oaza Nishinagano,District_Oaza Nishiowaribe,District_Oaza Shimadachi,District_Oaza Shimauchi,District_Oaza Takada,District_Oaza Tsuruga,District_Ote,District_Sakudairaekikita,District_Sashideminami,District_Sawamura,District_Shimizu,District_Shinonoifusetakada,District_Shinonoiombegawa,District_Shonai,District_Takamiyahigashi,District_Takamiyakita,District_Tenjin,District_Tokida,District_Tokiiri,District_Toridemachi,District_Towacho,District_Tsukama,District_Uematsu,District_Uzuhashi,District_Wakasato,District_Yanagimachi,District_Yawatamachi,District_Yokota,District_Yoshida,Nearest_Station_Amori,Nearest_Station_Gondo,Nearest_Station_Hirata (Nagano),Nearest_Station_Hongo (Nagano),Nearest_Station_Iida,Nearest_Station_Imai,Nearest_Station_Inayawata,Nearest_Station_Kawanakajima,Nearest_Station_Kirihara (Nagano),Nearest_Station_Kitamatsumoto,Nearest_Station_Kitanagano,Nearest_Station_Matsumoto,Nearest_Station_Minamimatsumoto,Nearest_Station_Moriguchi,Nearest_Station_Nagano (JR/Shinano),Nearest_Station_Nagisa (Nagano),Nearest_Station_Nakagomi,Nearest_Station_Nishimatsumoto,Nearest_Station_None,Nearest_Station_Oya,Nearest_Station_Sakudaira,Nearest_Station_Sakuramachi (Nagano),Nearest_Station_Shimauchi,Nearest_Station_Shimonogo,Nearest_Station_Shimoyamamura,Nearest_Station_Shinanoarai,Nearest_Station_Shinanokokubunji,Nearest_Station_Shinanoyoshida,Nearest_Station_Shinonoi,Nearest_Station_Shiyakushomae (Nagano),Nearest_Station_Ueda,Nearest_Station_Zenkojishita,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LK,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
