,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tochigi Prefecture,Municipality_Ashikaga City,District_Agatacho,District_Aioicho,District_Akamatsudai,District_Asahicho,District_Asakuracho,District_Awanoyacho,District_Chitosecho,District_Daicho,District_Egawacho,District_Eirakucho,District_Fujimicho,District_Fujimotocho,District_Fukuicho,District_Fukutomicho,District_Hajikacho,District_Hajikaminamicho,District_Hakaricho,District_Hanazonocho,District_Hasamacho,District_Higashisawaragocho,District_Honjo,District_Horigomecho,District_Ietomicho,District_Ikarugicho,District_Imafukucho,District_Isecho,District_Itakuracho,District_Kabasakicho,District_Kakabocho,District_Kamishibutarecho,District_Kariyadocho,District_Kashimacho,District_Kawasakicho,District_Kenoshimmachi,District_Komabacho,District_Kotobukicho,District_Maruyamacho,District_Masagocho,District_Matsudacho,District_Midoricho,District_Minamiomachi,District_Miyakitacho,District_Momogashiracho,District_Motogakucho,District_Nagusanakacho,District_Nakagawacho,District_Nishiaraicho,District_Nishibacho,District_Nishikicho,District_Nishinomiyacho,District_Nishisawaragocho,District_Nodacho,District_Ohashicho,District_Okubocho,District_Okudocho,District_Omaecho,District_Omatacho,District_Omataminamicho,District_Onumatacho,District_Otsukicho,District_Ozonecho,District_Sakaecho,District_Sarutacho,District_Satoyabacho,District_Shimadacho,District_Shimoshibutarecho,District_Shin-yamacho,District_Suehirocho,District_Sugetacho,District_Sukedo,District_Sukedohigashiyamacho,District_Sukedonakacho,District_Sukedoohashicho,District_Sukedoshin-yamacho,District_Tadakicho,District_Tadokorocho,District_Taishocho,District_Tajimacho,District_Takamatsucho,District_Tanakacho,District_Teraokacho,District_Tokiwacho,District_Tomoecho,District_Toori,District_Tsukiyacho,District_Tsunemicho,District_Wakakusacho,District_Yamagawacho,District_Yamashitacho,District_Yanadacho,District_Yanagiwaracho,District_Yatsukunugicho,District_Yawatacho,District_Yayoicho,District_Yobecho,District_Yoshicho,District_Yukiwacho,District_Yuurakucho,Nearest_Station_Agata,Nearest_Station_Ashikaga,Nearest_Station_Ashikaga Flower Park,Nearest_Station_Ashikagashi,Nearest_Station_Fukui,Nearest_Station_Omata (Tochigi),Nearest_Station_Tatara,Nearest_Station_Tobuizumi,Nearest_Station_Tomita (Tochigi),Nearest_Station_Yamamae,Nearest_Station_Yashuyamabe,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
