,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Yamaguchi Prefecture,Municipality_Hofu City,Municipality_Iwakuni City,Municipality_Shimonoseki City,Municipality_Shunan City,Municipality_Ube City,Municipality_Yamaguchi City,District_Akadacho,District_Akamacho,District_Akinehigashimachi,District_Akinekamimachi,District_Akinekitamachi,District_Akineminamimachi,District_Akinenishimachi,District_Amidaijicho,District_Aoi,District_Asahidoori,District_Asahimachi,District_Ayaragihommachi,District_Bunkyocho,District_Chikkocho,District_Chiyodacho,District_Chofudoinouchicho,District_Chofufurueshojicho,District_Chofukamenoko,District_Chofumaeyahatacho,District_Chofumatsubaracho,District_Chofumatsuodahommachi,District_Chofuminaminocho,District_Chofumishimacho,District_Chofunakadoihommachi,District_Chofusaigawa,District_Chofusamuraimachi,District_Chofusotouracho,District_Chuo,District_Chuocho,District_Dannouracho,District_Dojomonzen,District_Donomaecho,District_Ekidoori,District_Ekiminamimachi,District_Furukawacho,District_Hachioji,District_Hananocho,District_Hatabucho,District_Hatabuhommachi,District_Hatabumiyanoshitacho,District_Hayamacho,District_Hayatamacho,District_Hiedacho,District_Hiedanishimachi,District_Higashikotoshiba,District_Higashishibanakacho,District_Higashishinkawacho,District_Higashiyamacho,District_Higashiyamatomachi,District_Hikoshimaenouracho,District_Hirai,District_Hommachi,District_Hosoecho,District_Ichinomiyacho,District_Ichinomiyahommachi,District_Ichinomiyasumiyoshi,District_Iijimacho,District_Ikunocho,District_Ikurahigashimachi,District_Ikurashimmachi,District_Imaicho,District_Imazumachi,District_Imojicho,District_Iriecho,District_Irifunecho,District_Kamiharacho,District_Kamishinchicho,District_Kamitanakamachi,District_Kamitenjimmachi,District_Kannonzakicho,District_Karatocho,District_Katachiyamamidorimachi,District_Kawabatacho,District_Kawahigashicho,District_Kawanakahommachi,District_Kawate,District_Keimancho,District_Kibunemachi,District_Kisandoori,District_Koganecho,District_Kojimachi,District_Komatsubaracho,District_Kotobukicho,District_Kotoshibacho,District_Koyocho,District_Kumanocho,District_Kumanonishimachi,District_Kuroishikita,District_Kurumazukacho,District_Kusunokicho,District_Madokoro,District_Maeda,District_Marifumachi,District_Maruyamacho,District_Matsuhocho,District_Matsushimacho,District_Matsuyamacho,District_Meijimachi,District_Midoricho,District_Midorimachi,District_Mikasamachi,District_Mimosusogawacho,District_Minamiurayamacho,District_Misakicho,District_Miwacho,District_Miyadamachi,District_Miyakomachi,District_Moricho,District_Motomachi,District_Nabecho,District_Nakaichicho,District_Nakanocho,District_Nishikicho,District_Nishikotoshiba,District_Nishiubeminami,District_Oaza Ikura,District_Oaza Ishihara,District_Oaza Katachiyama,District_Oaza Tokuyama,District_Oaza Tsumazakigaisaku,District_Ogoorifunakuramachi,District_Ogooriheiseimachi,District_Ogoorikamigo,District_Ogoorikoganemachi,District_Ogoorimiyukimachi,District_Ogoorisakaemachi,District_Ogoorishimogo,District_Ogooritakasagomachi,District_Ogorikanahoricho,District_Ogoriooemachi,District_Ojikanda,District_Okegawacho,District_Ondacho,District_Otemachi,District_Ouchicho,District_Ouchimihori,District_Ozukiekimae,District_Sakaemachi,District_Sakurababadoori,District_Sakuragi,District_Sambancho,District_Sanwacho,District_Satsukicho,District_Sentocho,District_Shibanakacho,District_Shima,District_Shimbaba,District_Shimizu,District_Shimmukuno,District_Shimotatekoji,District_Shinchicho,District_Shintencho,District_Shiraishi,District_Shoganshoji,District_Showacho,District_Showadoori,District_Showamachi,District_Shuyo,District_Sodayuucho,District_Sumizakicho,District_Takakura,District_Takehisacho,District_Takehisanishiharadai,District_Takezakicho,District_Tanakamachi,District_Tateishimachi,District_Toishi,District_Tokiwacho,District_Tsujimachi,District_Tsukiokacho,District_Uemachi,District_Umezonocho,District_Unoshimacho,District_Ushirodacho,District_Wakakusacho,District_Wakamatsucho,District_Wakamiyacho,District_Yabaracho,District_Yamanotahigashimachi,District_Yamanotahommachi,District_Yamanotaminamimachi,District_Yamatemachi,District_Yamatomachi,District_Yayoicho,District_Yoshiki,District_Yoshikisabata,District_Yoshikishimohigashi,District_Yudaonsen,Nearest_Station_Ayaragi,Nearest_Station_Chofu,Nearest_Station_Habu,Nearest_Station_Hatabu,Nearest_Station_Higashishinkawa (Yamaguchi),Nearest_Station_Hofu,Nearest_Station_Ino,Nearest_Station_Iwahana,Nearest_Station_Iwakuni,Nearest_Station_Kamigo,Nearest_Station_Kamiyamaguchi,Nearest_Station_Kotoshiba,Nearest_Station_Kushigahama,Nearest_Station_None,Nearest_Station_Ozuki,Nearest_Station_Shimonoseki,Nearest_Station_Shin-yamaguchi,Nearest_Station_Shinnan-yo,Nearest_Station_Shinshimonoseki,Nearest_Station_Suoshimogo,Nearest_Station_Tokuyama,Nearest_Station_Tsumazaki,Nearest_Station_Ube,Nearest_Station_Ubemisaki,Nearest_Station_Ubeshinkawa,Nearest_Station_Waki,Nearest_Station_Yabara,Nearest_Station_Yamaguchi (Yamaguchi),Nearest_Station_Yudaonsen,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
