,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,"Municipality_Nagata Ward,Kobe City",District_Boojicho,District_Chojacho,District_Daimarucho,District_Dainichigaokacho,District_Futabacho,District_Gempeicho,District_Gobancho,District_Goinoikecho,District_Haginocho,District_Hamazoedoori,District_Hanayamacho,District_Hasuikecho,District_Hasumiyadoori,District_Hayashiyamacho,District_Heiwadaicho,District_Hibarigaoka,District_Higashimaruyamacho,District_Higashishiriikecho,District_Hikawacho,District_Hiyoshicho,District_Honjocho,District_Horikiricho,District_Hosodacho,District_Ichiriyamacho,District_Ikedahiromachi,District_Ikedateramachi,District_Ikedauemachi,District_Kaguracho,District_Kaiuncho,District_Kamiikeda,District_Karumodoori,District_Katayamacho,District_Kawanishidoori,District_Kitamachi,District_Komagabayashicho,District_Kotocho,District_Kubocho,District_Maebaracho,District_Manocho,District_Maruyamacho,District_Matsunodoori,District_Mifunedoori,District_Mikuradoori,District_Miyagawacho,District_Miyaokacho,District_Mizukasadoori,District_Myosenjicho,District_Nagaocho,District_Nagaracho,District_Nagatacho,District_Nagatatenjincho,District_Naguracho,District_Namimatsucho,District_Nishidaidoori,District_Nishimaruyamacho,District_Nishishiriikecho,District_Nishiyamacho,District_Nodacho,District_Ohashicho,District_Omichidoori,District_Omoikecho,District_Otanicho,District_Otsukacho,District_Oyashikidoori,District_Rokubancho,District_Sambancho,District_Shikamatsucho,District_Shodacho,District_Shoyamacho,District_Sugaharadoori,District_Takatorisancho,District_Takitanicho,District_Teraikecho,District_Tozakidoori,District_Udezukacho,District_Uguisucho,District_Umegakacho,District_Wakamatsucho,District_Yamashitacho,District_Yombancho,Nearest_Station_Daikai,Nearest_Station_Hiyodorigoe,Nearest_Station_Hyogo,Nearest_Station_Itayado,Nearest_Station_Kamisawa,Nearest_Station_Karumo,Nearest_Station_Komagabayashi,Nearest_Station_Kosokukobe,Nearest_Station_Kosokunagata,Nearest_Station_Maruyama (Hyogo),Nearest_Station_Nagata (Kobedentetsu),Nearest_Station_Nishidai,Nearest_Station_Shinnagata,Nearest_Station_Takatori,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
