,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamanashi Prefecture,Municipality_Kofu City,District_Aioi,District_Aobacho,District_Aonuma,District_Arakawa,District_Asahi,District_Asake,District_Atagomachi,District_Chizuka,District_Choshojimachi,District_Chuo,District_Daiwacho,District_Fujimi,District_Furukamijomachi,District_Hagurocho,District_Higashishimojomachi,District_Horinouchicho,District_Iida,District_Ikeda,District_Ise,District_Iwakubocho,District_Joto,District_Kamiaharamachi,District_Kamicho,District_Kamiimaicho,District_Kamiishida,District_Kamikogawaracho,District_Kamimukoyamacho,District_Kamisonecho,District_Kanetakecho,District_Kawadamachi,District_Kitaguchi,District_Kitashin,District_Kofuchumachi,District_Kokubo,District_Komatsucho,District_Kosemachi,District_Kotobukicho,District_Kudamacho,District_Kugawa,District_Kugawahoncho,District_Marunouchi,District_Masutsubocho,District_Midorigaoka,District_Minamiguchicho,District_Misaki,District_Miyabaracho,District_Miyamaecho,District_Motokon-yamachi,District_Mukomachi,District_Nakabatakecho,District_Nakacho,District_Nakakogawara,District_Nakakogawaracho,District_Nakamuracho,District_Nanasawacho,District_Nishiaburakawacho,District_Nishidamachi,District_Nishishimojomachi,District_Nishitakahashicho,District_Ochiaicho,District_Osatocho,District_Otamachi,District_Ote,District_Otowacho,District_Otsumachi,District_Saiwaicho,District_Sakaori,District_Sakaoricho,District_Sakuraicho,District_Satoyoshi,District_Shimogawaracho,District_Shimoiida,District_Shimoimaicho,District_Shimoishida,District_Shimokajiyamachi,District_Shimokogawaracho,District_Shimomukoyamacho,District_Shimosekisuijimachi,District_Shimosonecho,District_Shindencho,District_Shiobe,District_Shiraicho,District_Sumiyoshi,District_Sunadacho,District_Takabatake,District_Takara,District_Takeda,District_Tenjincho,District_Tokoji,District_Tokojimachi,District_Tokugyo,District_Tomitake,District_Tsukaharacho,District_Ubaguchicho,District_Ushiroyacho,District_Wadamachi,District_Wadomachi,District_Wakamatsucho,District_Yakata,District_Yamamiyacho,District_Yokonemachi,District_Yomogisawa,District_Yomogisawamachi,District_Yuda,District_Yumura,District_Zenkoji,District_Zenkojimachi,Nearest_Station_Higashihanawa,Nearest_Station_Isawaonsen,Nearest_Station_Joei,Nearest_Station_Kaisumiyoshi,Nearest_Station_Kanente,Nearest_Station_Kofu,Nearest_Station_Koikawa,Nearest_Station_Kokubo,Nearest_Station_Minamikofu,Nearest_Station_Ryuo,Nearest_Station_Sakaori,Nearest_Station_Zenkoji,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings in which auction or arbiter participates",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
